procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12896956 321884 2488596    0    0     0     1    2    0 57  0 43  0  0
 1  0      0 12891216 321884 2488600    0    0     0     0  204  142 21  0 79  0  0
 1  0      0 12879264 321884 2488728    0    0     0     0  148  168 34  0 66  0  0
 8  0      0 12854944 321884 2489532    0    0     0    60  169  186 40  1 57  2  0
18  0      0 12806196 321884 2491116    0    0     0     0  239  225 64  1 35  0  0
28  0      0 12761204 321884 2494200    0    0     0     0  326  382 99  1  0  0  0
12  0      0 12758920 321884 2494468    0    0     0     0  372  361 100  0  0  0  0
 5  0      0 12754328 321884 2494472    0    0     0     0  400  309 98  1  1  0  0
 1  0      0 12754204 321884 2494472    0    0     0     8  357  282 96  0  4  0  0
 4  0      0 12754700 321884 2494476    0    0     0    36  362  255 95  0  5  0  0
 3  0      0 12755372 321884 2494300    0    0     0     0  299  225 77  0 23  0  0
 2  0      0 12755868 321884 2494216    0    0     0     0  319  267 81  0 19  0  0
 3  0      0 12752020 321884 2494216    0    0     0     0  357  267 91  1  8  0  0
 2  0      0 12751896 321884 2494220    0    0     0     0  326  254 82  0 18  0  0
 9  0      0 12743408 321884 2494020    0    0     0    24  383  364 99  1  0  0  0
 2  0      0 12738940 321884 2493856    0    0     0     0  371  290 94  0  6  0  0
20  0      0 12736892 321884 2493860    0    0     0     0  364  312 99  1  0  0  0
 5  0      0 12739752 321884 2493668    0    0     0     0  388  350 92  0  8  0  0
 9  0      0 12742544 321884 2493672    0    0     0     0  371  360 100  0  0  0  0
 3  0      0 12745584 321884 2493576    0    0     0    24  353  288 89  0 11  0  0
11  0      0 12748624 321884 2493580    0    0     0     0  376  327 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 12751732 321884 2493388    0    0     0     0  367  300 94  1  5  0  0
 7  0      0 12754656 321884 2493380    0    0     0     0  376  279 94  0  6  0  0
13  0      0 12757820 321884 2493228    0    0     0     0  375  352 100  0  0  0  0
12  0      0 12760736 321884 2493228    0    0     0    24  370  365 99  1  0  0  0
12  0      0 12763836 321884 2493048    0    0     0     0  356  307 92  0  8  0  0
 8  0      0 12763836 321884 2493048    0    0     0     0  360  343 100  0  0  0  0
 4  0      0 12763836 321884 2493052    0    0     0     0  376  338 95  1  4  0  0
 0  0      0 12766892 321884 2493028    0    0     0    68  362  287 93  0  7  0  0
 4  0      0 12766892 321884 2493032    0    0     0    36  371  333 96  0  4  0  0
 0  0      0 12766892 321884 2493036    0    0     0     0  328  195 86  0 14  0  0
 5  0      0 12766892 321884 2493036    0    0     0     0  257  159 60  0 40  0  0
 5  0      0 12766892 321884 2493040    0    0     0     0  305  234 71  0 29  0  0
 2  0      0 12769808 321884 2493040    0    0     0    68  370  325 91  1  8  0  0
 3  0      0 12772856 321884 2492928    0    0     0    48  321  265 83  1 16  0  0
 8  0      0 12776112 321884 2492712    0    0     0     0  345  282 86  0 14  0  0
 6  0      0 12779044 321884 2492688    0    0     0     0  379  346 100  0  0  0  0
12  0      0 12782084 321884 2492604    0    0     0     0  386  375 99  1  0  0  0
14  0      0 12779632 321884 2492604    0    0     0     4  390  351 100  0  0  0  0
14  0      0 12773800 321884 2492608    0    0     0    24  363  354 99  1  0  0  0
 7  0      0 12764228 321884 2492748    0    0     0     0  347  304 90  1  9  0  0
 6  0      0 12761684 321884 2492752    0    0     0     0  375  342 97  1  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 12764104 321884 2492752    0    0     0     0  335  238 89  0 11  0  0
11  0      0 12767020 321884 2492760    0    0     0     0  370  347 100  0  0  0  0
 2  0      0 12767020 321884 2492764    0    0     0    24  331  287 80  0 20  0  0
 5  0      0 12769936 321884 2492764    0    0     0     0  289  214 72  0 28  0  0
 9  0      0 12773080 321884 2492556    0    0     0     0  381  328 99  1  0  0  0
19  0      0 12770692 321884 2492556    0    0     0     0  379  369 100  0  0  0  0
 1  0      0 12770692 321884 2492560    0    0     0     0  377  289 98  0  2  0  0
 1  0      0 12770064 321884 2492596    0    0     0    24  302  214 72  1 27  0  0
 4  0      0 12767644 321884 2492596    0    0     0     0  345  287 92  0  8  0  0
 1  0      0 12767520 321884 2492600    0    0     0     0  369  317 93  1  6  0  0
 3  0      0 12770056 321884 2492608    0    0     0     0  374  304 97  0  3  0  0
 4  0      0 12772972 321884 2492612    0    0     0     0  338  214 86  0 14  0  0
 8  0      0 12772972 321884 2492612    0    0     0    24  370  335 100  0  0  0  0
10  0      0 12772972 321884 2492612    0    0     0     0  381  316 100  0  0  0  0
 9  0      0 12772972 321884 2492616    0    0     0     0  323  288 82  0 18  0  0
 0  0      0 12775888 321884 2492616    0    0     0     0  348  312 83  0 17  0  0
11  0      0 12775888 321884 2492620    0    0     0     0  368  333 99  0  1  0  0
 8  0      0 12773468 321884 2492620    0    0     0    60  407  358 100  0  0  0  0
16  0      0 12770056 321884 2492620    0    0     0     0  350  334 100  0  0  0  0
 3  0      0 12767636 321884 2492624    0    0     0     0  415  343 98  0  2  0  0
