procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 12898248 321884 2487324    0    0     0     1    2    0 57  0 43  0  0
 0  0      0 12892416 321884 2487340    0    0     0    88  153  135 10  0 90  0  0
 0  0      0 12880316 321884 2487476    0    0     0     0  190  171 46  1 53  0  0
 0  0      0 12855780 321884 2488260    0    0     0     0  189  218 51  1 48  0  0
24  0      0 12807436 321884 2489844    0    0     0     0  224  247 62  0 38  0  0
48  0      0 12712620 321884 2493176    0    0     0     0  314  394 98  2  0  0  0
43  0      0 12712372 321884 2493200    0    0     0    24  337  340 99  1  0  0  0
38  0      0 12708648 321884 2493272    0    0     0     0  354  350 100  0  0  0  0
30  0      0 12707904 321884 2493308    0    0     0     0  401  348 98  2  0  0  0
31  0      0 12705484 321884 2493312    0    0     0     0  365  333 100  0  0  0  0
32  0      0 12705360 321884 2493312    0    0     0     0  390  337 100  0  0  0  0
18  0      0 12705236 321884 2493316    0    0     0    24  361  355 100  0  0  0  0
27  0      0 12705112 321884 2493316    0    0     0     0  396  351 99  1  0  0  0
31  0      0 12707528 321884 2493320    0    0     0     0  351  349 100  0  0  0  0
17  0      0 12710308 321884 2493320    0    0     0     0  402  361 99  1  0  0  0
37  0      0 12710324 321884 2493324    0    0     0     0  370  337 100  0  0  0  0
30  0      0 12713236 321884 2493324    0    0     0    24  368  366 100  0  0  0  0
13  0      0 12716296 321884 2493112    0    0     0     0  423  385 99  1  0  0  0
12  0      0 12716308 321884 2493112    0    0     0     4  412  349 100  0  0  0  0
 7  0      0 12719220 321884 2493116    0    0     0     0  386  346 96  0  4  0  0
 7  0      0 12722212 321884 2493108    0    0     0     0  385  334 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0      0 12722272 321884 2493108    0    0     0    24  384  356 99  1  0  0  0
39  0      0 12722272 321884 2493108    0    0     0     0  375  338 100  0  0  0  0
30  0      0 12719852 321884 2493116    0    0     0     0  375  355 100  0  0  0  0
18  0      0 12713896 321884 2493116    0    0     0     0  386  351 100  0  0  0  0
24  0      0 12713772 321884 2493120    0    0     0     0  381  359 100  0  0  0  0
26  0      0 12713244 321884 2493120    0    0     0    24  378  351 100  0  0  0  0
33  0      0 12709580 321884 2493312    0    0     0     0  366  363 100  0  0  0  0
24  0      0 12707532 321884 2493352    0    0     0    76  413  366 100  0  0  0  0
21  0      0 12710072 321884 2493352    0    0     0     0  375  362 100  0  0  0  0
27  0      0 12710076 321884 2493356    0    0     0     0  398  352 100  0  0  0  0
34  0      0 12710076 321884 2493356    0    0     0    36  371  359 99  1  0  0  0
24  0      0 12712852 321884 2493360    0    0     0     0  385  353 100  0  0  0  0
18  0      0 12712868 321884 2493360    0    0     0    68  406  356 100  0  0  0  0
 9  0      0 12712868 321884 2493364    0    0     0     0  400  328 99  0  1  0  0
20  0      0 12712868 321884 2493368    0    0     0     0  363  344 99  1  0  0  0
28  0      0 12712868 321884 2493368    0    0     0    40  390  354 100  0  0  0  0
27  0      0 12715936 321884 2493224    0    0     0     0  351  379 100  0  0  0  0
14  0      0 12715952 321884 2493208    0    0     0     0  398  348 99  1  0  0  0
21  0      0 12715952 321884 2493208    0    0     0     0  371  343 100  0  0  0  0
29  0      0 12715952 321884 2493212    0    0     0     0  388  342 100  0  0  0  0
28  0      0 12715952 321884 2493212    0    0     0     0  370  342 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 12713532 321884 2493216    0    0     0    28  394  353 100  0  0  0  0
31  0      0 12707596 321884 2493292    0    0     0     0  351  331 100  0  0  0  0
30  0      0 12707596 321884 2493324    0    0     0     0  374  338 99  1  0  0  0
19  0      0 12706912 321884 2493328    0    0     0     0  369  343 100  0  0  0  0
22  0      0 12706772 321884 2493392    0    0     0     0  379  350 100  0  0  0  0
