procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  0      0 12706108 321884 2496524    0    0     0     1    2    0 57  0 43  0  0
65  0      0 12703532 321884 2496476    0    0     0     0  400  357 100  0  0  0  0
62  0      0 12697576 321884 2496476    0    0     0     0  299  353 100  0  0  0  0
20  0      0 12685416 321884 2496824    0    0     0   124  461  395 99  1  0  0  0
44  0      0 12670940 321884 2497596    0    0     0     0  351  354 100  0  0  0  0
46  0      0 12670664 321884 2497628    0    0     0     0  370  558 98  2  0  0  0
41  0      0 12671184 321884 2497632    0    0     0     0  352  345 100  0  0  0  0
28  0      0 12671188 321884 2497632    0    0     0     0  392  350 100  0  0  0  0
20  1      0 12669000 321884 2497636    0    0     0   136  442  416 100  0  0  0  0
23  0      0 12672068 321884 2497496    0    0     0     0  391  342 100  0  0  0  0
11  0      0 12675072 321884 2497412    0    0     0     0  400  365 99  1  0  0  0
20  0      0 12678112 321884 2497412    0    0     0     0  407  363 99  1  0  0  0
26  0      0 12678172 321884 2497412    0    0     0     0  380  344 100  0  0  0  0
18  0      0 12681224 321884 2497272    0    0     0    16  436  378 100  0  0  0  0
24  0      0 12684228 321884 2497192    0    0     0    44  410  383 100  0  0  0  0
28  0      0 12684288 321884 2497132    0    0     0     0  421  362 100  0  0  0  0
27  0      0 12684288 321884 2497132    0    0     0     0  404  350 100  0  0  0  0
14  0      0 12684040 321884 2497132    0    0     0     0  398  361 100  0  0  0  0
28  0      0 12681992 321884 2497136    0    0     0     0  406  357 99  1  0  0  0
34  0      0 12678952 321884 2497136    0    0     0    24  414  371 99  1  0  0  0
24  0      0 12678952 321884 2497144    0    0     0     0  388  352 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 12675896 321884 2497148    0    0     0     0  411  350 100  0  0  0  0
13  0      0 12675896 321884 2497188    0    0     0     0  392  354 100  0  0  0  0
19  0      0 12675896 321884 2497192    0    0     0     0  407  359 100  0  0  0  0
24  0      0 12678312 321884 2497196    0    0     0    44  400  377 100  0  0  0  0
31  0      0 12678316 321884 2497200    0    0     0     0  399  348 99  1  0  0  0
33  0      0 12681228 321884 2497200    0    0     0     0  396  365 99  1  0  0  0
19  0      0 12681232 321884 2497204    0    0     0     0  426  368 100  0  0  0  0
29  0      0 12680860 321884 2497208    0    0     0     0  395  352 100  0  0  0  0
13  0      0 12681604 321884 2497208    0    0     0    32  418  379 100  0  0  0  0
17  0      0 12681604 321884 2497212    0    0     0     0  379  338 98  0  2  0  0
29  0      0 12681604 321884 2497216    0    0     0     0  377  337 100  0  0  0  0
41  0      0 12681232 321884 2497216    0    0     0     0  392  365 100  0  0  0  0
27  0      0 12678812 321884 2497216    0    0     0     0  360  344 99  1  0  0  0
28  0      0 12681228 321884 2497220    0    0     0   112  411  377 100  0  0  0  0
43  0      0 12681232 321884 2497220    0    0     0     0  364  336 100  0  0  0  0
40  0      0 12678812 321884 2497224    0    0     0     0  360  357 100  0  0  0  0
38  0      0 12678812 321884 2497224    0    0     0     0  392  356 100  0  0  0  0
34  0      0 12681228 321884 2497228    0    0     0     0  376  373 99  1  0  0  0
 8  0      0 12681232 321884 2497220    0    0     0   140  456  382 100  0  0  0  0
18  0      0 12678812 321884 2497224    0    0     0     0  387  330 100  0  0  0  0
26  0      0 12677632 321884 2497296    0    0     0     0  407  347 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0      0 12677632 321884 2497324    0    0     0     0  380  345 100  0  0  0  0
32  0      0 12672792 321884 2497328    0    0     0     0  406  353 99  1  0  0  0
12  0      0 12672668 321884 2497332    0    0     0    32  411  393 100  0  0  0  0
31  0      0 12675084 321884 2497336    0    0     0     0  414  353 100  0  0  0  0
21  0      0 12678124 321884 2497336    0    0     0     0  390  359 100  0  0  0  0
17  0      0 12678128 321884 2497340    0    0     0     0  404  348 99  1  0  0  0
22  0      0 12678128 321884 2497344    0    0     0     0  406  351 100  0  0  0  0
33  0      0 12681040 321884 2497344    0    0     0    36  406  390 100  0  0  0  0
24  0      0 12684160 321884 2497212    0    0     0     0  402  361 100  0  0  0  0
27  0      0 12681924 321884 2497148    0    0     0     0  418  358 100  0  0  0  0
18  0      0 12680736 321884 2497220    0    0     0     0  400  364 100  0  0  0  0
37  0      0 12673416 321884 2497616    0    0     0     0  415  350 99  1  0  0  0
40  0      0 12671244 321884 2497660    0    0     0    28  392  370 99  1  0  0  0
39  0      0 12668932 321884 2497664    0    0     0     0  398  355 98  2  0  0  0
18  0      0 12668948 321884 2497668    0    0     0     0  401  347 100  0  0  0  0
14  0      0 12671736 321884 2497672    0    0     0     0  395  348 100  0  0  0  0
19  0      0 12674872 321884 2497532    0    0     0     0  413  375 99  1  0  0  0
19  0      0 12674932 321884 2497524    0    0     0    24  390  352 100  0  0  0  0
23  0      0 12677912 321884 2497460    0    0     0     0  395  356 100  0  0  0  0
28  0      0 12681080 321884 2497376    0    0     0     0  428  374 99  1  0  0  0
25  0      0 12681100 321884 2497332    0    0     0     0  401  356 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0      0 12684012 321884 2497336    0    0     0     0  425  378 100  0  0  0  0
12  0      0 12684024 321884 2497328    0    0     0    24  391  363 100  0  0  0  0
33  0      0 12683992 321884 2497332    0    0     0    84  396  337 100  0  0  0  0
27  0      0 12681604 321884 2497332    0    0     0     0  409  357 100  0  0  0  0
19  0      0 12680612 321884 2497336    0    0     0     0  409  361 100  0  0  0  0
19  0      0 12680472 321884 2497340    0    0     0     0  406  365 100  0  0  0  0
20  0      0 12680968 321884 2497344    0    0     0    40  402  368 99  1  0  0  0
23  0      0 12683920 321884 2497324    0    0     0     0  401  339 100  0  0  0  0
24  0      0 12683924 321884 2497324    0    0     0     0  416  360 100  0  0  0  0
30  0      0 12681628 321884 2497328    0    0     0     0  398  338 100  0  0  0  0
28  0      0 12681628 321884 2497328    0    0     0     0  422  365 99  1  0  0  0
35  0      0 12681628 321884 2497332    0    0     0    24  422  497 100  0  0  0  0
14  0      0 12681628 321884 2497332    0    0     0    40  424  356 100  0  0  0  0
18  0      0 12681628 321884 2497336    0    0     0     0  371  325 100  0  0  0  0
26  0      0 12681504 321884 2497340    0    0     0     0  403  331 100  0  0  0  0
24  0      0 12678588 321884 2497340    0    0     0     0  400  360 100  0  0  0  0
33  0      0 12672668 321884 2497416    0    0     0     0  408  352 100  0  0  0  0
23  0      0 12672544 321884 2497436    0    0     0    36  398  364 98  2  0  0  0
37  0      0 12674960 321884 2497440    0    0     0     0  405  360 100  0  0  0  0
18  0      0 12674964 321884 2497444    0    0     0     0  415  366 100  0  0  0  0
18  0      0 12674592 321884 2497444    0    0     0     0  407  357 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0      0 12671308 321884 2497584    0    0     0     0  400  336 100  0  0  0  0
19  0      0 12668748 321884 2497640    0    0     0    24  413  384 100  0  0  0  0
20  0      0 12671676 321884 2497644    0    0     0     0  416  359 100  0  0  0  0
20  0      0 12674716 321884 2497648    0    0     0     0  411  381 100  0  0  0  0
23  0      0 12674720 321884 2497652    0    0     0     0  413  351 100  0  0  0  0
 9  0      0 12674720 321884 2497656    0    0     0     0  422  348 100  0  0  0  0
35  0      0 12674720 321884 2497656    0    0     0    32  374  346 100  0  0  0  0
10  0      0 12677728 321884 2497520    0    0     0     0  422  365 99  1  0  0  0
18  0      0 12680712 321884 2497508    0    0     0     0  397  364 100  0  0  0  0
32  0      0 12680772 321884 2497508    0    0     0     0  425  355 100  0  0  0  0
14  0      0 12683684 321884 2497512    0    0     0     0  401  364 100  0  0  0  0
 7  0      0 12683688 321884 2497476    0    0     0   112  410  365 100  0  0  0  0
19  0      0 12683688 321884 2497480    0    0     0     0  404  356 99  1  0  0  0
21  0      0 12686880 321884 2497340    0    0     0     0  406  361 100  0  0  0  0
28  0      0 12684484 321884 2497312    0    0     0     0  403  361 100  0  0  0  0
19  0      0 12684484 321884 2497316    0    0     0     0  410  361 100  0  0  0  0
39  0      0 12684484 321884 2497316    0    0     0    40  411  374 100  0  0  0  0
31  0      0 12684360 321884 2497320    0    0     0     0  414  350 100  0  0  0  0
24  0      0 12684360 321884 2497324    0    0     0     0  403  362 99  1  0  0  0
29  0      0 12684360 321884 2497324    0    0     0     0  405  357 99  1  0  0  0
15  0      0 12684360 321884 2497328    0    0     0     0  402  352 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0      0 12684360 321884 2497328    0    0     0    32  411  357 100  0  0  0  0
30  0      0 12681444 321884 2497332    0    0     0     4  393  353 99  1  0  0  0
34  0      0 12677944 321884 2497404    0    0     0     0  402  343 99  1  0  0  0
32  0      0 12677816 321884 2497424    0    0     0     0  404  369 100  0  0  0  0
29  0      0 12677572 321884 2497424    0    0     0     0  413  351 99  1  0  0  0
15  0      0 12675400 321884 2497424    0    0     0    24  426  373 100  0  0  0  0
15  0      0 12675400 321884 2497428    0    0     0    28  406  347 100  0  0  0  0
38  0      0 12675400 321884 2497428    0    0     0     0  396  352 99  1  0  0  0
13  0      0 12677680 321884 2497436    0    0     0     0  404  370 100  0  0  0  0
 5  0      0 12680608 321884 2497440    0    0     0     0  408  353 95  0  5  0  0
26  0      0 12683592 321884 2497440    0    0     0    24  400  372 100  0  0  0  0
29  0      0 12686812 321884 2497304    0    0     0     0  386  344 100  0  0  0  0
29  0      0 12684516 321884 2497248    0    0     0     0  372  343 100  0  0  0  0
27  0      0 12684516 321884 2497244    0    0     0     0  392  369 100  0  0  0  0
42  0      0 12684392 321884 2497248    0    0     0     0  390  348 98  2  0  0  0
43  0      0 12684392 321884 2497248    0    0     0    24  354  352 100  0  0  0  0
37  0      0 12681476 321884 2497252    0    0     0     8  396  349 100  0  0  0  0
34  0      0 12677944 321884 2497404    0    0     0     0  375  350 100  0  0  0  0
41  0      0 12673044 321884 2497788    0    0     0     0  390  352 100  0  0  0  0
17  0      0 12672780 321884 2497844    0    0     0     0  390  357 100  0  0  0  0
20  0      0 12670856 321884 2497848    0    0     0    36  407  362 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 12668824 321884 2497852    0    0     0    72  384  357 100  0  0  0  0
26  0      0 12671364 321884 2497852    0    0     0     0  423  364 100  0  0  0  0
30  0      0 12671368 321884 2497856    0    0     0     0  395  360 100  0  0  0  0
28  0      0 12674424 321884 2497644    0    0     0     0  409  370 100  0  0  0  0
16  1      0 12677488 321884 2497624    0    0     0    32  402  364 100  0  0  0  0
27  0      0 12675072 321884 2497628    0    0     0     4  432  370 99  1  0  0  0
29  0      0 12675072 321884 2497632    0    0     0     0  378  345 100  0  0  0  0
36  0      0 12675072 321884 2497632    0    0     0     0  427  352 100  0  0  0  0
33  0      0 12675072 321884 2497636    0    0     0     0  386  361 100  0  0  0  0
30  0      0 12675072 321884 2497640    0    0     0     0  417  362 100  0  0  0  0
17  0      0 12675072 321884 2497640    0    0     0    24  403  358 100  0  0  0  0
12  0      0 12677432 321884 2497644    0    0     0     0  402  344 98  2  0  0  0
18  0      0 12677492 321884 2497648    0    0     0     0  398  358 100  0  0  0  0
16  0      0 12680404 321884 2497648    0    0     0     0  408  371 99  1  0  0  0
