procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 12775644 321884 2492712    0    0     0     1    2    0 57  0 43  0  0
36  0      0 12772944 321884 2492688    0    0     0     0  384  346 100  0  0  0  0
14  0      0 12767056 321884 2492760    0    0     0     0  394  359 99  1  0  0  0
23  0      0 12754772 321884 2493120    0    0     0    40  369  347 100  0  0  0  0
11  0      0 12747432 321884 2493928    0    0     0    52  374  363 100  0  0  0  0
14  0      0 12747248 321884 2493964    0    0     0     0  367  371 99  1  0  0  0
14  0      0 12747804 321884 2493968    0    0     0     0  377  356 100  0  0  0  0
21  0      0 12743832 321884 2493968    0    0     0     0  384  339 100  0  0  0  0
16  0      0 12743892 321884 2493828    0    0     0    76  373  361 99  1  0  0  0
12  0      0 12744644 321884 2493724    0    0     0    24  384  357 100  0  0  0  0
 8  0      0 12747556 321884 2493696    0    0     0     0  370  355 100  0  0  0  0
14  0      0 12750596 321884 2493692    0    0     0     0  375  340 100  0  0  0  0
15  0      0 12753788 321884 2493484    0    0     0     0  386  361 100  0  0  0  0
 4  0      0 12753832 321884 2493436    0    0     0    48  380  361 100  0  0  0  0
 5  0      0 12753832 321884 2493440    0    0     0   100  371  310 86  1 13  0  0
 7  0      0 12753832 321884 2493440    0    0     0     0  389  335 100  0  0  0  0
10  0      0 12753832 321884 2493440    0    0     0     0  391  367 100  0  0  0  0
16  0      0 12753584 321884 2493444    0    0     0     0  368  343 100  0  0  0  0
 8  0      0 12751412 321884 2493444    0    0     0    24  390  362 100  0  0  0  0
17  0      0 12751412 321884 2493448    0    0     0     0  387  354 98  2  0  0  0
13  0      0 12753704 321884 2493448    0    0     0     0  368  340 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 12753708 321884 2493452    0    0     0     0  375  340 100  0  0  0  0
18  0      0 12756688 321884 2493384    0    0     0     0  379  350 100  0  0  0  0
16  0      0 12754452 321884 2493368    0    0     0    24  393  374 100  0  0  0  0
26  0      0 12754452 321884 2493372    0    0     0     0  372  347 99  1  0  0  0
13  0      0 12754452 321884 2493376    0    0     0     0  395  348 100  0  0  0  0
11  0      0 12754452 321884 2493380    0    0     0     0  359  298 91  0  9  0  0
 7  0      0 12754328 321884 2493380    0    0     0     0  386  346 99  1  0  0  0
 5  0      0 12754328 321884 2493384    0    0     0     0  340  250 86  0 14  0  0
 7  0      0 12756744 321884 2493384    0    0     0    24  394  279 97  0  3  0  0
19  0      0 12754328 321884 2493388    0    0     0     8  381  357 100  0  0  0  0
16  0      0 12756812 321884 2493388    0    0     0     0  381  355 100  0  0  0  0
16  0      0 12759784 321884 2493392    0    0     0     0  386  364 100  0  0  0  0
23  0      0 12759788 321884 2493392    0    0     0     0  391  351 99  1  0  0  0
14  0      0 12759416 321884 2493392    0    0     0    36  372  372 100  0  0  0  0
 9  0      0 12756376 321884 2493396    0    0     0    76  402  368 99  1  0  0  0
 9  0      0 12753804 321884 2493396    0    0     0     0  374  333 99  1  0  0  0
14  0      0 12753832 321884 2493400    0    0     0     0  384  359 100  0  0  0  0
 4  0      0 12753832 321884 2493400    0    0     0     0  374  340 100  0  0  0  0
13  0      0 12753832 321884 2493404    0    0     0    48  390  345 100  0  0  0  0
20  0      0 12756744 321884 2493408    0    0     0     8  380  352 100  0  0  0  0
13  0      0 12756376 321884 2493412    0    0     0     0  367  358 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 12753188 321884 2493412    0    0     0     0  374  343 98  1  1  0  0
 3  0      0 12750752 321884 2493468    0    0     0     0  385  314 98  0  2  0  0
 9  0      0 12750768 321884 2493468    0    0     0    36  369  344 93  1  6  0  0
15  0      0 12753680 321884 2493472    0    0     0     8  387  348 100  0  0  0  0
16  0      0 12753312 321884 2493472    0    0     0     0  388  372 100  0  0  0  0
11  0      0 12751264 321884 2493472    0    0     0     0  394  340 99  1  0  0  0
13  0      0 12751264 321884 2493476    0    0     0     0  368  346 100  0  0  0  0
21  0      0 12751264 321884 2493476    0    0     0    36  408  355 100  0  0  0  0
28  0      0 12750644 321884 2493480    0    0     0    48  352  371 100  0  0  0  0
18  0      0 12750628 321884 2493480    0    0     0     0  404  357 99  1  0  0  0
 3  0      0 12753556 321884 2493480    0    0     0     0  347  257 85  1 14  0  0
 4  0      0 12753188 321884 2493484    0    0     0     0  338  223 86  0 14  0  0
 4  0      0 12753544 321884 2493488    0    0     0    24  383  379 99  1  0  0  0
 9  0      0 12753560 321884 2493488    0    0     0     0  390  331 100  0  0  0  0
 2  0      0 12756540 321884 2493416    0    0     0     0  367  277 92  0  8  0  0
11  0      0 12759584 321884 2493420    0    0     0     0  374  342 100  0  0  0  0
 4  0      0 12759340 321884 2493364    0    0     0     0  378  340 93  0  7  0  0
17  0      0 12757292 321884 2493368    0    0     0    24  400  362 99  1  0  0  0
 4  0      0 12757292 321884 2493368    0    0     0     0  387  312 100  0  0  0  0
14  0      0 12754252 321884 2493372    0    0     0     0  435  945 98  2  0  0  0
10  0      0 12750644 321884 2493444    0    0     0     0  369  340 96  0  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 12750640 321884 2493500    0    0     0     0  390  357 100  0  0  0  0
18  0      0 12753556 321884 2493504    0    0     0    72  371  362 100  0  0  0  0
 9  0      0 12753560 321884 2493504    0    0     0     0  392  358 100  0  0  0  0
13  0      0 12753560 321884 2493508    0    0     0    68  379  335 98  1  1  0  0
 6  0      0 12753560 321884 2493508    0    0     0     0  382  332 96  1  3  0  0
 8  0      0 12753188 321884 2493512    0    0     0     0  367  334 100  0  0  0  0
 1  0      0 12753188 321884 2493512    0    0     0    40  372  278 92  0  7  1  0
12  0      0 12753556 321884 2493520    0    0     0     0  350  281 95  0  5  0  0
 3  0      0 12756504 321884 2493520    0    0     0     0  393  364 99  1  0  0  0
 0  0      0 12756508 321884 2493480    0    0     0     0  351  215 90  1  9  0  0
 4  0      0 12759544 321884 2493480    0    0     0     0  312  227 74  0 26  0  0
13  0      0 12759548 321884 2493480    0    0     0    24  405  382 100  0  0  0  0
12  0      0 12759548 321884 2493484    0    0     0     0  379  345 100  0  0  0  0
 8  0      0 12759548 321884 2493484    0    0     0    12  381  354 100  0  0  0  0
13  0      0 12762460 321884 2493488    0    0     0     0  392  339 99  1  0  0  0
10  0      0 12760044 321884 2493488    0    0     0     0  381  367 100  0  0  0  0
 8  0      0 12759052 321884 2493492    0    0     0    36  403  346 99  1  0  0  0
12  0      0 12756632 321884 2493492    0    0     0     0  366  348 100  0  0  0  0
10  0      0 12756492 321884 2493492    0    0     0     0  393  347 100  0  0  0  0
10  0      0 12756508 321884 2493496    0    0     0     0  369  344 100  0  0  0  0
 6  0      0 12756508 321884 2493496    0    0     0     0  395  353 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 12759420 321884 2493504    0    0     0     0  355  290 91  0  9  0  0
 7  0      0 12759432 321884 2493496    0    0     0    24  407  359 100  0  0  0  0
 8  0      0 12762468 321884 2493500    0    0     0    72  379  348 100  0  0  0  0
17  0      0 12762472 321884 2493500    0    0     0     0  401  348 100  0  0  0  0
22  0      0 12760052 321884 2493504    0    0     0     0  360  344 100  0  0  0  0
17  0      0 12754096 321884 2493508    0    0     0     0  401  360 99  1  0  0  0
 8  0      0 12749408 321884 2493712    0    0     0    24  388  382 100  0  0  0  0
12  0      0 12749268 321884 2493752    0    0     0     0  363  331 100  0  0  0  0
 3  0      0 12747732 321884 2493752    0    0     0     0  379  341 100  0  0  0  0
12  0      0 12747732 321884 2493756    0    0     0     0  353  290 91  0  9  0  0
 5  0      0 12750272 321884 2493756    0    0     0     0  349  337 92  1  7  0  0
10  0      0 12753428 321884 2493620    0    0     0    24  385  336 95  1  4  0  0
 6  0      0 12756484 321884 2493596    0    0     0    60  380  357 100  0  0  0  0
 9  0      0 12759464 321884 2493580    0    0     0     0  394  334 98  1  1  0  0
 9  0      0 12759524 321884 2493548    0    0     0     0  366  349 100  0  0  0  0
 9  0      0 12757104 321884 2493552    0    0     0     0  372  295 91  0  9  0  0
15  0      0 12756980 321884 2493552    0    0     0    32  369  353 100  0  0  0  0
18  0      0 12756980 321884 2493552    0    0     0     8  384  354 99  1  0  0  0
15  0      0 12754064 321884 2493556    0    0     0     0  377  342 100  0  0  0  0
25  0      0 12754064 321884 2493556    0    0     0     0  382  348 100  0  0  0  0
13  0      0 12756480 321884 2493556    0    0     0     0  378  365 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 12753940 321884 2493560    0    0     0    32  392  370 100  0  0  0  0
18  0      0 12752816 321884 2493568    0    0     0     0  359  349 100  0  0  0  0
 8  0      0 12752816 321884 2493588    0    0     0    12  387  335 100  0  0  0  0
 1  0      0 12752936 321884 2493592    0    0     0     0  345  309 88  0 12  0  0
 5  0      0 12753432 321884 2493592    0    0     0     0  384  289 98  1  1  0  0
13  0      0 12753436 321884 2493592    0    0     0    36  406  486 100  0  0  0  0
 0  0      0 12753436 321884 2493596    0    0     0     0  379  310 99  0  1  0  0
 2  0      0 12753436 321884 2493596    0    0     0     0  329  206 86  0 14  0  0
 3  0      0 12753436 321884 2493600    0    0     0     0  331  232 81  0 19  0  0
 7  0      0 12756364 321884 2493604    0    0     0     0  360  342 96  0  4  0  0
15  0      0 12759356 321884 2493592    0    0     0    24  409  347 100  0  0  0  0
23  0      0 12759044 321884 2493576    0    0     0     0  379  364 99  1  0  0  0
15  0      0 12756996 321884 2493576    0    0     0     0  378  346 99  1  0  0  0
19  0      0 12756996 321884 2493580    0    0     0     0  389  346 100  0  0  0  0
16  0      0 12756376 321884 2493580    0    0     0     0  380  360 100  0  0  0  0
18  0      0 12754080 321884 2493584    0    0     0    24  373  350 99  1  0  0  0
 4  0      0 12751040 321884 2493584    0    0     0     0  374  292 94  1  5  0  0
16  0      0 12751040 321884 2493588    0    0     0    24  367  328 100  0  0  0  0
10  0      0 12753408 321884 2493588    0    0     0     0  395  348 100  0  0  0  0
 8  0      0 12756380 321884 2493580    0    0     0     0  374  332 100  0  0  0  0
 1  0      0 12759432 321884 2493516    0    0     0    24  379  334 92  0  8  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 12762476 321884 2493480    0    0     0     0  381  346 98  1  1  0  0
21  0      0 12760116 321884 2493464    0    0     0    56  384  351 100  0  0  0  0
16  0      0 12759124 321884 2493464    0    0     0     0  376  359 100  0  0  0  0
 9  0      0 12756580 321884 2493472    0    0     0     0  383  348 100  0  0  0  0
 8  0      0 12754036 321884 2493472    0    0     0    32  379  355 100  0  0  0  0
12  0      0 12754036 321884 2493476    0    0     0     0  365  327 100  0  0  0  0
 9  0      0 12754036 321884 2493480    0    0     0     8  372  277 97  1  2  0  0
 4  0      0 12753500 321884 2493484    0    0     0     0  380  351 100  0  0  0  0
 1  0      0 12753372 321884 2493548    0    0     0     0  380  310 97  1  2  0  0
16  0      0 12756412 321884 2493552    0    0     0    32  394  337 98  0  2  0  0
16  0      0 12759508 321884 2493552    0    0     0     0  376  348 100  0  0  0  0
14  0      0 12762424 321884 2493496    0    0     0    16  393  364 100  0  0  0  0
 5  0      0 12760132 321884 2493444    0    0     0     0  371  347 99  1  0  0  0
 8  0      0 12762424 321884 2493444    0    0     0     0  389  339 99  0  1  0  0
19  0      0 12762428 321884 2493448    0    0     0    40  372  344 100  0  0  0  0
15  0      0 12760132 321884 2493448    0    0     0     0  388  346 100  0  0  0  0
17  0      0 12754300 321884 2493452    0    0     0     0  363  351 100  0  0  0  0
 8  0      0 12756456 321884 2493480    0    0     0     0  360  314 89  1 10  0  0
 1  0      0 12759508 321884 2493484    0    0     0     0  352  302 96  0  4  0  0
 7  0      0 12759512 321884 2493484    0    0     0    24  313  214 75  0 25  0  0
 5  0      0 12762548 321884 2493484    0    0     0     0  344  264 90  0 10  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
