procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 12737500 321884 2494428    0    0     0     0  373  351 100  0  0  0  0
13  0      0 12740416 321884 2494412    0    0     0     0  392  353 99  1  0  0  0
11  0      0 12740416 321884 2494412    0    0     0     0  391  349 100  0  0  0  0
 7  0      0 12743576 321884 2494296    0    0     0    24  378  322 90  0 10  0  0
17  0      0 12746616 321884 2494276    0    0     0     0  372  345 100  0  0  0  0
16  0      0 12744196 321884 2494280    0    0     0     0  372  354 100  0  0  0  0
23  0      0 12744196 321884 2494280    0    0     0     0  393  360 99  1  0  0  0
21  0      0 12746616 321884 2494280    0    0     0     0  351  341 100  0  0  0  0
11  0      0 12746616 321884 2494284    0    0     0    24  396  376 100  0  0  0  0
13  0      0 12746616 321884 2494284    0    0     0     0  372  346 100  0  0  0  0
15  0      0 12746244 321884 2494288    0    0     0     0  376  358 100  0  0  0  0
24  0      0 12746616 321884 2494288    0    0     0     0  367  336 99  1  0  0  0
22  0      0 12746616 321884 2494288    0    0     0     0  372  344 100  0  0  0  0
15  0      0 12744196 321884 2494292    0    0     0    24  397  373 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0      0 12738300 321884 2494360    0    0     0     0  347  353 99  1  0  0  0
24  0      0 12738300 321884 2494360    0    0     0     0  385  355 99  1  0  0  0
12  0      0 12740720 321884 2494360    0    0     0     8  370  351 100  0  0  0  0
 4  0      0 12743636 321884 2494364    0    0     0     0  380  271 97  0  3  0  0
13  0      0 12743512 321884 2494372    0    0     0    36  373  310 95  0  5  0  0
15  0      0 12741092 321884 2494376    0    0     0     0  373  334 100  0  0  0  0
22  0      0 12735080 321884 2494460    0    0     0     0  364  358 100  0  0  0  0
21  0      0 12735080 321884 2494464    0    0     0    16  393  326 100  0  0  0  0
 9  0      0 12735080 321884 2494464    0    0     0     0  359  346 100  0  0  0  0
17  0      0 12737500 321884 2494468    0    0     0    36  371  331 92  0  8  0  0
14  0      0 12740540 321884 2494468    0    0     0     0  380  358 98  2  0  0  0
20  0      0 12743656 321884 2494372    0    0     0     0  435  952 99  1  0  0  0
18  0      0 12743660 321884 2494372    0    0     0    68  382  359 99  1  0  0  0
16  0      0 12741240 321884 2494372    0    0     0     0  389  356 100  0  0  0  0
 9  0      0 12741240 321884 2494376    0    0     0    88  387  343 99  0  1  0  0
11  0      0 12741116 321884 2494376    0    0     0     0  381  344 100  0  0  0  0
25  0      0 12741116 321884 2494380    0    0     0     0  374  343 100  0  0  0  0
 0  0      0 12741116 321884 2494380    0    0     0     0  420  375 100  0  0  0  0
12  0      0 12743536 321884 2494384    0    0     0     0  370  330 95  0  5  0  0
 6  0      0 12741116 321884 2494384    0    0     0    24  395  377 99  1  0  0  0
 0  0      0 12741116 321884 2494392    0    0     0     0  373  346 98  0  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 12741116 321884 2494392    0    0     0     0  356  262 93  0  7  0  0
23  0      0 12741116 321884 2494392    0    0     0     0  379  361 100  0  0  0  0
14  0      0 12740992 321884 2494396    0    0     0     0  379  345 100  0  0  0  0
18  0      0 12740992 321884 2494396    0    0     0    24  387  369 100  0  0  0  0
20  0      0 12738052 321884 2494424    0    0     0     0  408  373 99  1  0  0  0
16  0      0 12736816 321884 2494604    0    0     0     0  388  388 99  1  0  0  0
15  0      0 12734644 321884 2494608    0    0     0     0  394  371 100  0  0  0  0
14  0      0 12734644 321884 2494608    0    0     0     0  375  369 100  0  0  0  0
 8  0      0 12737312 321884 2494612    0    0     0    24  403  372 99  1  0  0  0
 8  0      0 12736676 321884 2494616    0    0     0     0  396  588 99  1  0  0  0
 6  0      0 12737188 321884 2494620    0    0     0     0  379  359 100  0  0  0  0
 8  0      0 12740340 321884 2494508    0    0     0     0  382  319 100  0  0  0  0
