procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 12842792 321880 2485424    0    0     0     1    2    0 57  0 43  0  0
 2  0      0 12840124 321880 2485432    0    0     0    80  332  280 86  1 12  1  0
 1  0      0 12834260 321880 2485432    0    0     0    80  319  221 79  0 21  0  0
 0  0      0 12822008 321880 2485828    0    0     0     0  285  296 67  1 32  0  0
 0  0      0 12814544 321880 2486624    0    0     0     0  364  365 76  1 23  0  0
 1  0      0 12814544 321880 2486624    0    0     0     0  291  230 73  0 27  0  0
 0  0      0 12812868 321880 2486624    0    0     0    36  302  229 63  1 34  2  0
 0  0      0 12812992 321880 2486628    0    0     0     8  274  245 56  0 44  0  0
 6  0      0 12813680 321880 2486436    0    0     0     0  332  263 85  0 15  0  0
 2  0      0 12812260 321880 2486328    0    0     0     0  452  823 94  2  4  0  0
 1  0      0 12814804 321880 2486332    0    0     0     0  248  173 59  0 41  0  0
 2  1      0 12817844 321880 2486332    0    0     0    80  279  187 73  0 27  0  0
 3  0      0 12821184 321880 2486044    0    0     0     0  348  310 86  0 14  0  0
 2  0      0 12824100 321880 2486048    0    0     0     0  313  225 82  0 18  0  0
 0  0      0 12824100 321880 2486048    0    0     0     0  277  208 67  1 32  0  0
 3  0      0 12824100 321880 2486048    0    0     0     0  270  211 70  0 30  0  0
 0  0      0 12824100 321880 2486052    0    0     0     0  290  222 62  1 37  0  0
 0  0      0 12821680 321880 2486052    0    0     0    24  266  221 66  0 33  1  0
 0  0      0 12824100 321880 2486052    0    0     0    40  289  490 54  3 43  0  0
 0  0      0 12827016 321880 2486056    0    0     0     0  200  150 41  0 59  0  0
 2  0      0 12827016 321880 2486060    0    0     0     0  284  183 61  1 38  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12830152 321880 2485964    0    0     0     0  249  145 62  0 38  0  0
 0  0      0 12830152 321880 2485964    0    0     0    76  328  260 84  0 16  0  0
 0  0      0 12827732 321880 2485968    0    0     0     0  300  190 76  0 24  0  0
 0  0      0 12821776 321880 2485968    0    0     0     0  221  151 50  0 50  0  0
 1  0      0 12821652 321880 2485968    0    0     0     0  260  183 61  0 39  0  0
 3  0      0 12821652 321880 2485972    0    0     0     0  310  187 80  0 20  0  0
 9  0      0 12821652 321880 2485972    0    0     0    24  343  280 90  0 10  0  0
 8  0      0 12821240 321880 2486012    0    0     0     8  364  298 92  1  7  0  0
 0  0      0 12818696 321880 2486016    0    0     0     0  322  252 86  0 14  0  0
 2  0      0 12818696 321880 2486016    0    0     0     0  295  208 75  0 25  0  0
 3  0      0 12818696 321880 2486016    0    0     0     0  275  174 70  0 30  0  0
 5  0      0 12818572 321880 2486024    0    0     0    36  362  317 95  0  5  0  0
 0  0      0 12818572 321880 2486024    0    0     0    12  285  206 66  1 33  0  0
 0  0      0 12818572 321880 2486024    0    0     0     0  289  203 71  0 29  0  0
 1  0      0 12818572 321880 2486028    0    0     0     0  218  134 51  0 49  0  0
 6  0      0 12821116 321880 2486028    0    0     0     0  348  271 92  1  7  0  0
 0  0      0 12820744 321880 2486028    0    0     0    44  294  272 68  0 32  0  0
 2  0      0 12818696 321880 2486032    0    0     0    84  299  182 70  0 30  0  0
 1  0      0 12818696 321880 2486032    0    0     0     0  299  171 75  0 25  0  0
 7  0      0 12818696 321880 2486032    0    0     0     0  309  249 78  1 21  0  0
 0  0      0 12818696 321880 2486036    0    0     0     0  259  161 64  0 36  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12818696 321880 2486036    0    0     0    36  325  180 82  0 18  0  0
 0  0      0 12818664 321880 2486072    0    0     0     4  226  185 55  0 45  0  0
 2  0      0 12821084 321880 2486076    0    0     0     0  240  150 53  1 46  0  0
 1  0      0 12821084 321880 2486076    0    0     0     0  298  190 75  0 25  0  0
 4  0      0 12824000 321880 2486072    0    0     0     0  266  189 62  0 38  0  0
 2  0      0 12821580 321880 2486076    0    0     0    24  319  228 80  0 20  0  0
 0  0      0 12818104 321880 2486144    0    0     0    44  369  270 95  0  5  0  0
 1  0      0 12817980 321880 2486144    0    0     0     0  253  169 59  0 41  0  0
 1  0      0 12817732 321880 2486148    0    0     0     0  314  227 80  0 20  0  0
 9  0      0 12817980 321880 2486148    0    0     0     0  306  237 76  0 24  0  0
 4  0      0 12820896 321880 2486148    0    0     0    32  326  254 76  1 23  0  0
 0  0      0 12820648 321880 2486152    0    0     0     0  273  196 67  0 33  0  0
10  0      0 12818600 321880 2486152    0    0     0     0  354  247 91  0  9  0  0
 4  0      0 12818600 321880 2486152    0    0     0     0  328  279 90  1  9  0  0
 6  0      0 12818600 321880 2486156    0    0     0     0  315  227 80  0 20  0  0
 1  0      0 12818600 321880 2486156    0    0     0    24  270  199 62  0 38  0  0
 0  0      0 12818600 321880 2486156    0    0     0     0  285  162 70  0 30  0  0
