procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
170  0      0 13352836 281108 1710176    0    0     0     0    0    0 58  0 42  0  0
91  0      0 13350324 281108 1710288    0    0     0   116 2020  645 100  0  0  0  0
171  0      0 13344684 281108 1710300    0    0     0     0 2002  582 96  4  0  0  0
175  0      0 13332708 281108 1710384    0    0     0     0 2051  575 99  1  0  0  0
183  0      0 13308392 281108 1710772    0    0     0     0 2115  526 99  1  0  0  0
199  0      0 13259736 281108 1712224    0    0     0     0 1973  503 99  1  0  0  0
226  1      0 13203512 281108 1714924    0    0     0    24 1830  553 93  7  0  0  0
153  0      0 13176924 281108 1715512    0    0     0     0 2056  610 96  4  0  0  0
242  0      0 13156164 281108 1716560    0    0     0     0 2416  661 98  2  0  0  0
256  0      0 13110476 281108 1718072    0    0     0     0 2182  626 98  2  0  0  0
257  0      0 13084220 281108 1718116    0    0     0     0 2308  687 100  0  0  0  0
256  0      0 13083628 281108 1718136    0    0     0    24 2459  697 99  1  0  0  0
255  0      0 13083728 281108 1718056    0    0     0    48 2219  667 97  3  0  0  0
225  0      0 13083728 281108 1718080    0    0     0     0 2445  866 100  0  0  0  0
133  0      0 13086308 281108 1717908    0    0     0     4 2678 1110 100  0  0  0  0
 1  0      0 13089832 281108 1717704    0    0     0     0 2636 1277 96  2  2  0  0
 1  0      0 13092780 281108 1717724    0    0     0   488 2011 1325 86  2 12  0  0
 1  0      0 13095840 281108 1717596    0    0     0    64 1972 1334 83  6 11  0  0
 1  0      0 13098880 281108 1717540    0    0     0     0 2004 1330 87  1 12  0  0
 1  0      0 13101920 281108 1717556    0    0     0     0 1977 1328 87  1 12  0  0
 2  0      0 13105128 281108 1717356    0    0     0     0 2016 1334 87  1 12  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13108168 281108 1717292    0    0     0     0 1956 1330 87  2 11  0  0
 1  0      0 13111084 281108 1717308    0    0     0    24 2009 1353 84  5 12  0  0
 0  0      0 13114176 281108 1717148    0    0     0     0 1980 1331 89  0 11  0  0
 1  0      0 13117216 281108 1717164    0    0     0     0 1980 1321 86  2 12  0  0
 1  0      0 13120132 281108 1717116    0    0     0     0 1994 1323 87  1 12  0  0
 1  1      0 13123244 281108 1717052    0    0     0    24 2004 1336 86  2 12  0  0
 1  0      0 13126168 281108 1717012    0    0     0     0 1993 1351 85  4 11  0  0
 1  0      0 13129216 281108 1717020    0    0     0     0 2013 1343 87  1 12  0  0
 1  0      0 13132456 281108 1716736    0    0     0     0 1995 1328 88  1 11  0  0
 1  0      0 13135496 281108 1716752    0    0     0     0 2015 1330 86  2 12  0  0
 1  0      0 13138412 281108 1716764    0    0     0     0 1997 1337 85  3 12  0  0
 1  0      0 13141540 281108 1716644    0    0     0   116 2038 1347 85  4 12  0  0
 1  0      0 13144456 281108 1716656    0    0     0     0 1993 1323 88  1 11  0  0
 1  0      0 13147496 281108 1716616    0    0     0     0 2004 1341 87  1 12  0  0
 1  0      0 13150524 281108 1716520    0    0     0     0 1987 1339 89  0 11  0  0
 1  0      0 13153572 281108 1716472    0    0     0     0 1978 1339 84  4 12  0  0
 1  0      0 13156628 281108 1716468    0    0     0    44 1974 1339 84  4 12  0  0
 1  0      0 13159544 281108 1716480    0    0     0     0 1990 1330 88  0 12  0  0
 1  0      0 13162660 281108 1716296    0    0     0     0 1992 1326 88  1 11  0  0
 1  0      0 13165700 281108 1716212    0    0     0     0 1980 1326 87  1 12  0  0
 0  1      0 13168740 281108 1716172    0    0     0    24 1981 1337 84  4 12  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
