procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13883740 281104 1662664    0    0     0     0    2    0 58  0 42  0  0
 1  0      0 13883796 281104 1662676    0    0     0     0 1495 1020 77  4 19  0  0
 1  0      0 13883796 281104 1662688    0    0     0    56 1498 1029 78  2 20  0  0
 2  0      0 13883796 281104 1662700    0    0     0     0 1482 1002 79  1 20  0  0
 1  0      0 13883796 281104 1662712    0    0     0     0 1469 1017 78  1 21  0  0
 1  0      0 13883796 281104 1662720    0    0     0     0 1479  998 75  4 21  0  0
 1  0      0 13883796 281104 1662732    0    0     0   296 1493 1007 78  2 20  0  0
 1  0      0 13883796 281104 1662744    0    0     0    32 1502  997 77  2 20  1  0
 1  0      0 13883796 281104 1662752    0    0     0     0 1465  997 77  3 20  0  0
 1  0      0 13883796 281104 1662764    0    0     0     0 1481  986 78  1 21  0  0
 1  0      0 13883796 281104 1662780    0    0     0     0 1499  994 78  2 20  0  0
 1  0      0 13883796 281104 1662788    0    0     0    64 1500 1007 77  2 21  0  0
 1  0      0 13883796 281104 1662800    0    0     0    32 1481 1013 78  2 19  1  0
 1  0      0 13883796 281104 1662812    0    0     0     0 1501  999 79  0 21  0  0
 1  0      0 13883796 281104 1662820    0    0     0     0 1481  995 79  1 20  0  0
 2  0      0 13883796 281104 1662832    0    0     0     0 1499  989 78  1 21  0  0
 1  0      0 13883796 281104 1662844    0    0     0     0 1498 1007 77  3 20  0  0
 1  0      0 13883796 281104 1662852    0    0     0    24 1495 1005 78  2 20  0  0
 1  0      0 13883796 281104 1662864    0    0     0     0 1486 1001 77  2 21  0  0
 1  0      0 13883796 281104 1662876    0    0     0     0 1505 1006 77  3 20  0  0
 1  0      0 13883796 281104 1662884    0    0     0     0 1499 1009 76  4 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13883672 281104 1662896    0    0     0     0 1492  999 78  1 21  0  0
 1  0      0 13883672 281104 1662908    0    0     0    24 1493 1007 77  3 20  0  0
 1  0      0 13883672 281104 1662920    0    0     0     0 1497  994 79  1 20  0  0
 1  0      0 13883672 281104 1662928    0    0     0     0 1482 1012 77  2 21  0  0
 1  0      0 13883672 281104 1662940    0    0     0     0 1500 1003 79  1 20  0  0
 1  0      0 13883672 281104 1662952    0    0     0    16 1466 1004 76  3 21  0  0
 2  0      0 13883672 281104 1662960    0    0     0    40 1496 1008 76  3 20  1  0
 1  0      0 13883672 281104 1662972    0    0     0     0 1492 1011 77  2 21  0  0
 1  0      0 13883672 281104 1662984    0    0     0     0 1513  995 78  2 20  0  0
 1  0      0 13883672 281104 1662992    0    0     0     0 1473  995 76  4 20  0  0
 1  0      0 13883672 281104 1663004    0    0     0    12 1497 1006 76  3 21  0  0
 1  0      0 13883548 281104 1663016    0    0     0    44 1508 1015 79  0 20  1  0
 1  0      0 13883548 281104 1663024    0    0     0     0 1475 1002 77  3 20  0  0
 1  0      0 13883548 281104 1663036    0    0     0     0 1503 1003 77  2 21  0  0
 1  0      0 13883548 281104 1663048    0    0     0     0 1509  989 80  0 20  0  0
 1  0      0 13883548 281104 1663056    0    0     0   332 1489 1008 77  3 20  0  0
 1  0      0 13883548 281104 1663068    0    0     0    32 1495 1000 77  3 20  0  0
 1  0      0 13883548 281104 1663080    0    0     0     0 1488 1010 77  2 21  0  0
 2  0      0 13883548 281104 1663088    0    0     0     0 1487  999 77  3 20  0  0
 2  0      0 13883548 281104 1663104    0    0     0     0 1495 1000 77  3 20  0  0
 2  0      0 13883548 281104 1663116    0    0     0     0 1494 1003 77  2 21  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13883548 281104 1663124    0    0     0    24 1493  997 77  3 20  0  0
 1  0      0 13883424 281104 1663140    0    0     0     0 1488  981 79  1 20  0  0
 1  0      0 13883424 281104 1663152    0    0     0     0 1503 1006 76  4 20  0  0
 0  0      0 13883424 281104 1663164    0    0     0     0 1512 1008 78  1 21  0  0
 0  0      0 13883424 281104 1663172    0    0     0    36 1496 1004 80  0 20  0  0
 0  0      0 13883424 281104 1663184    0    0     0    24 1503  999 77  2 20  1  0
 0  0      0 13883424 281104 1663196    0    0     0     0 1481 1013 80  0 20  0  0
 0  0      0 13883424 281104 1663204    0    0     0     0 1495 1014 76  3 21  0  0
 1  0      0 13883424 281104 1663216    0    0     0     0 1512 1002 80  0 20  0  0
 0  0      0 13883424 281104 1663228    0    0     0     0 1500 1016 77  3 20  0  0
 0  0      0 13883424 281104 1663236    0    0     0    24 1486 1022 76  3 21  0  0
 0  0      0 13883424 281104 1663248    0    0     0     0 1495  997 78  2 20  0  0
 0  0      0 13883300 281104 1663260    0    0     0     0 1496 1000 79  1 20  0  0
 0  0      0 13883300 281104 1663272    0    0     0     0 1508 1000 78  1 21  0  0
 0  0      0 13883300 281104 1663284    0    0     0     0 1481  998 77  3 20  0  0
 0  0      0 13883300 281104 1663296    0    0     0    56 1495 1000 75  3 21  1  0
 0  0      0 13883300 281104 1663304    0    0     0     0 1479  997 78  2 20  0  0
 0  0      0 13883300 281104 1663316    0    0     0     0 1505 1007 78  2 20  0  0
 0  0      0 13883300 281104 1663328    0    0     0     0 1495 1000 76  3 21  0  0
 1  0      0 13883300 281104 1663340    0    0     0     0 1498  988 78  2 20  0  0
 1  0      0 13883300 281104 1663348    0    0     0    40 1485 1011 77  2 21  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13883300 281104 1663360    0    0     0     0 1493 1003 78  2 20  0  0
 0  0      0 13883300 281104 1663372    0    0     0     0 1472 1007 78  2 20  0  0
 1  0      0 13883300 281104 1663380    0    0     0     0 1491  992 77  2 21  0  0
 1  0      0 13883176 281104 1663392    0    0     0     0 1488  986 77  3 20  0  0
 1  0      0 13883176 281104 1663404    0    0     0   368 1482 1001 76  3 21  0  0
 1  0      0 13883176 281104 1663412    0    0     0     0 1487  991 79  1 20  0  0
 1  0      0 13883176 281104 1663424    0    0     0     0 1487  999 79  1 20  0  0
 1  0      0 13883176 281104 1663436    0    0     0     0 1492 1000 75  4 21  0  0
 1  0      0 13883176 281104 1663444    0    0     0     0 1489  999 78  1 21  0  0
 1  0      0 13883176 281104 1663456    0    0     0    24 1488 1018 76  3 20  1  0
 2  0      0 13883176 281104 1663468    0    0     0     0 1500  998 77  3 20  0  0
 1  0      0 13883176 281104 1663476    0    0     0     0 1490  997 77  3 20  0  0
 1  0      0 13883176 281104 1663488    0    0     0     0 1496  998 79  1 20  0  0
 1  0      0 13883176 281104 1663500    0    0     0     0 1486  999 77  2 21  0  0
 1  0      0 13883052 281104 1663508    0    0     0    24 1501 1014 77  3 20  0  0
 1  0      0 13883052 281104 1663520    0    0     0     0 1478  999 78  2 20  0  0
 1  0      0 13883052 281104 1663532    0    0     0     0 1489  997 78  2 20  0  0
 1  0      0 13883052 281104 1663544    0    0     0     4 1491  997 76  4 20  0  0
 1  0      0 13883052 281104 1663552    0    0     0     0 1491  995 77  2 21  0  0
 1  0      0 13883052 281104 1663564    0    0     0    80 1501 1012 80  1 18  1  0
 1  0      0 13883052 281104 1663576    0    0     0     0 1495 1001 77  2 21  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13883052 281104 1663584    0    0     0     0 1478  998 77  3 20  0  0
 2  0      0 13883052 281104 1663600    0    0     0     0 1494  997 79  0 21  0  0
