procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13892692 281100 1653756    0    0     0    36  511  334 23  0 74  3  0
 0  0      0 13892692 281100 1653756    0    0     0     0  506  317 20  0 80  0  0
 0  0      0 13892692 281100 1653760    0    0     0     0  506  326 22  0 78  0  0
 1  0      0 13892692 281100 1653764    0    0     0     0  509  321 22  0 78  0  0
 0  0      0 13892692 281100 1653768    0    0     0     0  505  319 20  0 80  0  0
 0  0      0 13892692 281100 1653768    0    0     0    24  509  334 23  1 75  1  0
 0  0      0 13892692 281100 1653772    0    0     0     0  502  324 21  0 79  0  0
 1  0      0 13892692 281100 1653776    0    0     0    12  504  324 21  0 79  0  0
 0  0      0 13892692 281100 1653780    0    0     0     0  502  329 20  0 80  0  0
 0  0      0 13892692 281100 1653780    0    0     0     0  503  320 21  0 79  0  0
 0  0      0 13892692 281100 1653784    0    0     0    36  506  332 21  0 76  3  0
 0  0      0 13892692 281100 1653792    0    0     0     0  509  319 20  0 80  0  0
 0  0      0 13892692 281100 1653792    0    0     0     4  488  323 21  0 79  0  0
 0  0      0 13892692 281100 1653796    0    0     0     0  513  323 21  1 78  0  0
 0  0      0 13892692 281100 1653800    0    0     0     0  499  316 21  1 78  0  0
 0  0      0 13892692 281100 1653804    0    0     0    32  516  331 21  0 77  2  0
 0  0      0 13892692 281100 1653804    0    0     0     0  503  312 21  1 78  0  0
 0  0      0 13892692 281100 1653808    0    0     0    96  505  322 20  0 80  0  0
 1  0      0 13892692 281100 1653812    0    0     0     0  512  338 20  1 79  0  0
 1  0      0 13892692 281100 1653816    0    0     0     0  513  321 20  0 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13892692 281100 1653816    0    0     0    32  503  335 20  1 76  3  0
 1  0      0 13892692 281100 1653824    0    0     0     0  502  323 20  1 79  0  0
 1  0      0 13892692 281100 1653828    0    0     0     0  490  325 20  0 80  0  0
 1  0      0 13892692 281100 1653832    0    0     0     0  507  320 20  1 79  0  0
 1  0      0 13892692 281100 1653832    0    0     0     0  490  321 21  0 79  0  0
 1  0      0 13892692 281100 1653836    0    0     0    24  514  330 21  0 78  1  0
 1  0      0 13892692 281100 1653840    0    0     0     0  484  318 20  0 80  0  0
 1  0      0 13892692 281100 1653840    0    0     0     0  505  322 21  0 79  0  0
 1  0      0 13892692 281100 1653844    0    0     0     0  494  316 20  0 80  0  0
 1  0      0 13892692 281100 1653848    0    0     0     0  514  322 20  1 79  0  0
 1  0      0 13892692 281100 1653852    0    0     0    24  497  331 21  0 77  2  0
 1  0      0 13892568 281100 1653852    0    0     0     0  505  322 23  2 75  0  0
 1  0      0 13892568 281100 1653856    0    0     0     0  506  319 23  1 76  0  0
 1  0      0 13892568 281100 1653860    0    0     0    36  515  319 24  0 76  0  0
 1  0      0 13892568 281100 1653864    0    0     0     0  514  332 24  0 76  0  0
 1  0      0 13892568 281100 1653864    0    0     0    24  517  337 24  0 74  2  0
 1  0      0 13892568 281100 1653868    0    0     0     0  506  316 24  0 76  0  0
 1  0      0 13892568 281100 1653872    0    0     0     0  526  320 23  1 76  0  0
 1  0      0 13892568 281100 1653876    0    0     0     0  508  327 23  0 77  0  0
 0  0      0 13892568 281100 1653876    0    0     0     0  515  324 23  1 76  0  0
 0  0      0 13892568 281100 1653880    0    0     0    24  515  336 23  1 75  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13892568 281100 1653884    0    0     0     0  508  316 21  0 79  0  0
 0  0      0 13892568 281100 1653888    0    0     0     0  501  325 20  1 79  0  0
 0  0      0 13892568 281100 1653892    0    0     0    16  508  321 20  0 80  0  0
 0  0      0 13892568 281100 1653896    0    0     0     0  494  323 20  0 80  0  0
 0  0      0 13892568 281100 1653900    0    0     0    44  507  332 20  0 77  3  0
 0  0      0 13892568 281100 1653900    0    0     0     0  490  317 21  0 79  0  0
 0  0      0 13892568 281100 1653904    0    0     0     0  510  322 22  0 78  0  0
 1  0      0 13892568 281100 1653908    0    0     0    92  498  321 20  0 80  0  0
 0  0      0 13892568 281100 1653912    0    0     0     0  508  321 21  1 78  0  0
 0  0      0 13892568 281100 1653912    0    0     0    32  509  335 21  0 77  2  0
 0  0      0 13892568 281100 1653916    0    0     0     0  508  322 20  1 79  0  0
 0  0      0 13892568 281100 1653920    0    0     0     0  500  320 20  2 78  0  0
 0  0      0 13892568 281100 1653924    0    0     0     0  506  322 21  0 79  0  0
 0  0      0 13892568 281100 1653924    0    0     0     0  501  327 20  0 80  0  0
 0  0      0 13892568 281100 1653932    0    0     0    24  496  332 21  0 78  1  0
 0  0      0 13892568 281100 1653936    0    0     0     0  493  312 20  1 79  0  0
 0  0      0 13892568 281100 1653936    0    0     0     0  505  318 22  0 78  0  0
 1  0      0 13892568 281100 1653940    0    0     0     0  495  327 21  1 78  0  0
 0  0      0 13892568 281100 1653944    0    0     0     0  515  323 21  1 78  0  0
 0  0      0 13892568 281100 1653948    0    0     0    24  506  329 22  0 76  2  0
 0  0      0 13892568 281100 1653948    0    0     0     0  496  322 21  0 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13892568 281100 1653952    0    0     0     0  497  321 21  0 79  0  0
 0  0      0 13892568 281100 1653956    0    0     0     8  516  323 23  0 77  0  0
 0  0      0 13892568 281100 1653960    0    0     0     0  501  325 20  1 79  0  0
 0  0      0 13892568 281100 1653960    0    0     0    36  501  327 21  0 78  1  0
 0  0      0 13892568 281100 1653968    0    0     0     0  489  322 24  0 76  0  0
 0  0      0 13892568 281100 1653972    0    0     0     0  506  320 20  0 80  0  0
 0  0      0 13892568 281100 1653972    0    0     0    24  502  326 20  1 79  0  0
 1  0      0 13892444 281100 1653976    0    0     0     0  517  327 22  1 77  0  0
 0  0      0 13892444 281100 1653980    0    0     0    24  505  339 20  0 75  5  0
 0  0      0 13892444 281100 1653984    0    0     0     0  503  317 21  0 79  0  0
 0  0      0 13892444 281100 1653984    0    0     0     0  516  327 23  0 77  0  0
 0  0      0 13892444 281100 1653988    0    0     0     0  507  321 20  0 80  0  0
 0  0      0 13892444 281100 1653992    0    0     0     8  496  335 20  0 80  0  0
 0  0      0 13892444 281100 1653996    0    0     0    32  518  332 23  0 75  2  0
 0  0      0 13892444 281100 1653996    0    0     0     0  497  322 20  1 79  0  0
 0  0      0 13892444 281100 1654000    0    0     0     0  503  314 21  0 79  0  0
 0  0      0 13892444 281100 1654004    0    0     0     0  503  342 22  1 77  0  0
 0  0      0 13892444 281100 1654008    0    0     0   104  514  323 20  0 80  0  0
 0  0      0 13892444 281100 1654008    0    0     0    36  513  332 22  0 75  3  0
 0  0      0 13892444 281100 1654012    0    0     0     0  503  321 22  0 78  0  0
 0  0      0 13892444 281100 1654016    0    0     0     0  492  320 20  1 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13892444 281100 1654016    0    0     0     0  523  320 22  0 78  0  0
 0  0      0 13892444 281100 1654020    0    0     0     0  502  322 21  1 78  0  0
 0  0      0 13892444 281100 1654024    0    0     0    24  503  332 21  0 78  1  0
 0  0      0 13892444 281100 1654032    0    0     0     0  498  315 22  0 78  0  0
 0  0      0 13892444 281100 1654032    0    0     0     0  511  316 21  1 78  0  0
 0  0      0 13892444 281100 1654036    0    0     0     0  500  325 20  0 80  0  0
 0  0      0 13892444 281100 1654040    0    0     0     0  515  326 22  1 77  0  0
 1  0      0 13892444 281100 1654044    0    0     0    24  503  333 20  1 77  2  0
 0  0      0 13892444 281100 1654044    0    0     0     0  512  325 20  1 79  0  0
 0  0      0 13892444 281100 1654048    0    0     0     0  517  317 23  0 77  0  0
 0  0      0 13892444 281100 1654052    0    0     0     0  510  325 20  0 80  0  0
 0  0      0 13892444 281100 1654056    0    0     0     8  541  483 21  0 79  0  0
 0  0      0 13892444 281100 1654056    0    0     0    36  516  327 23  1 75  2  0
 0  0      0 13892444 281100 1654060    0    0     0     0  496  317 20  0 80  0  0
 0  0      0 13892444 281100 1654064    0    0     0     0  512  319 20  1 79  0  0
 0  0      0 13892444 281100 1654064    0    0     0     0  503  326 23  0 77  0  0
 0  0      0 13892444 281100 1654068    0    0     0     0  517  327 20  0 80  0  0
 0  0      0 13892444 281100 1654076    0    0     0    24  498  329 21  0 78  1  0
 1  0      0 13892444 281100 1654080    0    0     0     0  510  316 22  1 77  0  0
 0  0      0 13892444 281100 1654080    0    0     0     0  501  327 20  2 78  0  0
 0  0      0 13892444 281100 1654084    0    0     0     0  512  316 22  0 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13892444 281100 1654088    0    0     0    24  509  331 22  0 78  0  0
 0  0      0 13892444 281100 1654092    0    0     0    24  514  330 20  0 78  2  0
 0  0      0 13892444 281100 1654092    0    0     0     0  503  326 22  0 78  0  0
 0  0      0 13892444 281100 1654096    0    0     0     0  499  317 21  0 79  0  0
 0  0      0 13892320 281100 1654100    0    0     0     0  500  322 21  0 79  0  0
 0  0      0 13892320 281100 1654104    0    0     0   104  517  321 23  0 77  0  0
 0  0      0 13892320 281100 1654104    0    0     0    36  499  338 20  1 76  3  0
 0  0      0 13892320 281100 1654112    0    0     0     0  512  326 21  0 79  0  0
 1  0      0 13892320 281100 1654116    0    0     0     0  511  316 23  1 76  0  0
 0  0      0 13892320 281100 1654116    0    0     0     0  496  323 20  0 80  0  0
 0  0      0 13892320 281100 1654120    0    0     0     0  505  329 21  0 79  0  0
 0  0      0 13892320 281100 1654124    0    0     0    24  516  332 22  0 77  1  0
 0  0      0 13892320 281100 1654128    0    0     0     0  489  318 20  1 79  0  0
 0  0      0 13892320 281100 1654128    0    0     0     0  507  319 22  0 78  0  0
 0  0      0 13892320 281100 1654132    0    0     0     0  505  334 20  1 79  0  0
 0  0      0 13892320 281100 1654136    0    0     0     0  509  319 23  0 77  0  0
 0  0      0 13892320 281100 1654140    0    0     0    24  497  335 20  1 78  1  0
 0  0      0 13892320 281100 1654140    0    0     0     0  507  321 20  0 80  0  0
 0  0      0 13892320 281100 1654144    0    0     0     0  494  318 22  1 77  0  0
 0  0      0 13892320 281100 1654148    0    0     0     0  506  323 21  0 79  0  0
 0  0      0 13892320 281100 1654148    0    0     0     0  521  327 23  1 76  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13892320 281100 1654152    0    0     0    24  510  337 20  0 78  2  0
 0  0      0 13892320 281100 1654156    0    0     0     0  502  325 21  1 78  0  0
 0  0      0 13892320 281100 1654160    0    0     0     0  517  318 22  0 78  0  0
 0  0      0 13892320 281100 1654160    0    0     0     0  504  328 21  0 79  0  0
 0  0      0 13892320 281100 1654164    0    0     0     0  518  319 22  0 78  0  0
 0  0      0 13892320 281100 1654168    0    0     0    44  509  338 21  0 77  2  0
 0  0      0 13892320 281100 1654176    0    0     0     0  513  322 21  1 78  0  0
 0  0      0 13892320 281100 1654176    0    0     0     0  500  316 22  0 78  0  0
 0  0      0 13892320 281100 1654180    0    0     0     0  511  318 21  0 79  0  0
 0  0      0 13892320 281100 1654184    0    0     0     0  517  327 22  1 77  0  0
 0  0      0 13892320 281100 1654188    0    0     0    24  510  333 21  0 77  2  0
 0  0      0 13892320 281100 1654188    0    0     0     0  500  314 20  0 80  0  0
 0  0      0 13892320 281100 1654192    0    0     0     0  511  314 22  1 77  0  0
 0  0      0 13892320 281100 1654196    0    0     0     0  510  345 20  1 79  0  0
 0  0      0 13892320 281100 1654200    0    0     0     0  525  322 22  1 77  0  0
 0  0      0 13892320 281100 1654200    0    0     0   164  518  339 21  0 77  2  0
 0  0      0 13892320 281100 1654204    0    0     0     0  510  323 21  0 79  0  0
 1  0      0 13892320 281100 1654208    0    0     0     0  501  319 22  1 77  0  0
 1  0      0 13892320 281100 1654212    0    0     0     0  519  322 20  0 80  0  0
 1  0      0 13892320 281100 1654212    0    0     0     0  494  317 23  1 76  0  0
 1  0      0 13892320 281100 1654220    0    0     0    24  512  332 20  0 78  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13892320 281100 1654224    0    0     0     0  499  324 21  1 78  0  0
 1  0      0 13892196 281100 1654228    0    0     0     0  506  323 21  0 79  0  0
 1  0      0 13892196 281100 1654228    0    0     0     0  506  328 21  0 79  0  0
 1  0      0 13892196 281100 1654232    0    0     0     0  510  325 23  1 76  0  0
 1  0      0 13892196 281100 1654236    0    0     0    24  499  338 21  0 78  1  0
 0  0      0 13892196 281100 1654240    0    0     0     0  518  328 21  1 78  0  0
 0  0      0 13892196 281100 1654240    0    0     0     0  509  317 21  0 79  0  0
 0  0      0 13892196 281100 1654244    0    0     0     0  509  329 20  2 78  0  0
 0  0      0 13892196 281100 1654244    0    0     0     0  508  331 23  1 76  0  0
 0  0      0 13892196 281100 1654252    0    0     0    24  506  338 20  0 79  1  0
