procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 13865748 281104 1671940    0    0     0     0    0    0 58  0 42  0  0
13  0      0 13853432 281104 1672348    0    0     0    16 1837  590 100  0  0  0  0
 1  0      0 13855948 281104 1672364    0    0     0    72 2139  829 97  1  2  0  0
 1  0      0 13858864 281104 1672380    0    0     0     0 1926 1187 82  0 18  0  0
 1  0      0 13861904 281104 1672396    0    0     0     0 1931 1181 82  0 18  0  0
 1  0      0 13864956 281104 1672272    0    0     0     0 1916 1193 82  0 18  0  0
 1  0      0 13867996 281104 1672228    0    0     0     0 1943 1195 82  0 18  0  0
 1  0      0 13870912 281104 1672240    0    0     0    24 1926 1197 82  0 18  0  0
 0  0      0 13870912 281104 1672252    0    0     0     0 1926 1198 82  0 18  0  0
 0  0      0 13870912 281104 1672268    0    0     0     0 1938 1204 82  0 18  0  0
 1  0      0 13873952 281104 1672280    0    0     0     0 1941 1212 81  1 18  0  0
 1  0      0 13873952 281104 1672292    0    0     0     0 1937 1241 74 10 16  0  0
 1  0      0 13873952 281104 1672308    0    0     0    24 1943 1259 72 11 16  1  0
 1  0      0 13873952 281104 1672324    0    0     0     0 1909 1205 82  0 18  0  0
 1  0      0 13873952 281104 1672336    0    0     0     0 1937 1215 82  0 18  0  0
 1  0      0 13873952 281104 1672352    0    0     0     0 1952 1209 82  0 18  0  0
 1  0      0 13873952 281104 1672368    0    0     0     0 1942 1201 82  0 18  0  0
 1  0      0 13873952 281104 1672380    0    0     0   468 1925 1223 83  0 17  0  0
 1  0      0 13873952 281104 1672396    0    0     0     0 1928 1210 73 10 17  0  0
 2  0      0 13873952 281104 1672412    0    0     0     0 1917 1214 74 10 16  0  0
 1  0      0 13873952 281104 1672424    0    0     0     0 1922 1223 76  6 18  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13873952 281104 1672440    0    0     0     0 1926 1214 81  1 18  0  0
 1  0      0 13873952 281104 1672456    0    0     0    88 1947 1260 79  3 16  1  0
 1  0      0 13873952 281104 1672468    0    0     0     0 1906 1243 82  0 18  0  0
 1  0      0 13873952 281104 1672484    0    0     0     0 1922 1236 82  0 18  0  0
 1  0      0 13873952 281104 1672500    0    0     0     0 1916 1240 82  0 18  0  0
 1  0      0 13873952 281104 1672512    0    0     0     0 1916 1201 83  0 17  0  0
 1  0      0 13873952 281104 1672528    0    0     0    24 1920 1189 81  1 18  0  0
 1  0      0 13873952 281104 1672548    0    0     0     0 1940 1182 79  5 16  0  0
 1  0      0 13871160 281104 1672560    0    0     0     0 1923  771 94  2  4  0  0
 0  0      0 13873588 281104 1672564    0    0     0     0 1938 1175 79  5 16  0  0
 0  0      0 13873588 281104 1672576    0    0     0     0 1916 1170 82  0 18  0  0
 1  0      0 13873588 281104 1672592    0    0     0    80 1954 1185 81  1 17  1  0
 1  0      0 13873588 281104 1672608    0    0     0     0 1947 1167 82  0 18  0  0
 2  0      0 13873588 281104 1672620    0    0     0     0 1931 1161 81  1 18  0  0
 1  0      0 13873588 281104 1672636    0    0     0     0 1943 1159 82  0 18  0  0
 1  0      0 13873588 281104 1672652    0    0     0     0 1969 1165 82  0 18  0  0
 1  0      0 13873588 281104 1672668    0    0     0    24 1907 1175 81  2 17  0  0
 1  0      0 13873588 281104 1672680    0    0     0     0 1968 1303 83  0 17  0  0
 1  0      0 13873588 281104 1672696    0    0     0     0 1929 1184 82  0 18  0  0
 1  0      0 13873588 281104 1672712    0    0     0     0 1929 1189 82  0 18  0  0
 1  0      0 13873588 281104 1672724    0    0     0     0 1936 1191 82  0 18  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13873588 281104 1672744    0    0     0    24 1941 1209 82  0 16  1  0
 1  0      0 13873588 281104 1672760    0    0     0     0 1916 1193 82  0 18  0  0
 1  0      0 13873588 281104 1672776    0    0     0     0 1943 1195 82  0 18  0  0
 1  0      0 13873588 281104 1672792    0    0     0     0 1927 1199 82  0 18  0  0
 1  0      0 13873588 281104 1672804    0    0     0     0 1942 1210 81  1 18  0  0
 1  0      0 13873588 281104 1672820    0    0     0   488 1921 1266 75  9 16  0  0
 1  0      0 13873588 281104 1672836    0    0     0     0 1923 1227 75  9 16  0  0
 1  0      0 13873588 281104 1672848    0    0     0     0 1930 1210 81  1 18  0  0
 2  0      0 13873588 281104 1672864    0    0     0     0 1952 1215 83  0 17  0  0
 0  0      0 13873588 281104 1672880    0    0     0     0 1935 1209 82  0 18  0  0
 0  0      0 13873588 281104 1672892    0    0     0    24 1937 1216 82  0 18  0  0
 0  0      0 13873588 281104 1672908    0    0     0    32 1927 1206 82  0 18  0  0
 0  0      0 13873588 281104 1672924    0    0     0     0 1945 1204 80  2 18  0  0
 1  0      0 13873588 281104 1672936    0    0     0     0 1928 1212 75 10 15  0  0
 1  0      0 13873588 281104 1672952    0    0     0     0 1935 1207 76  7 17  0  0
 1  0      0 13873588 281104 1672968    0    0     0    24 1929 1232 80  2 17  1  0
 1  0      0 13873588 281104 1672980    0    0     0     0 1945 1240 82  0 18  0  0
 1  0      0 13873588 281104 1672996    0    0     0     0 1933 1251 82  0 18  0  0
 1  0      0 13873588 281104 1673012    0    0     0     0 1931 1252 83  0 17  0  0
 1  0      0 13873588 281104 1673024    0    0     0     0 1937 1255 82  0 18  0  0
 1  0      0 13873588 281104 1673040    0    0     0    24 1948 1257 83  0 17  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13873588 281104 1673056    0    0     0    20 1916 1194 82  0 18  0  0
 1  0      0 13873588 281104 1673068    0    0     0     0 1921 1174 81  1 18  0  0
 2  0      0 13873588 281104 1673084    0    0     0     0 1933 1188 75  9 16  0  0
 1  0      0 13873588 281104 1673100    0    0     0     0 1928 1202 78  6 16  0  0
 1  0      0 13873588 281104 1673112    0    0     0    44 1942 1201 81  2 17  0  0
 1  0      0 13873588 281104 1673128    0    0     0     0 1943 1180 82  0 18  0  0
 1  0      0 13873588 281104 1673144    0    0     0     0 1922 1181 82  1 17  0  0
 1  0      0 13873588 281104 1673156    0    0     0     0 1930 1174 82  0 18  0  0
 1  0      0 13873464 281104 1673172    0    0     0     0 1915 1167 82  0 18  0  0
 1  0      0 13873464 281104 1673188    0    0     0    24 1967 1189 80  2 17  1  0
 0  0      0 13873464 281104 1673204    0    0     0     0 1916 1173 81  2 17  0  0
 1  0      0 13873464 281104 1673220    0    0     0     0 1938 1172 82  0 18  0  0
 0  0      0 13873464 281104 1673236    0    0     0     0 1925 1190 82  0 18  0  0
 0  0      0 13873464 281104 1673248    0    0     0     0 1951 1194 82  0 18  0  0
 1  0      0 13873464 281104 1673264    0    0     0    24 1920 1206 82  0 18  0  0
 1  0      0 13873464 281104 1673280    0    0     0   452 1962 1199 82  0 18  0  0
 1  0      0 13873340 281104 1673292    0    0     0     0 1898 1199 82  0 18  0  0
 2  0      0 13873340 281104 1673308    0    0     0     0 1929 1209 82  0 18  0  0
 1  0      0 13873340 281104 1673324    0    0     0     0 1930 1214 82  0 18  0  0
 1  0      0 13873340 281104 1673336    0    0     0    32 1932 1232 82  0 18  0  0
 1  0      0 13873340 281104 1673352    0    0     0     0 1925 1256 77  7 16  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13873340 281104 1673368    0    0     0     0 1946 1242 75  8 17  0  0
 1  0      0 13873340 281104 1673380    0    0     0     0 1928 1227 79  4 17  0  0
 1  0      0 13873340 281104 1673396    0    0     0     0 1937 1211 82  0 18  0  0
 1  0      0 13873216 281104 1673412    0    0     0    24 1934 1221 82  0 17  1  0
