procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 13787468 281104 1681244    0    0     0     0    0    0 58  0 42  0  0
36  0      0 13775552 281104 1681292    0    0     0     0 2049  585 98  2  0  0  0
44  0      0 13750988 281104 1681976    0    0     0   468 2018  573 98  2  0  0  0
61  0      0 13701824 281104 1683544    0    0     0     0 1993  723 97  3  0  0  0
75  0      0 13604628 281104 1686692    0    0     0     0 1875  556 95  5  0  0  0
119  0      0 13539332 281104 1689500    0    0     0    56 1990  598 96  4  0  0  0
124  0      0 13505624 281104 1689868    0    0     0     0 1892  563 96  4  0  0  0
146  0      0 13443956 281104 1692152    0    0     0     0 2045  599 99  1  0  0  0
156  0      0 13407148 281104 1693256    0    0     0     0 2195  609 99  1  0  0  0
182  0      0 13336168 281104 1695896    0    0     0     0 2440  672 98  2  0  0  0
150  0      0 13308512 281104 1696628    0    0     0    24 2521  693 99  1  0  0  0
213  0      0 13242872 281104 1699376    0    0     0     0 2454  658 98  2  0  0  0
220  0      0 13220428 281104 1700188    0    0     0     0 2403  676 98  2  0  0  0
238  0      0 13170752 281104 1701984    0    0     0     0 2382  657 99  1  0  0  0
252  0      0 13145552 281104 1703692    0    0     0     0 2422  666 99  1  0  0  0
217  0      0 13109344 281104 1704224    0    0     0    24 2445  716 99  1  0  0  0
147  0      0 13098328 281104 1704236    0    0     0     0 2379  676 98  2  0  0  0
256  0      0 13098080 281104 1704264    0    0     0     0 2473  664 100  0  0  0  0
256  0      0 13097924 281104 1704284    0    0     0     0 2363  695 100  0  0  0  0
256  0      0 13098116 281104 1704304    0    0     0     0 2484  712 98  2  0  0  0
256  1      0 13098116 281104 1704324    0    0     0    24 2398  695 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
233  0      0 13098116 281104 1704336    0    0     0     0 2371  696 99  1  0  0  0
256  0      0 13097960 281104 1704356    0    0     0     0 2349  694 100  0  0  0  0
180  0      0 13097992 281104 1704336    0    0     0     8 2470  725 96  4  0  0  0
256  0      0 13097960 281104 1704364    0    0     0     0 2332  677 100  0  0  0  0
256  1      0 13097992 281104 1704380    0    0     0    32 2303  691 100  0  0  0  0
218  0      0 13098088 281104 1704364    0    0     0     0 2490  688 100  0  0  0  0
256  0      0 13098092 281104 1704288    0    0     0     0 2387  703 99  1  0  0  0
244  0      0 13099120 281104 1704272    0    0     0     8 2376  829 94  6  0  0  0
207  0      0 13103396 281104 1704232    0    0     0     0 2581  951 100  0  0  0  0
171  1      0 13106280 281104 1704256    0    0     0    36 2487 1023 100  0  0  0  0
151  0      0 13109340 281104 1704124    0    0     0     0 2391 1014 99  1  0  0  0
24  0      0 13111180 281104 1703880    0    0     0     0 2459 1038 97  3  0  0  0
 1  0      0 13116160 281104 1703820    0    0     0   612 2511 1552 92  3  4  1  0
 1  0      0 13119376 281104 1703620    0    0     0     0 2040 1428 92  1  7  0  0
 1  1      0 13122292 281104 1703636    0    0     0    48 2079 1454 93  0  7  0  0
 2  0      0 13125332 281104 1703572    0    0     0     0 2022 1434 93  1  6  0  0
 1  0      0 13128440 281104 1703396    0    0     0     0 2059 1431 88  5  7  0  0
 1  0      0 13131480 281104 1703412    0    0     0     0 2039 1432 92  1  7  0  0
 1  0      0 13134396 281104 1703432    0    0     0     0 2043 1435 93  1  6  0  0
 1  1      0 13137312 281104 1703448    0    0     0    24 2037 1425 93  0  7  0  0
 1  0      0 13140652 281104 1703144    0    0     0     0 2081 1411 91  3  6  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13143568 281104 1703160    0    0     0     0 2030 1414 90  3  7  0  0
 1  0      0 13146484 281104 1703180    0    0     0     0 2051 1442 94  0  6  0  0
 1  0      0 13149700 281104 1703020    0    0     0     0 2062 1436 93  0  7  0  0
 1  1      0 13152616 281104 1702960    0    0     0    24 2043 1454 92  1  7  0  0
 1  0      0 13155656 281104 1702976    0    0     0     0 2024 1433 91  3  6  0  0
 1  0      0 13158572 281104 1702992    0    0     0     0 2059 1445 91  2  7  0  0
 1  0      0 13161796 281104 1702764    0    0     0     0 2042 1428 92  1  7  0  0
