procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
239  0      0 13086632 281108 1715296    0    0     0     0 2420  665 100  0  0  0  0
239  0      0 13086664 281108 1715312    0    0     0     8 2529  681 97  3  0  0  0
239  0      0 13086696 281108 1715332    0    0     0     0 2563  650 99  1  0  0  0
246  0      0 13086664 281108 1715352    0    0     0    36 2335  630 100  0  0  0  0
248  0      0 13086536 281108 1715372    0    0     0     0 2482  663 98  2  0  0  0
256  0      0 13086632 281108 1715388    0    0     0     0 2529  654 100  0  0  0  0
256  0      0 13086664 281108 1715408    0    0     0    16 2448  650 99  1  0  0  0
256  0      0 13086476 281108 1715428    0    0     0     0 2393  642 100  0  0  0  0
33  0      0 13086380 281108 1715440    0    0     0    44 2592  717 100  0  0  0  0
190  0      0 13086380 281108 1715452    0    0     0     0 2441  591 100  0  0  0  0
256  0      0 13086636 281108 1715476    0    0     0     0 2348  623 99  1  0  0  0
257  0      0 13086476 281108 1715500    0    0     0    88 2430  682 98  2  0  0  0
257  0      0 13086416 281108 1715512    0    0     0     0 2568  668 98  2  0  0  0
257  0      0 13086416 281108 1715536    0    0     0    24 2522  674 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
257  0      0 13086480 281108 1715552    0    0     0     0 2383  654 100  0  0  0  0
257  0      0 13086416 281108 1715568    0    0     0     0 2477  683 98  2  0  0  0
257  0      0 13086416 281108 1715588    0    0     0   564 2558  665 99  1  0  0  0
257  0      0 13086420 281108 1715612    0    0     0     0 2352  744 99  1  0  0  0
168  0      0 13086324 281108 1715628    0    0     0    32 2468  661 100  0  0  0  0
176  0      0 13086100 281108 1715640    0    0     0     0 2573  652 98  2  0  0  0
257  0      0 13086228 281108 1715660    0    0     0     0 2458  634 98  2  0  0  0
244  0      0 13086388 281108 1715688    0    0     0     0 2290  666 98  2  0  0  0
150  0      0 13086168 281108 1715696    0    0     0     0 2533  657 98  2  0  0  0
155  0      0 13086040 281108 1715712    0    0     0    24 2545  655 100  0  0  0  0
257  0      0 13086232 281108 1715732    0    0     0     0 2283  626 100  0  0  0  0
257  0      0 13086200 281108 1715760    0    0     0     0 2458  675 100  0  0  0  0
257  0      0 13085948 281108 1715772    0    0     0     0 2535  651 99  1  0  0  0
257  0      0 13086108 281108 1715792    0    0     0     0 2520  662 99  1  0  0  0
257  0      0 13086268 281108 1715812    0    0     0     0 2176  651 100  0  0  0  0
257  0      0 13085916 281108 1715792    0    0     0    24 2525  669 100  0  0  0  0
47  0      0 13086012 281108 1715812    0    0     0     0 2764  695 98  2  0  0  0
210  0      0 13085916 281108 1715852    0    0     0     0 2359  620 98  2  0  0  0
257  0      0 13085920 281108 1715884    0    0     0     0 2149  633 98  2  0  0  0
257  0      0 13085856 281108 1715864    0    0     0     0 2550  680 100  0  0  0  0
257  0      0 13086048 281108 1715884    0    0     0    24 2539  667 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
257  0      0 13086112 281108 1715876    0    0     0     0 2189  648 98  2  0  0  0
257  0      0 13085824 281108 1715888    0    0     0     0 2598  682 100  0  0  0  0
257  0      0 13085952 281108 1715904    0    0     0    20 2504  667 100  0  0  0  0
257  1      0 13086020 281108 1715928    0    0     0    40 2367  651 99  1  0  0  0
223  0      0 13085892 281108 1715940    0    0     0     4 2427  671 100  0  0  0  0
257  0      0 13085764 281108 1715956    0    0     0     0 2563  675 98  2  0  0  0
257  0      0 13086020 281108 1715948    0    0     0     0 2455  668 98  2  0  0  0
257  0      0 13086212 281108 1715936    0    0     0     0 2268  673 98  2  0  0  0
257  0      0 13085644 281108 1715948    0    0     0     0 2576  715 99  1  0  0  0
257  0      0 13085612 281108 1715936    0    0     0    24 2460  680 98  2  0  0  0
257  0      0 13085836 281108 1715988    0    0     0     0 2391  680 99  1  0  0  0
257  0      0 13085148 281108 1716008    0    0     0     0 2399  874 100  0  0  0  0
175  0      0 13085148 281108 1716016    0    0     0   568 2649  672 99  1  0  0  0
195  0      0 13085212 281108 1716036    0    0     0     0 2589  630 99  1  0  0  0
256  0      0 13085436 281108 1716060    0    0     0    72 2200  657 100  0  0  0  0
257  0      0 13084932 281108 1716044    0    0     0     0 2572  900 98  2  0  0  0
257  0      0 13085088 281108 1716064    0    0     0     0 2585  676 97  3  0  0  0
257  0      0 13085312 281108 1716084    0    0     0     0 2266  645 100  0  0  0  0
257  0      0 13085216 281108 1716068    0    0     0     0 2532  681 100  0  0  0  0
257  0      0 13084992 281108 1716116    0    0     0    64 2629  704 100  0  0  0  0
141  0      0 13088068 281108 1716136    0    0     0     0 2549  740 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
204  0      0 13088100 281108 1716144    0    0     0     0 2314  637 99  1  0  0  0
255  0      0 13087504 281108 1716172    0    0     0     0 2547  681 100  0  0  0  0
257  0      0 13087784 281108 1716188    0    0     0     0 2563  783 99  1  0  0  0
256  0      0 13088136 281108 1716212    0    0     0    24 2333  802 99  1  0  0  0
202  0      0 13087856 281108 1716200    0    0     0     0 2610  805 98  2  0  0  0
95  0      0 13085428 281108 1716180    0    0     0     0 2556  709 97  3  0  0  0
257  0      0 13085492 281108 1716228    0    0     0     0 2377  760 96  4  0  0  0
222  0      0 13088108 281108 1716224    0    0     0     0 2380  906 100  0  0  0  0
163  0      0 13088108 281108 1716176    0    0     0    24 2716  928 100  0  0  0  0
210  0      0 13090576 281108 1716260    0    0     0     0 2375  785 99  1  0  0  0
194  0      0 13093876 281108 1716112    0    0     0     0 2262  876 99  1  0  0  0
179  0      0 13093812 281108 1716128    0    0     0     0 2629  935 100  0  0  0  0
135  0      0 13093932 281108 1716100    0    0     0    24 2639  948 100  0  0  0  0
108  0      0 13096780 281108 1716116    0    0     0    48 2251  803 99  1  0  0  0
209  0      0 13099920 281108 1716032    0    0     0     0 2383  960 97  3  0  0  0
144  0      0 13103268 281108 1715852    0    0     0     0 2585 1069 96  4  0  0  0
99  0      0 13106084 281108 1715904    0    0     0     0 2640 1065 98  2  0  0  0
209  0      0 13108900 281108 1715808    0    0     0     0 2094  861 99  1  0  0  0
89  0      0 13112412 281108 1715636    0    0     0     0 2470 1033 99  1  0  0  0
116  0      0 13115520 281108 1715536    0    0     0    24 2635 1095 99  1  0  0  0
57  0      0 13118688 281108 1715484    0    0     0     0 2634 1121 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
129  0      0 13121348 281108 1715380    0    0     0     0 2287  928 100  0  0  0  0
66  0      0 13124644 281108 1715296    0    0     0   564 2618 1105 100  0  0  0  0
 3  0      0 13128004 281108 1715176    0    0     0     0 2388 1269 98  0  2  0  0
 3  0      0 13130988 281108 1715128    0    0     0    32 2208 1216 97  2  1  0  0
 4  0      0 13134144 281108 1714980    0    0     0     0 2224 1207 95  4  1  0  0
 3  0      0 13137128 281108 1714960    0    0     0     0 2217 1207 96  2  2  0  0
 3  0      0 13140100 281108 1714976    0    0     0    64 2231 1218 96  2  2  0  0
 3  0      0 13143156 281108 1714848    0    0     0     0 2233 1213 96  3  1  0  0
 3  0      0 13146236 281108 1714744    0    0     0    24 2224 1222 96  2  2  0  0
 3  0      0 13149248 281108 1714720    0    0     0     0 2204 1206 96  3  1  0  0
 3  0      0 13152288 281108 1714668    0    0     0     0 2264 1219 98  0  2  0  0
 3  0      0 13155444 281108 1714528    0    0     0     0 2218 1205 99  0  1  0  0
 3  0      0 13158488 281108 1714436    0    0     0     0 2223 1209 98  0  2  0  0
 3  0      0 13161400 281108 1714428    0    0     0    24 2229 1230 98  1  1  0  0
 3  0      0 13164596 281108 1714300    0    0     0     0 2224 1196 95  3  2  0  0
 3  0      0 13167556 281108 1714264    0    0     0     0 2234 1206 95  3  2  0  0
 4  0      0 13170540 281108 1714216    0    0     0     0 2199 1200 97  2  1  0  0
 3  0      0 13173512 281108 1714220    0    0     0     0 2226 1205 96  2  2  0  0
 3  0      0 13176672 281108 1714008    0    0     0    24 2226 1227 97  2  1  0  0
 3  0      0 13179712 281108 1714000    0    0     0     0 2251 1206 96  2  2  0  0
 3  0      0 13182820 281108 1713948    0    0     0     0 2206 1215 97  1  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13185872 281108 1713800    0    0     0     0 2218 1205 99  0  1  0  0
 3  0      0 13188832 281108 1713776    0    0     0     0 2205 1208 98  0  2  0  0
 3  0      0 13191884 281108 1713792    0    0     0    24 2216 1228 98  1  1  0  0
 3  0      0 13194924 281108 1713724    0    0     0     0 2255 1225 94  4  2  0  0
 3  0      0 13197976 281108 1713560    0    0     0     0 2254 1247 94  4  2  0  0
65  0      0 13200856 281108 1713516    0    0     0    16 2354 2373 97  3  0  0  0
34  0      0 13203960 281108 1713604    0    0     0     0 2553 1054 99  1  0  0  0
 3  0      0 13206908 281108 1713492    0    0     0    76 2422 1184 98  2  0  0  0
 3  0      0 13210196 281108 1713352    0    0     0     0 2238 1228 96  2  2  0  0
 3  0      0 13213108 281108 1713332    0    0     0     0 2225 1223 97  1  2  0  0
 3  0      0 13216024 281108 1713352    0    0     0   552 2237 1224 98  0  2  0  0
 3  0      0 13219216 281108 1713224    0    0     0     0 2190 1217 99  0  1  0  0
 3  0      0 13222224 281108 1713072    0    0     0    32 2229 1220 96  2  2  0  0
 3  0      0 13225324 281108 1713076    0    0     0     0 2242 1222 96  3  1  0  0
 3  0      0 13228236 281108 1713092    0    0     0     0 2221 1205 96  2  2  0  0
 3  0      0 13231372 281108 1712884    0    0     0     0 2195 1252 97  1  2  0  0
 3  0      0 13234412 281108 1712828    0    0     0     0 2213 1231 96  3  1  0  0
 3  0      0 13237460 281108 1712820    0    0     0    24 2243 1245 95  3  2  0  0
 4  0      0 13240376 281108 1712828    0    0     0     0 2258 1101 99  1  0  0  0
 3  0      0 13243428 281108 1712636    0    0     0     0 2241 1186 96  2  2  0  0
 3  0      0 13246280 281108 1712652    0    0     0     0 2247 1206 98  1  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 13249400 281108 1712528    0    0     0    28 2236 1218 97  1  2  0  0
 3  0      0 13252368 281108 1712500    0    0     0    48 2230 1227 98  1  1  0  0
 3  0      0 13255552 281108 1712368    0    0     0     0 2199 1218 97  1  2  0  0
 3  0      0 13258524 281108 1712332    0    0     0     0 2234 1212 96  3  1  0  0
 3  0      0 13261508 281108 1712280    0    0     0     0 2198 1209 96  2  2  0  0
 3  0      0 13264620 281108 1712128    0    0     0     0 2184 1219 96  2  2  0  0
22  0      0 13267584 281108 1712108    0    0     0    48 2166 1026 99  1  0  0  0
 3  0      0 13270856 281108 1712104    0    0     0     0 2546 1257 99  1  0  0  0
 2  0      0 13273868 281108 1711976    0    0     0     0 2240 1204 98  0  2  0  0
 3  0      0 13277120 281108 1711760    0    0     0     0 2224 1210 98  0  2  0  0
 2  0      0 13280096 281108 1711768    0    0     0     0 2221 1209 97  1  2  0  0
 2  0      0 13283012 281108 1711784    0    0     0    24 2240 1229 97  2  1  0  0
 3  0      0 13286064 281108 1711800    0    0     0     0 2224 1195 96  2  2  0  0
 3  0      0 13289256 281108 1711524    0    0     0     0 2207 1210 97  2  1  0  0
 3  0      0 13292216 281108 1711520    0    0     0     0 2203 1213 95  3  2  0  0
 3  0      0 13295208 281108 1711528    0    0     0    24 2231 1212 96  2  2  0  0
 3  0      0 13298180 281108 1711544    0    0     0    44 2220 1237 97  2  1  0  0
 3  0      0 13301384 281108 1711268    0    0     0     0 2209 1211 97  1  2  0  0
37  0      0 13304424 281108 1711204    0    0     0     0 2287 1129 99  0  1  0  0
 2  0      0 13307400 281108 1711188    0    0     0     0 2276 1251 98  1  1  0  0
 2  0      0 13310452 281108 1711208    0    0     0   544 2223 1222 97  1  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13313564 281108 1711064    0    0     0    32 2213 1235 98  1  1  0  0
 2  0      0 13316548 281108 1710960    0    0     0     0 2209 1208 95  3  2  0  0
 2  0      0 13319656 281108 1710952    0    0     0     0 2226 1211 96  2  2  0  0
 2  0      0 13322568 281108 1710952    0    0     0     0 2217 1216 97  2  1  0  0
 3  0      0 13325836 281108 1710680    0    0     0     0 2195 1229 97  1  2  0  0
 3  0      0 13328824 281108 1710596    0    0     0    24 2215 1242 95  3  2  0  0
 3  0      0 13331932 281108 1710572    0    0     0     0 2217 1218 98  1  1  0  0
 3  0      0 13334820 281108 1710560    0    0     0     0 2187 1222 98  0  2  0  0
 3  0      0 13337980 281108 1710360    0    0     0     0 2205 1217 97  1  2  0  0
 3  0      0 13340908 281108 1710368    0    0     0     0 2202 1221 97  1  2  0  0
