procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
38  0      0 12715848 322088 2419508    0    0     0     0  421  359 100  0  0  0  0
31  0      0 12718888 322088 2419508    0    0     0     0  404  350 100  0  0  0  0
32  0      0 12718888 322088 2419512    0    0     0     0  412  353 100  0  0  0  0
40  0      0 12718888 322088 2419516    0    0     0     0  411  379 100  0  0  0  0
38  0      0 12721804 322088 2419520    0    0     0    32  427  377 100  0  0  0  0
39  0      0 12719384 322088 2419524    0    0     0     8  407  357 100  0  0  0  0
51  0      0 12716096 322088 2419528    0    0     0     0  435  361 100  0  0  0  0
49  0      0 12713552 322088 2419532    0    0     0     0  371  357 99  1  0  0  0
44  0      0 12713552 322088 2419536    0    0     0     0  465  351 100  0  0  0  0
34  0      0 12713428 322088 2419540    0    0     0    24  393  371 100  0  0  0  0
40  0      0 12715848 322088 2419544    0    0     0     8  421  358 100  0  0  0  0
34  0      0 12715848 322088 2419548    0    0     0     0  412  359 99  1  0  0  0
25  0      0 12713428 322088 2419552    0    0     0     0  424  347 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0      0 12713304 322088 2419556    0    0     0     0  416  360 100  0  0  0  0
43  0      0 12710388 322088 2419564    0    0     0     0  435  357 100  0  0  0  0
52  0      0 12712808 322088 2419564    0    0     0    52  390  355 99  1  0  0  0
42  0      0 12712808 322088 2419568    0    0     0     0  428  363 99  1  0  0  0
37  0      0 12712808 322088 2419572    0    0     0     0  421  363 100  0  0  0  0
29  0      0 12715724 322088 2419568    0    0     0     0  421  361 100  0  0  0  0
33  0      0 12715724 322088 2419572    0    0     0     0  414  363 100  0  0  0  0
41  0      0 12713396 322088 2419576    0    0     0    44  416  360 100  0  0  0  0
40  0      0 12712280 322088 2419612    0    0     0     0  393  355 100  0  0  0  0
42  0      0 12709736 322088 2419620    0    0     0     0  425  353 99  1  0  0  0
58  0      0 12709736 322088 2419620    0    0     0     0  399  353 100  0  0  0  0
42  0      0 12709736 322088 2419624    0    0     0     0  393  354 100  0  0  0  0
35  0      0 12709736 322088 2419632    0    0     0    56  443  368 100  0  0  0  0
41  0      0 12707316 322088 2419636    0    0     0     0  393  352 100  0  0  0  0
41  0      0 12707316 322088 2419644    0    0     0     0  422  356 100  0  0  0  0
53  0      0 12709612 322088 2419648    0    0     0     0  405  343 99  1  0  0  0
41  0      0 12709612 322088 2419648    0    0     0     0  413  359 100  0  0  0  0
46  0      0 12709612 322088 2419656    0    0     0   156  428  363 99  1  0  0  0
43  0      0 12707316 322088 2419656    0    0     0     0  403  367 100  0  0  0  0
34  0      0 12709736 322088 2419660    0    0     0     0  418  359 100  0  0  0  0
32  0      0 12709736 322088 2419664    0    0     0     0  402  350 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0      0 12712652 322088 2419664    0    0     0     0  449  379 100  0  0  0  0
34  0      0 12715640 322088 2419568    0    0     0    32  391  369 100  0  0  0  0
45  0      0 12715392 322088 2419572    0    0     0     0  433  357 100  0  0  0  0
39  0      0 12715392 322088 2419576    0    0     0     0  389  344 100  0  0  0  0
37  0      0 12715764 322088 2419584    0    0     0     0  432  360 100  0  0  0  0
36  0      0 12718680 322088 2419584    0    0     0     0  405  365 99  1  0  0  0
38  0      0 12716260 322088 2419588    0    0     0    32  417  360 99  1  0  0  0
35  0      0 12715260 322088 2419592    0    0     0     0  405  353 100  0  0  0  0
35  0      0 12715260 322088 2419608    0    0     0     0  395  334 99  1  0  0  0
37  0      0 12707316 322088 2419688    0    0     0     0  428  364 100  0  0  0  0
27  0      0 12707192 322088 2419692    0    0     0     0  413  344 99  1  0  0  0
26  0      0 12709552 322088 2419696    0    0     0    36  419  384 100  0  0  0  0
43  0      0 12712684 322088 2419660    0    0     0     8  431  361 100  0  0  0  0
39  0      0 12715696 322088 2419568    0    0     0     0  391  354 100  0  0  0  0
34  0      0 12715696 322088 2419572    0    0     0     0  436  368 100  0  0  0  0
49  0      0 12713276 322088 2419576    0    0     0     0  430  347 100  0  0  0  0
50  0      0 12707348 322088 2419676    0    0     0    32  388  362 100  0  0  0  0
46  0      0 12709768 322088 2419680    0    0     0     8  418  364 99  1  0  0  0
45  0      0 12707224 322088 2419684    0    0     0     0  422  371 100  0  0  0  0
40  0      0 12707224 322088 2419688    0    0     0     0  436  370 100  0  0  0  0
38  0      0 12707224 322088 2419692    0    0     0     0  385  339 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
43  0      0 12704120 322088 2419764    0    0     0    36  433  367 100  0  0  0  0
43  0      0 12703008 322088 2419928    0    0     0     0  371  335 99  1  0  0  0
37  0      0 12702868 322088 2419960    0    0     0     0  429  356 100  0  0  0  0
40  0      0 12703320 322088 2419960    0    0     0     0  410  363 100  0  0  0  0
41  0      0 12706292 322088 2419960    0    0     0     0  407  361 99  1  0  0  0
31  0      0 12709424 322088 2419824    0    0     0    24  430  391 100  0  0  0  0
27  0      0 12712328 322088 2419780    0    0     0   160  422  367 100  0  0  0  0
35  0      0 12715368 322088 2419776    0    0     0     0  421  363 100  0  0  0  0
31  0      0 12713132 322088 2419760    0    0     0     0  406  377 100  0  0  0  0
42  0      0 12709720 322088 2419764    0    0     0     0  429  352 99  1  0  0  0
26  0      0 12709580 322088 2419776    0    0     0    32  409  381 99  1  0  0  0
29  0      0 12709596 322088 2419780    0    0     0     0  427  382 100  0  0  0  0
42  0      0 12712452 322088 2419784    0    0     0     0  432  366 100  0  0  0  0
39  0      0 12715408 322088 2419788    0    0     0     0  394  350 100  0  0  0  0
39  0      0 12715468 322088 2419748    0    0     0     0  432  354 100  0  0  0  0
