procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 12761988 322088 2422124    0    0     0     0  409  358 100  0  0  0  0
18  0      0 12761988 322088 2422128    0    0     0     0  377  314 99  0  1  0  0
25  0      0 12764844 322088 2422128    0    0     0     0  383  365 99  1  0  0  0
22  0      0 12768032 322088 2422064    0    0     0     0  443  478 99  1  0  0  0
26  0      0 12771136 322088 2421896    0    0     0    24  426  382 100  0  0  0  0
23  0      0 12771168 322088 2421860    0    0     0     0  425  399 100  0  0  0  0
29  0      0 12771168 322088 2421864    0    0     0     0  444  422 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 12770796 322088 2421868    0    0     0     0  438  376 100  0  0  0  0
29  0      0 12771164 322088 2421876    0    0     0     0  398  356 100  0  0  0  0
26  0      0 12771168 322088 2421880    0    0     0    28  443  388 99  1  0  0  0
15  0      0 12771168 322088 2421884    0    0     0     0  431  397 100  0  0  0  0
20  0      0 12770796 322088 2421888    0    0     0     0  430  352 100  0  0  0  0
 8  0      0 12768624 322088 2421892    0    0     0     0  406  368 100  0  0  0  0
17  0      0 12768624 322088 2421896    0    0     0     0  407  342 100  0  0  0  0
16  0      0 12768624 322088 2421900    0    0     0    80  428  352 99  1  0  0  0
14  0      0 12770984 322088 2421904    0    0     0    24  420  376 99  1  0  0  0
 8  0      0 12770920 322088 2421908    0    0     0     0  432  549 100  0  0  0  0
14  0      0 12768872 322088 2421916    0    0     0     0  434  352 100  0  0  0  0
15  0      0 12768344 322088 2421920    0    0     0     0  397  322 100  0  0  0  0
28  0      0 12764832 322088 2421924    0    0     0     8  425  361 99  1  0  0  0
32  0      0 12762352 322088 2421936    0    0     0    64  388  377 100  0  0  0  0
28  0      0 12762412 322088 2421940    0    0     0     0  435  353 98  2  0  0  0
20  0      0 12762444 322088 2421912    0    0     0     0  401  332 100  0  0  0  0
19  0      0 12765176 322088 2421916    0    0     0     0  422  350 100  0  0  0  0
 0  0      0 12765236 322088 2421920    0    0     0     0  413  331 98  0  2  0  0
12  0      0 12765236 322088 2421924    0    0     0    24  342  297 84  0 16  0  0
23  0      0 12768092 322088 2421928    0    0     0     0  372  346 99  1  0  0  0
20  0      0 12771296 322088 2421780    0    0     0     0  429  384 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0      0 12774344 322088 2421692    0    0     0     0  384  355 100  0  0  0  0
21  0      0 12777372 322088 2421684    0    0     0     0  417  370 100  0  0  0  0
20  0      0 12780408 322088 2421552    0    0     0   160  402  359 99  1  0  0  0
19  0      0 12778016 322088 2421504    0    0     0     0  443  348 100  0  0  0  0
28  0      0 12777404 322088 2421504    0    0     0     0  398  366 100  0  0  0  0
25  0      0 12772184 322088 2421540    0    0     0     0  410  360 100  0  0  0  0
12  0      0 12771500 322088 2421544    0    0     0     0  419  356 100  0  0  0  0
21  0      0 12767844 322088 2421752    0    0     0    24  406  346 100  0  0  0  0
24  0      0 12765284 322088 2421756    0    0     0     0  421  374 99  1  0  0  0
31  0      0 12768156 322088 2421760    0    0     0     0  423  355 99  1  0  0  0
24  0      0 12768216 322088 2421764    0    0     0     0  423  356 100  0  0  0  0
21  0      0 12771072 322088 2421768    0    0     0     0  416  353 100  0  0  0  0
13  0      0 12774332 322088 2421624    0    0     0    44  420  387 100  0  0  0  0
15  0      0 12773960 322088 2421608    0    0     0     0  425  353 100  0  0  0  0
23  0      0 12771912 322088 2421612    0    0     0     0  402  354 100  0  0  0  0
25  0      0 12771912 322088 2421616    0    0     0     0  427  365 100  0  0  0  0
12  0      0 12771912 322088 2421620    0    0     0     0  428  350 99  1  0  0  0
27  0      0 12771376 322088 2421624    0    0     0    76  437  358 100  0  0  0  0
18  0      0 12767984 322088 2421740    0    0     0     0  414  350 100  0  0  0  0
27  0      0 12765176 322088 2421796    0    0     0     0  412  340 100  0  0  0  0
23  0      0 12765116 322088 2421800    0    0     0     0  476  556 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 12765176 322088 2421804    0    0     0     0  431  367 100  0  0  0  0
16  0      0 12768032 322088 2421812    0    0     0    32  411  362 100  0  0  0  0
11  0      0 12770948 322088 2421816    0    0     0     0  437  378 100  0  0  0  0
30  0      0 12770636 322088 2421816    0    0     0     0  405  541 99  1  0  0  0
18  0      0 12768588 322088 2421820    0    0     0     0  435  371 99  1  0  0  0
19  0      0 12768588 322088 2421828    0    0     0     0  399  340 100  0  0  0  0
 3  0      0 12768588 322088 2421832    0    0     0    80  439  348 99  0  1  0  0
13  0      0 12768588 322088 2421836    0    0     0     0  373  311 99  0  1  0  0
23  0      0 12768092 322088 2421836    0    0     0     0  407  351 100  0  0  0  0
34  0      0 12765548 322088 2421840    0    0     0     0  350  341 100  0  0  0  0
28  0      0 12765548 322088 2421844    0    0     0     0  426  362 100  0  0  0  0
23  0      0 12767840 322088 2421844    0    0     0   148  372  368 100  0  0  0  0
34  0      0 12770892 322088 2421852    0    0     0     0  405  358 100  0  0  0  0
35  0      0 12773928 322088 2421792    0    0     0     0  372  348 100  0  0  0  0
19  0      0 12773988 322088 2421756    0    0     0     0  391  356 99  1  0  0  0
18  0      0 12773988 322088 2421760    0    0     0     0  392  342 100  0  0  0  0
19  0      0 12773616 322088 2421764    0    0     0    32  381  342 99  1  0  0  0
17  0      0 12771444 322088 2421764    0    0     0     8  418  364 100  0  0  0  0
16  0      0 12771040 322088 2421772    0    0     0     0  426  337 100  0  0  0  0
22  0      0 12768528 322088 2421776    0    0     0     0  405  356 99  1  0  0  0
21  0      0 12768404 322088 2421776    0    0     0     0  441  365 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 12768404 322088 2421780    0    0     0    32  408  345 99  1  0  0  0
19  0      0 12768404 322088 2421788    0    0     0     0  421  343 100  0  0  0  0
23  0      0 12770764 322088 2421788    0    0     0     0  410  365 100  0  0  0  0
16  0      0 12770824 322088 2421788    0    0     0     0  433  362 100  0  0  0  0
19  0      0 12770824 322088 2421796    0    0     0     0  413  350 100  0  0  0  0
19  0      0 12770824 322088 2421800    0    0     0     0  414  345 100  0  0  0  0
27  0      0 12770792 322088 2421804    0    0     0    96  434  360 100  0  0  0  0
10  0      0 12770824 322088 2421808    0    0     0     0  397  331 94  1  5  0  0
32  0      0 12773680 322088 2421812    0    0     0     0  374  340 100  0  0  0  0
30  0      0 12773368 322088 2421812    0    0     0     0  386  343 99  1  0  0  0
33  0      0 12770700 322088 2421816    0    0     0     0  391  353 100  0  0  0  0
30  0      0 12767776 322088 2421844    0    0     0    36  369  355 100  0  0  0  0
25  0      0 12765232 322088 2421844    0    0     0     0  409  373 100  0  0  0  0
26  0      0 12767900 322088 2421848    0    0     0     0  392  339 100  0  0  0  0
31  0      0 12765356 322088 2421852    0    0     0     0  354  336 100  0  0  0  0
