procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
122  0      0 12602076 322088 2429120    0    0     0     1    0    1 57  0 43  0  0
121  0      0 12601980 322088 2429188    0    0     0     0  398  326 100  0  0  0  0
122  0      0 12599312 322088 2429188    0    0     0     0  287  326 100  0  0  0  0
124  0      0 12593480 322088 2429188    0    0     0     0  280  338 100  0  0  0  0
128  0      0 12581444 322088 2429460    0    0     0    40  289  339 100  0  0  0  0
136  0      0 12557380 322088 2430128    0    0     0     0  280  341 100  0  0  0  0
51  0      0 12513744 322088 2431664    0    0     0     0  618  431 97  3  0  0  0
83  0      0 12513620 322088 2431680    0    0     0     0  360  323 100  0  0  0  0
105  0      0 12513620 322088 2431684    0    0     0     0  346  318 100  0  0  0  0
118  0      0 12513372 322088 2431684    0    0     0    24  328  330 100  0  0  0  0
120  0      0 12512752 322088 2431684    0    0     0     0  364  330 100  0  0  0  0
82  0      0 12510084 322088 2431688    0    0     0     4  533  430 100  0  0  0  0
86  0      0 12510084 322088 2431700    0    0     0     0  452  344 99  1  0  0  0
95  0      0 12513000 322088 2431700    0    0     0     0  406  346 100  0  0  0  0
115  0      0 12516040 322088 2431704    0    0     0     0  390  338 100  0  0  0  0
121  0      0 12516040 322088 2431704    0    0     0    24  379  355 100  0  0  0  0
95  0      0 12516040 322088 2431712    0    0     0     0  443  371 100  0  0  0  0
87  0      0 12516040 322088 2431716    0    0     0     0  422  355 100  0  0  0  0
92  0      0 12516040 322088 2431720    0    0     0     0  453  370 100  0  0  0  0
91  0      0 12518984 322088 2431572    0    0     0     0  392  350 100  0  0  0  0
102  0      0 12521992 322088 2431500    0    0     0    24  417  363 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
89  0      0 12519604 322088 2431504    0    0     0     4  451  402 99  1  0  0  0
93  0      0 12522024 322088 2431512    0    0     0     0  435  359 100  0  0  0  0
97  0      0 12524940 322088 2431516    0    0     0     0  425  359 100  0  0  0  0
91  0      0 12524940 322088 2431524    0    0     0     0  390  344 100  0  0  0  0
85  0      0 12524940 322088 2431524    0    0     0    24  432  376 100  0  0  0  0
90  0      0 12524908 322088 2431528    0    0     0   104  475  381 98  2  0  0  0
106  0      0 12528032 322088 2431312    0    0     0     0  419  344 100  0  0  0  0
117  0      0 12525580 322088 2431312    0    0     0     0  389  345 100  0  0  0  0
123  0      0 12525488 322088 2431316    0    0     0     0  439  531 100  0  0  0  0
109  0      0 12522680 322088 2431332    0    0     0    44  408  382 100  0  0  0  0
95  0      0 12519016 322088 2431488    0    0     0    60  453  373 100  0  0  0  0
98  0      0 12516472 322088 2431492    0    0     0     0  429  343 100  0  0  0  0
88  0      0 12515920 322088 2431588    0    0     0     0  400  352 100  0  0  0  0
111  0      0 12513376 322088 2431592    0    0     0     0  406  342 100  0  0  0  0
91  0      0 12513252 322088 2431592    0    0     0    44  425  368 100  0  0  0  0
95  0      0 12513252 322088 2431600    0    0     0     0  411  346 100  0  0  0  0
89  0      0 12513252 322088 2431604    0    0     0     0  434  373 100  0  0  0  0
102  0      0 12515672 322088 2431608    0    0     0     0  424  346 100  0  0  0  0
110  0      0 12518588 322088 2431612    0    0     0     0  390  338 99  1  0  0  0
101  0      0 12518588 322088 2431616    0    0     0    24  401  374 100  0  0  0  0
104  0      0 12521504 322088 2431616    0    0     0     0  418  381 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
96  0      0 12524688 322088 2431476    0    0     0     0  466  368 99  1  0  0  0
91  0      0 12524688 322088 2431488    0    0     0     0  387  347 100  0  0  0  0
95  0      0 12524656 322088 2431492    0    0     0     0  413  338 100  0  0  0  0
96  0      0 12522268 322088 2431496    0    0     0    24  433  373 100  0  0  0  0
92  0      0 12516224 322088 2431588    0    0     0     0  416  356 100  0  0  0  0
99  0      0 12516224 322088 2431592    0    0     0     0  423  365 100  0  0  0  0
101  0      0 12518644 322088 2431596    0    0     0     0  419  358 100  0  0  0  0
91  0      0 12521684 322088 2431600    0    0     0     0  410  365 100  0  0  0  0
93  0      0 12524656 322088 2431516    0    0     0     0  434  366 100  0  0  0  0
92  0      0 12527572 322088 2431496    0    0     0    24  428  368 100  0  0  0  0
98  0      0 12525152 322088 2431500    0    0     0     8  437  361 100  0  0  0  0
92  0      0 12519320 322088 2431504    0    0     0     0  404  371 100  0  0  0  0
91  0      0 12519320 322088 2431508    0    0     0     0  412  350 99  1  0  0  0
85  0      0 12516224 322088 2431596    0    0     0     0  439  373 100  0  0  0  0
89  0      0 12518644 322088 2431600    0    0     0    36  415  362 100  0  0  0  0
89  0      0 12521560 322088 2431604    0    0     0   136  456  390 99  1  0  0  0
97  0      0 12524444 322088 2431608    0    0     0     0  433  366 100  0  0  0  0
90  0      0 12524476 322088 2431612    0    0     0     0  402  350 100  0  0  0  0
94  0      0 12527544 322088 2431464    0    0     0     0  444  387 99  1  0  0  0
95  0      0 12530592 322088 2431400    0    0     0    44  437  383 100  0  0  0  0
94  0      0 12533632 322088 2431380    0    0     0     8  420  360 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
100  0      0 12531212 322088 2431384    0    0     0     0  411  360 100  0  0  0  0
108  0      0 12531212 322088 2431388    0    0     0     0  414  340 100  0  0  0  0
98  0      0 12528172 322088 2431392    0    0     0     0  439  370 100  0  0  0  0
103  0      0 12522184 322088 2431444    0    0     0    32  405  364 100  0  0  0  0
91  0      0 12524728 322088 2431452    0    0     0    36  456  383 100  0  0  0  0
95  0      0 12524728 322088 2431460    0    0     0     0  422  350 100  0  0  0  0
94  0      0 12522184 322088 2431460    0    0     0     0  422  354 99  1  0  0  0
