procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
84  0      0 12692964 322088 2418392    0    0     0     1    0    1 57  0 43  0  0
95  0      0 12690388 322088 2418396    0    0     0   100  434  369 99  1  0  0  0
97  0      0 12684392 322088 2418436    0    0     0     0  288  334 100  0  0  0  0
101  0      0 12672396 322088 2418744    0    0     0     0  280  334 99  1  0  0  0
98  0      0 12648200 322088 2419512    0    0     0     0  317  345 100  0  0  0  0
56  0      0 12636060 322088 2421120    0    0     0     0  561  400 100  0  0  0  0
80  0      0 12635936 322088 2421120    0    0     0   120  363  340 100  0  0  0  0
87  0      0 12636308 322088 2421124    0    0     0    32  328  363 100  0  0  0  0
87  0      0 12636556 322088 2421124    0    0     0     0  346  353 100  0  0  0  0
67  0      0 12636956 322088 2420976    0    0     0     0  446  603 97  3  0  0  0
44  0      0 12635412 322088 2420904    0    0     0     0  419  384 100  0  0  0  0
44  0      0 12628284 322088 2420896    0    0     0    56  420  352 98  2  0  0  0
47  0      0 12628780 322088 2420900    0    0     0    72  401  367 100  0  0  0  0
45  0      0 12622488 322088 2420676    0    0     0     0  435  362 100  0  0  0  0
54  0      0 12625032 322088 2420608    0    0     0     0  415  367 100  0  0  0  0
70  0      0 12628072 322088 2420524    0    0     0     0  415  372 100  0  0  0  0
63  0      0 12630988 322088 2420528    0    0     0     0  421  378 99  1  0  0  0
68  0      0 12634156 322088 2420404    0    0     0    24  433  388 100  0  0  0  0
65  0      0 12637072 322088 2420408    0    0     0     0  401  354 100  0  0  0  0
60  0      0 12640112 322088 2420312    0    0     0     0  410  361 100  0  0  0  0
55  0      0 12643344 322088 2420116    0    0     0     0  396  353 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  0      0 12643344 322088 2420120    0    0     0     0  420  368 99  1  0  0  0
52  0      0 12646260 322088 2420124    0    0     0    24  426  392 100  0  0  0  0
59  0      0 12649300 322088 2420128    0    0     0     0  394  355 99  1  0  0  0
53  0      0 12652360 322088 2419988    0    0     0     0  424  365 100  0  0  0  0
50  0      0 12655400 322088 2419920    0    0     0     0  414  379 99  1  0  0  0
50  0      0 12658440 322088 2419932    0    0     0     0  427  372 100  0  0  0  0
53  0      0 12658440 322088 2419936    0    0     0    24  419  358 100  0  0  0  0
57  0      0 12655988 322088 2419936    0    0     0     0  414  344 100  0  0  0  0
48  0      0 12650188 322088 2419944    0    0     0     0  405  356 100  0  0  0  0
56  0      0 12645720 322088 2420044    0    0     0     0  424  367 100  0  0  0  0
66  0      0 12640632 322088 2420044    0    0     0    20  405  364 98  2  0  0  0
64  0      0 12643548 322088 2420048    0    0     0    56  420  368 100  0  0  0  0
64  0      0 12646520 322088 2419976    0    0     0     0  408  362 99  1  0  0  0
56  0      0 12646520 322088 2419984    0    0     0     0  414  360 100  0  0  0  0
60  0      0 12649436 322088 2419988    0    0     0     0  416  352 100  0  0  0  0
69  0      0 12652476 322088 2419992    0    0     0   136  409  368 100  0  0  0  0
59  0      0 12652476 322088 2419992    0    0     0    44  424  392 100  0  0  0  0
59  0      0 12650056 322088 2419996    0    0     0     0  416  364 100  0  0  0  0
57  0      0 12650056 322088 2420004    0    0     0     0  401  339 99  1  0  0  0
58  0      0 12652476 322088 2420008    0    0     0     0  422  355 100  0  0  0  0
62  0      0 12652476 322088 2420012    0    0     0     0  400  355 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
62  0      0 12650056 322088 2420016    0    0     0    28  411  366 100  0  0  0  0
63  0      0 12646520 322088 2420024    0    0     0     0  409  368 100  0  0  0  0
58  0      0 12644100 322088 2420028    0    0     0     0  412  367 99  1  0  0  0
50  0      0 12646520 322088 2420032    0    0     0     0  391  354 100  0  0  0  0
49  0      0 12649312 322088 2420036    0    0     0     0  442  378 100  0  0  0  0
59  0      0 12649312 322088 2420040    0    0     0    84  428  349 100  0  0  0  0
57  0      0 12649312 322088 2420044    0    0     0    24  433  366 100  0  0  0  0
59  0      0 12649312 322088 2420048    0    0     0     0  394  337 100  0  0  0  0
63  0      0 12652472 322088 2419932    0    0     0     0  415  361 99  1  0  0  0
46  0      0 12655512 322088 2419856    0    0     0     0  416  365 99  1  0  0  0
53  0      0 12655140 322088 2419860    0    0     0     0  435  356 100  0  0  0  0
47  0      0 12653092 322088 2419864    0    0     0    24  385  366 100  0  0  0  0
44  0      0 12655388 322088 2419872    0    0     0     0  435  343 99  1  0  0  0
58  0      0 12655140 322088 2419876    0    0     0     0  420  370 100  0  0  0  0
52  0      0 12657808 322088 2419880    0    0     0     0  401  360 100  0  0  0  0
53  0      0 12658428 322088 2419880    0    0     0     0  439  386 100  0  0  0  0
59  0      0 12656008 322088 2419884    0    0     0    24  415  360 100  0  0  0  0
64  0      0 12656008 322088 2419888    0    0     0     0  446  363 100  0  0  0  0
72  0      0 12652968 322088 2419892    0    0     0     0  400  340 99  1  0  0  0
74  0      0 12651852 322088 2419904    0    0     0     0  391  364 99  1  0  0  0
57  0      0 12649432 322088 2419908    0    0     0     8  425  368 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  0      0 12649184 322088 2419912    0    0     0    32  409  377 100  0  0  0  0
50  0      0 12646888 322088 2419920    0    0     0     0  452  368 99  1  0  0  0
68  0      0 12646888 322088 2419920    0    0     0     0  412  342 100  0  0  0  0
76  0      0 12646764 322088 2419924    0    0     0     0  384  352 100  0  0  0  0
70  0      0 12646764 322088 2419928    0    0     0   140  406  366 100  0  0  0  0
50  0      0 12649308 322088 2419936    0    0     0    44  453  409 100  0  0  0  0
59  0      0 12649308 322088 2419940    0    0     0     0  420  362 100  0  0  0  0
65  0      0 12646888 322088 2419944    0    0     0     0  374  333 100  0  0  0  0
63  0      0 12645660 322088 2420104    0    0     0     0  396  356 100  0  0  0  0
53  0      0 12643116 322088 2420112    0    0     0     0  461  535 100  0  0  0  0
61  0      0 12646108 322088 2420112    0    0     0    24  434  403 100  0  0  0  0
69  0      0 12649168 322088 2420016    0    0     0     0  411  366 99  1  0  0  0
56  0      0 12652208 322088 2419964    0    0     0     0  403  372 99  1  0  0  0
56  0      0 12651836 322088 2419968    0    0     0     0  445  375 100  0  0  0  0
54  0      0 12649788 322088 2419972    0    0     0     0  387  346 100  0  0  0  0
59  0      0 12649292 322088 2419988    0    0     0    24  416  349 100  0  0  0  0
53  0      0 12649168 322088 2419992    0    0     0     0  415  367 100  0  0  0  0
51  0      0 12652208 322088 2419996    0    0     0     0  414  386 100  0  0  0  0
57  0      0 12655124 322088 2420000    0    0     0     0  437  368 99  1  0  0  0
55  0      0 12654752 322088 2420004    0    0     0    20  404  358 100  0  0  0  0
49  0      0 12652704 322088 2420008    0    0     0    24  418  376 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  0      0 12655252 322088 2419868    0    0     0     0  423  369 100  0  0  0  0
47  0      0 12658300 322088 2419852    0    0     0     0  421  365 100  0  0  0  0
45  0      0 12655756 322088 2419856    0    0     0     0  435  730 98  2  0  0  0
58  0      0 12649876 322088 2419908    0    0     0     0  407  349 100  0  0  0  0
67  0      0 12642680 322088 2420248    0    0     0    56  415  366 100  0  0  0  0
62  0      0 12642680 322088 2420252    0    0     0     0  378  342 100  0  0  0  0
63  0      0 12640012 322088 2420256    0    0     0     0  439  350 99  1  0  0  0
71  0      0 12642928 322088 2420260    0    0     0     0  391  353 100  0  0  0  0
67  0      0 12645968 322088 2420264    0    0     0     0  391  356 100  0  0  0  0
56  0      0 12649044 322088 2420108    0    0     0    40  445  391 99  1  0  0  0
61  0      0 12652084 322088 2420052    0    0     0     0  410  355 100  0  0  0  0
75  0      0 12651680 322088 2420056    0    0     0     0  403  356 100  0  0  0  0
68  0      0 12648516 322088 2420104    0    0     0     0  412  360 100  0  0  0  0
65  0      0 12648516 322088 2420108    0    0     0     0  392  352 100  0  0  0  0
57  0      0 12646220 322088 2420112    0    0     0   184  426  379 100  0  0  0  0
55  0      0 12646220 322088 2420120    0    0     0     0  421  348 100  0  0  0  0
63  0      0 12646220 322088 2420124    0    0     0     0  397  348 100  0  0  0  0
60  0      0 12649012 322088 2420128    0    0     0     0  415  361 100  0  0  0  0
54  0      0 12652032 322088 2419988    0    0     0     0  428  372 100  0  0  0  0
59  0      0 12652032 322088 2419988    0    0     0    44  417  386 99  1  0  0  0
59  0      0 12652032 322088 2419992    0    0     0     0  409  350 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
53  0      0 12652032 322088 2420000    0    0     0     0  400  361 98  2  0  0  0
51  0      0 12655072 322088 2420004    0    0     0     0  430  381 100  0  0  0  0
57  0      0 12655072 322088 2420008    0    0     0     0  430  380 100  0  0  0  0
58  0      0 12657988 322088 2420008    0    0     0    24  414  404 100  0  0  0  0
55  0      0 12657988 322088 2420016    0    0     0     0  450  380 100  0  0  0  0
71  0      0 12656376 322088 2420016    0    0     0     0  424  432 99  1  0  0  0
76  0      0 12657988 322088 2420020    0    0     0     0  415  490 99  1  0  0  0
71  0      0 12655568 322088 2420024    0    0     0     0  407  346 100  0  0  0  0
70  1      0 12654576 322088 2420028    0    0     0   120  441  381 100  0  0  0  0
69  0      0 12652032 322088 2420036    0    0     0     0  430  380 99  1  0  0  0
63  0      0 12651908 322088 2420040    0    0     0     0  389  365 100  0  0  0  0
36  0      0 12649488 322088 2420048    0    0     0     0  433  361 99  1  0  0  0
46  0      0 12648944 322088 2420104    0    0     0     0  469  435 100  0  0  0  0
60  0      0 12648944 322088 2420108    0    0     0     8  405  363 100  0  0  0  0
53  0      0 12648944 322088 2420112    0    0     0    24  439  390 100  0  0  0  0
