procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
93  0      0 12547248 322088 2426748    0    0     0    24  402  362 100  0  0  0  0
102  0      0 12550212 322088 2426704    0    0     0     0  444  376 99  1  0  0  0
101  0      0 12550212 322088 2426712    0    0     0     8  425  361 100  0  0  0  0
97  0      0 12550212 322088 2426712    0    0     0     0  379  336 99  1  0  0  0
89  0      0 12550212 322088 2426720    0    0     0     0  398  341 100  0  0  0  0
89  0      0 12549840 322088 2426724    0    0     0    36  455  371 100  0  0  0  0
99  0      0 12550088 322088 2426728    0    0     0     0  411  355 99  1  0  0  0
99  0      0 12553168 322088 2426688    0    0     0     8  393  377 100  0  0  0  0
85  0      0 12556084 322088 2426696    0    0     0     0  401  355 100  0  0  0  0
81  0      0 12556052 322088 2426700    0    0     0     0  458  373 100  0  0  0  0
84  0      0 12553788 322088 2426704    0    0     0    32  423  365 100  0  0  0  0
89  0      0 12553788 322088 2426708    0    0     0     0  395  345 100  0  0  0  0
90  0      0 12553168 322088 2426716    0    0     0     0  395  343 100  0  0  0  0
89  0      0 12550748 322088 2426720    0    0     0   136  436  370 100  0  0  0  0
98  0      0 12553168 322088 2426724    0    0     0     0  427  357 100  0  0  0  0
93  0      0 12553168 322088 2426728    0    0     0    44  399  351 100  0  0  0  0
97  0      0 12552796 322088 2426732    0    0     0     0  384  347 100  0  0  0  0
83  0      0 12550624 322088 2426736    0    0     0     0  439  375 100  0  0  0  0
87  0      0 12550624 322088 2426740    0    0     0    72  431  363 100  0  0  0  0
100  0      0 12550624 322088 2426744    0    0     0     0  431  344 100  0  0  0  0
98  0      0 12553052 322088 2426740    0    0     0    24  386  362 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
88  0      0 12553052 322088 2426744    0    0     0     0  392  353 99  1  0  0  0
86  0      0 12550632 322088 2426748    0    0     0     0  439  368 99  1  0  0  0
85  0      0 12553052 322088 2426752    0    0     0     0  436  345 100  0  0  0  0
94  0      0 12550632 322088 2426760    0    0     0     0  411  350 100  0  0  0  0
103  0      0 12549420 322088 2426860    0    0     0    24  386  372 99  1  0  0  0
83  0      0 12549420 322088 2426864    0    0     0     0  405  361 100  0  0  0  0
80  0      0 12549916 322088 2426868    0    0     0     0  427  378 100  0  0  0  0
77  0      0 12553036 322088 2426796    0    0     0     0  462  361 99  1  0  0  0
96  0      0 12556076 322088 2426744    0    0     0     0  414  355 99  1  0  0  0
97  0      0 12559116 322088 2426720    0    0     0    24  360  347 100  0  0  0  0
95  0      0 12559116 322088 2426724    0    0     0     0  454  380 100  0  0  0  0
100  0      0 12559116 322088 2426728    0    0     0     0  399  337 99  1  0  0  0
86  0      0 12559084 322088 2426736    0    0     0     0  427  355 100  0  0  0  0
98  0      0 12556540 322088 2426736    0    0     0     0  382  327 100  0  0  0  0
92  0      0 12550584 322088 2426752    0    0     0     0  405  336 100  0  0  0  0
84  0      0 12545880 322088 2427104    0    0     0    24  401  361 99  1  0  0  0
88  0      0 12545880 322088 2427108    0    0     0     0  425  346 100  0  0  0  0
89  0      0 12544204 322088 2427112    0    0     0    16  408  359 100  0  0  0  0
89  0      0 12546748 322088 2427116    0    0     0     0  389  341 100  0  0  0  0
82  0      0 12546748 322088 2427120    0    0     0     0  434  362 99  1  0  0  0
99  0      0 12546748 322088 2427124    0    0     0    44  425  353 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
91  0      0 12546716 322088 2427132    0    0     0     0  380  345 100  0  0  0  0
92  0      0 12549708 322088 2426968    0    0     0   136  389  354 100  0  0  0  0
91  0      0 12552872 322088 2426892    0    0     0     0  447  371 100  0  0  0  0
80  0      0 12552872 322088 2426896    0    0     0     0  426  371 100  0  0  0  0
98  0      0 12552748 322088 2426900    0    0     0    44  420  564 100  0  0  0  0
88  0      0 12555900 322088 2426744    0    0     0     0  403  366 100  0  0  0  0
97  0      0 12553480 322088 2426748    0    0     0     0  398  356 99  1  0  0  0
82  0      0 12555900 322088 2426752    0    0     0     0  412  362 99  1  0  0  0
82  0      0 12555900 322088 2426756    0    0     0     0  398  361 100  0  0  0  0
83  0      0 12555900 322088 2426760    0    0     0    68  443  388 100  0  0  0  0
89  0      0 12553200 322088 2426764    0    0     0     0  407  372 99  1  0  0  0
97  0      0 12553232 322088 2426768    0    0     0    68  436  369 100  0  0  0  0
93  0      0 12553232 322088 2426772    0    0     0     0  399  359 100  0  0  0  0
101  0      0 12552828 322088 2426808    0    0     0     0  426  374 100  0  0  0  0
82  0      0 12555248 322088 2426812    0    0     0    24  407  379 100  0  0  0  0
