procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
77  0      0 12546404 322088 2428492    0    0     0     0  441  366 100  0  0  0  0
75  0      0 12549320 322088 2428496    0    0     0     0  395  355 100  0  0  0  0
84  0      0 12552520 322088 2428340    0    0     0     0  405  358 100  0  0  0  0
80  0      0 12555452 322088 2428316    0    0     0    28  416  372 99  1  0  0  0
83  0      0 12558492 322088 2428224    0    0     0     0  401  356 100  0  0  0  0
73  0      0 12561408 322088 2428188    0    0     0     0  404  355 100  0  0  0  0
68  0      0 12564500 322088 2428016    0    0     0     0  402  357 100  0  0  0  0
63  0      0 12567540 322088 2428024    0    0     0     0  447  375 98  2  0  0  0
80  0      0 12570456 322088 2427956    0    0     0    44  425  394 99  1  0  0  0
89  0      0 12573600 322088 2427856    0    0     0     0  428  370 100  0  0  0  0
88  0      0 12576516 322088 2427860    0    0     0     0  384  347 100  0  0  0  0
81  0      0 12576516 322088 2427864    0    0     0     0  419  354 100  0  0  0  0
82  0      0 12579440 322088 2427860    0    0     0     0  428  350 100  0  0  0  0
86  0      0 12579440 322088 2427860    0    0     0   176  402  360 100  0  0  0  0
94  0      0 12579440 322088 2427864    0    0     0     0  383  350 100  0  0  0  0
79  0      0 12579440 322088 2427868    0    0     0     0  421  363 100  0  0  0  0
71  0      0 12579440 322088 2427876    0    0     0     0  407  353 100  0  0  0  0
66  0      0 12582556 322088 2427680    0    0     0     0  428  361 99  1  0  0  0
67  0      0 12585664 322088 2427528    0    0     0    24  406  366 100  0  0  0  0
63  0      0 12585720 322088 2427528    0    0     0     0  421  362 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
68  0      0 12585720 322088 2427532    0    0     0     0  437  370 100  0  0  0  0
85  0      0 12588636 322088 2427540    0    0     0     0  425  364 100  0  0  0  0
73  0      0 12588264 322088 2427544    0    0     0     0  376  355 99  1  0  0  0
76  1      0 12588512 322088 2427548    0    0     0    44  436  382 100  0  0  0  0
69  0      0 12588512 322088 2427552    0    0     0     0  434  391 100  0  0  0  0
79  0      0 12591552 322088 2427556    0    0     0     0  418  372 100  0  0  0  0
81  0      0 12591552 322088 2427560    0    0     0     0  400  350 100  0  0  0  0
85  0      0 12589132 322088 2427564    0    0     0     0  417  365 99  1  0  0  0
83  0      0 12589132 322088 2427572    0    0     0    44  420  350 100  0  0  0  0
84  0      0 12589132 322088 2427572    0    0     0    24  410  369 100  0  0  0  0
67  0      0 12591492 322088 2427580    0    0     0     0  426  355 100  0  0  0  0
57  0      0 12594660 322088 2427392    0    0     0     0  419  363 100  0  0  0  0
74  0      0 12594660 322088 2427396    0    0     0     0  427  356 100  0  0  0  0
76  0      0 12592240 322088 2427400    0    0     0     8  405  350 100  0  0  0  0
81  0      0 12591124 322088 2427404    0    0     0    36  372  354 100  0  0  0  0
64  0      0 12588704 322088 2427408    0    0     0     0  443  364 100  0  0  0  0
66  0      0 12586284 322088 2427412    0    0     0     0  400  335 100  0  0  0  0
79  0      0 12586160 322088 2427416    0    0     0     0  434  351 100  0  0  0  0
82  0      0 12586160 322088 2427420    0    0     0     0  385  356 98  2  0  0  0
92  0      0 12583120 322088 2427424    0    0     0    24  430  362 100  0  0  0  0
72  0      0 12583088 322088 2427428    0    0     0     0  408  368 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
79  0      0 12585564 322088 2427432    0    0     0     0  414  352 100  0  0  0  0
76  0      0 12588544 322088 2427404    0    0     0     0  438  385 100  0  0  0  0
87  0      0 12586184 322088 2427404    0    0     0   128  398  344 100  0  0  0  0
80  0      0 12582648 322088 2427408    0    0     0    32  429  378 100  0  0  0  0
83  0      0 12580228 322088 2427412    0    0     0     0  411  357 100  0  0  0  0
75  0      0 12580228 322088 2427416    0    0     0     0  398  351 100  0  0  0  0
69  0      0 12580104 322088 2427420    0    0     0     0  423  369 100  0  0  0  0
85  0      0 12580104 322088 2427424    0    0     0     0  448  355 98  2  0  0  0
86  0      0 12580104 322088 2427428    0    0     0    40  380  362 100  0  0  0  0
88  0      0 12580104 322088 2427432    0    0     0     0  398  342 100  0  0  0  0
71  0      0 12582464 322088 2427436    0    0     0     0  452  366 100  0  0  0  0
84  0      0 12585436 322088 2427444    0    0     0     0  419  362 99  1  0  0  0
86  0      0 12588432 322088 2427444    0    0     0     0  405  359 100  0  0  0  0
86  0      0 12586060 322088 2427444    0    0     0    24  402  365 100  0  0  0  0
79  0      0 12580104 322088 2427444    0    0     0     0  431  360 100  0  0  0  0
73  0      0 12577952 322088 2427596    0    0     0     0  398  359 99  1  0  0  0
80  0      0 12572960 322088 2427632    0    0     0     0  419  372 100  0  0  0  0
74  0      0 12573424 322088 2427632    0    0     0     0  413  372 100  0  0  0  0
78  0      0 12576480 322088 2427568    0    0     0    56  419  366 100  0  0  0  0
72  0      0 12576504 322088 2427520    0    0     0     0  436  375 100  0  0  0  0
91  0      0 12579372 322088 2427524    0    0     0     0  418  360 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
83  0      0 12579420 322088 2427524    0    0     0     0  405  357 100  0  0  0  0
87  0      0 12579420 322088 2427528    0    0     0     0  408  335 100  0  0  0  0
69  0      0 12579420 322088 2427532    0    0     0     4  415  363 100  0  0  0  0
75  0      0 12579420 322088 2427536    0    0     0    24  401  356 99  1  0  0  0
67  0      0 12579420 322088 2427544    0    0     0     0  424  345 99  1  0  0  0
68  0      0 12579048 322088 2427548    0    0     0     0  400  347 100  0  0  0  0
89  0      0 12575720 322088 2427552    0    0     0     0  444  371 99  1  0  0  0
80  0      0 12573672 322088 2427596    0    0     0     0  393  356 100  0  0  0  0
86  0      0 12576224 322088 2427600    0    0     0    24  395  367 98  2  0  0  0
63  0      0 12579148 322088 2427596    0    0     0     0  447  383 100  0  0  0  0
84  0      0 12582140 322088 2427596    0    0     0     0  400  360 100  0  0  0  0
78  0      0 12582188 322088 2427560    0    0     0     0  407  343 100  0  0  0  0
82  0      0 12585184 322088 2427492    0    0     0   132  386  354 100  0  0  0  0
78  0      0 12584852 322088 2427432    0    0     0    32  462  380 100  0  0  0  0
85  0      0 12582804 322088 2427436    0    0     0     0  392  339 100  0  0  0  0
87  0      0 12585232 322088 2427440    0    0     0     0  396  354 100  0  0  0  0
81  0      0 12588212 322088 2427432    0    0     0     0  416  367 100  0  0  0  0
57  0      0 12585696 322088 2427436    0    0     0     0  425  359 99  1  0  0  0
77  0      0 12584736 322088 2427440    0    0     0    24  417  365 100  0  0  0  0
77  0      0 12584732 322088 2427444    0    0     0     0  408  356 100  0  0  0  0
80  0      0 12585228 322088 2427448    0    0     0     0  385  358 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
74  0      0 12588368 322088 2427308    0    0     0     0  461  383 99  1  0  0  0
82  0      0 12586004 322088 2427304    0    0     0     8  468  541 100  0  0  0  0
88  0      0 12582356 322088 2427380    0    0     0    80  415  581 100  0  0  0  0
89  0      0 12579936 322088 2427424    0    0     0     0  391  341 100  0  0  0  0
74  0      0 12579936 322088 2427432    0    0     0     0  413  349 100  0  0  0  0
72  0      0 12579812 322088 2427436    0    0     0     0  420  359 100  0  0  0  0
74  0      0 12582172 322088 2427444    0    0     0     0  413  368 99  1  0  0  0
76  0      0 12582232 322088 2427444    0    0     0   100  421  359 100  0  0  0  0
74  0      0 12579812 322088 2427452    0    0     0     0  423  351 98  2  0  0  0
67  0      0 12579812 322088 2427456    0    0     0     0  412  371 100  0  0  0  0
82  0      0 12582172 322088 2427460    0    0     0     0  423  353 100  0  0  0  0
80  0      0 12585144 322088 2427460    0    0     0     0  407  369 100  0  0  0  0
93  0      0 12585148 322088 2427464    0    0     0    44  420  375 100  0  0  0  0
93  0      0 12585148 322088 2427468    0    0     0     0  414  362 100  0  0  0  0
84  0      0 12584900 322088 2427472    0    0     0     0  390  351 100  0  0  0  0
