procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
42  0      0 12798504 322088 2424248    0    0     0     1    0    1 57  0 43  0  0
54  0      0 12795992 322088 2424228    0    0     0    84  393  357 100  0  0  0  0
42  0      0 12790284 322088 2424192    0    0     0     0  321  346 100  0  0  0  0
27  0      0 12788052 322088 2424200    0    0     0     0  437  357 100  0  0  0  0
 8  0      0 12787912 322088 2424204    0    0     0     0  384  347 100  0  0  0  0
11  0      0 12788420 322088 2424208    0    0     0    28  392  315 94  0  6  0  0
16  0      0 12788424 322088 2424212    0    0     0     0  373  334 100  0  0  0  0
21  0      0 12784080 322088 2424212    0    0     0    32  392  354 100  0  0  0  0
18  0      0 12786372 322088 2424216    0    0     0     0  422  366 98  2  0  0  0
 5  0      0 12789472 322088 2424160    0    0     0     0  413  339 100  0  0  0  0
19  0      0 12789472 322088 2424108    0    0     0     0  381  325 97  0  3  0  0
15  0      0 12792552 322088 2424008    0    0     0     0  382  348 100  0  0  0  0
17  0      0 12792616 322088 2423996    0    0     0    24  383  359 100  0  0  0  0
18  0      0 12792648 322088 2423968    0    0     0     0  400  350 100  0  0  0  0
16  0      0 12792244 322088 2423968    0    0     0     0  373  346 100  0  0  0  0
15  0      0 12790072 322088 2424004    0    0     0     0  397  347 100  0  0  0  0
25  0      0 12792556 322088 2424008    0    0     0     0  384  343 100  0  0  0  0
10  0      0 12792616 322088 2424004    0    0     0    24  405  368 99  1  0  0  0
14  0      0 12795528 322088 2424008    0    0     0     0  395  357 99  1  0  0  0
23  0      0 12795532 322088 2424004    0    0     0     0  373  340 100  0  0  0  0
29  0      0 12795284 322088 2424008    0    0     0     0  382  345 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 12793236 322088 2424012    0    0     0     0  403  342 100  0  0  0  0
 4  0      0 12793112 322088 2424016    0    0     0    24  422  368 100  0  0  0  0
19  0      0 12793112 322088 2424020    0    0     0     0  371  308 96  1  3  0  0
21  0      0 12793112 322088 2424024    0    0     0     0  389  350 100  0  0  0  0
22  0      0 12793112 322088 2424024    0    0     0     0  391  343 100  0  0  0  0
23  0      0 12792616 322088 2424028    0    0     0     0  366  340 100  0  0  0  0
24  0      0 12792476 322088 2424032    0    0     0    24  391  361 99  1  0  0  0
12  0      0 12795424 322088 2424036    0    0     0     0  387  353 100  0  0  0  0
13  0      0 12795440 322088 2424000    0    0     0     0  385  351 100  0  0  0  0
 1  0      0 12795440 322088 2424004    0    0     0    12  364  307 89  0 11  0  0
 5  0      0 12798488 322088 2424004    0    0     0     0  391  324 98  1  1  0  0
13  0      0 12798496 322088 2423984    0    0     0    36  392  370 99  1  0  0  0
10  0      0 12798528 322088 2423956    0    0     0     0  406  326 96  0  4  0  0
20  0      0 12798528 322088 2423956    0    0     0     0  375  349 100  0  0  0  0
14  0      0 12798528 322088 2423960    0    0     0     0  405  344 99  1  0  0  0
15  0      0 12798156 322088 2423964    0    0     0   164  383  342 100  0  0  0  0
19  0      0 12798156 322088 2423968    0    0     0    32  386  343 100  0  0  0  0
17  0      0 12796108 322088 2423972    0    0     0     0  379  349 100  0  0  0  0
27  0      0 12795984 322088 2423976    0    0     0     0  398  344 100  0  0  0  0
24  0      0 12793068 322088 2423976    0    0     0     0  359  333 100  0  0  0  0
15  0      0 12792944 322088 2423980    0    0     0     8  406  353 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 12790028 322088 2423984    0    0     0    36  410  367 100  0  0  0  0
24  0      0 12790028 322088 2423992    0    0     0     0  418  345 100  0  0  0  0
20  0      0 12790028 322088 2423996    0    0     0     0  407  345 100  0  0  0  0
 3  0      0 12789904 322088 2424000    0    0     0     0  406  309 100  0  0  0  0
12  0      0 12789904 322088 2424004    0    0     0     0  391  328 100  0  0  0  0
25  0      0 12789532 322088 2424008    0    0     0    24  397  336 98  0  2  0  0
19  0      0 12789404 322088 2424008    0    0     0     0  373  350 100  0  0  0  0
11  0      0 12792420 322088 2423916    0    0     0     0  403  356 100  0  0  0  0
26  0      0 12795468 322088 2423916    0    0     0     0  379  354 100  0  0  0  0
33  0      0 12795484 322088 2423876    0    0     0     0  401  341 100  0  0  0  0
32  0      0 12795484 322088 2423876    0    0     0    24  378  354 100  0  0  0  0
30  0      0 12795484 322088 2423880    0    0     0     0  382  340 99  1  0  0  0
30  0      0 12793188 322088 2423880    0    0     0     0  389  350 100  0  0  0  0
28  0      0 12789652 322088 2423884    0    0     0     0  385  343 100  0  0  0  0
19  0      0 12789512 322088 2423888    0    0     0     0  405  363 100  0  0  0  0
19  0      0 12792384 322088 2423896    0    0     0    24  415  358 100  0  0  0  0
18  0      0 12792444 322088 2423896    0    0     0     0  403  344 100  0  0  0  0
 9  0      0 12792444 322088 2423904    0    0     0     0  408  334 98  1  1  0  0
22  0      0 12792444 322088 2423904    0    0     0     0  361  323 100  0  0  0  0
23  0      0 12795560 322088 2423836    0    0     0     0  412  367 98  2  0  0  0
19  0      0 12795200 322088 2423828    0    0     0    24  378  364 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 12795580 322088 2423832    0    0     0     0  404  359 100  0  0  0  0
22  0      0 12793160 322088 2423816    0    0     0     0  381  349 100  0  0  0  0
19  0      0 12789624 322088 2423820    0    0     0     0  394  345 99  1  0  0  0
27  0      0 12789700 322088 2423824    0    0     0   116  380  348 99  1  0  0  0
17  1      0 12792552 322088 2423804    0    0     0    44  395  362 100  0  0  0  0
 8  0      0 12792556 322088 2423812    0    0     0     0  408  310 98  0  2  0  0
 9  0      0 12792556 322088 2423816    0    0     0     0  383  327 100  0  0  0  0
15  0      0 12792556 322088 2423816    0    0     0     0  377  351 100  0  0  0  0
22  0      0 12792308 322088 2423820    0    0     0    32  384  341 100  0  0  0  0
22  1      0 12792308 322088 2423824    0    0     0    44  402  355 100  0  0  0  0
16  0      0 12792552 322088 2423824    0    0     0     0  387  363 98  2  0  0  0
 4  0      0 12795480 322088 2423832    0    0     0     0  399  368 100  0  0  0  0
28  0      0 12798672 322088 2423608    0    0     0     0  384  339 100  0  0  0  0
20  0      0 12798728 322088 2423612    0    0     0     0  385  353 100  0  0  0  0
19  0      0 12798760 322088 2423584    0    0     0     0  403  348 100  0  0  0  0
27  0      0 12798760 322088 2423584    0    0     0    24  395  359 99  1  0  0  0
35  0      0 12798760 322088 2423588    0    0     0     0  380  343 100  0  0  0  0
 7  0      0 12801752 322088 2423524    0    0     0     0  423  367 100  0  0  0  0
12  0      0 12801808 322088 2423528    0    0     0     0  371  312 92  0  8  0  0
12  0      0 12801808 322088 2423528    0    0     0     0  378  344 100  0  0  0  0
19  0      0 12801808 322088 2423532    0    0     0    24  387  348 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 12799356 322088 2423536    0    0     0     0  387  344 100  0  0  0  0
12  0      0 12801816 322088 2423536    0    0     0     0  428  384 99  1  0  0  0
14  0      0 12801816 322088 2423528    0    0     0     0  371  337 99  1  0  0  0
27  0      0 12799396 322088 2423528    0    0     0     0  376  333 100  0  0  0  0
29  0      0 12798280 322088 2423532    0    0     0    24  385  350 100  0  0  0  0
20  0      0 12798276 322088 2423536    0    0     0     0  380  344 100  0  0  0  0
21  0      0 12796232 322088 2423540    0    0     0     0  378  338 99  1  0  0  0
15  0      0 12796232 322088 2423544    0    0     0     0  395  341 100  0  0  0  0
17  0      0 12796232 322088 2423548    0    0     0     0  380  348 100  0  0  0  0
18  0      0 12795736 322088 2423552    0    0     0    24  380  357 99  1  0  0  0
16  0      0 12793316 322088 2423552    0    0     0     0  396  351 100  0  0  0  0
20  0      0 12793192 322088 2423556    0    0     0     0  378  335 100  0  0  0  0
29  0      0 12793192 322088 2423560    0    0     0     0  363  332 100  0  0  0  0
21  0      0 12793192 322088 2423564    0    0     0   108  393  347 100  0  0  0  0
28  0      0 12795552 322088 2423564    0    0     0    44  396  365 100  0  0  0  0
 9  0      0 12798604 322088 2423568    0    0     0     0  403  361 100  0  0  0  0
 8  0      0 12798652 322088 2423572    0    0     0     0  404  327 100  0  0  0  0
 7  0      0 12796264 322088 2423540    0    0     0     0  408  361 99  1  0  0  0
16  0      0 12795148 322088 2423544    0    0     0    12  377  376 99  1  0  0  0
15  0      0 12792728 322088 2423548    0    0     0    32  410  379 100  0  0  0  0
29  0      0 12792668 322088 2423548    0    0     0     0  413  583 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 12792356 322088 2423552    0    0     0     0  350  342 100  0  0  0  0
19  0      0 12790308 322088 2423556    0    0     0     0  399  356 100  0  0  0  0
21  0      0 12792668 322088 2423564    0    0     0    24  407  361 100  0  0  0  0
19  0      0 12795584 322088 2423552    0    0     0    72  396  365 100  0  0  0  0
25  0      0 12793224 322088 2423548    0    0     0     0  383  345 100  0  0  0  0
19  0      0 12793224 322088 2423552    0    0     0     0  376  350 100  0  0  0  0
23  0      0 12792604 322088 2423556    0    0     0     0  395  346 99  1  0  0  0
 9  0      0 12792604 322088 2423560    0    0     0     0  398  355 100  0  0  0  0
 5  0      0 12790184 322088 2423564    0    0     0    24  381  292 91  0  9  0  0
30  0      0 12792612 322088 2423568    0    0     0     0  386  357 100  0  0  0  0
25  0      0 12792612 322088 2423560    0    0     0     0  382  349 100  0  0  0  0
23  0      0 12792240 322088 2423564    0    0     0     0  409  557 97  3  0  0  0
13  0      0 12792596 322088 2423568    0    0     0     0  373  361 100  0  0  0  0
22  0      0 12795592 322088 2423572    0    0     0    68  387  372 99  1  0  0  0
22  0      0 12795652 322088 2423564    0    0     0     0  414  483 100  0  0  0  0
