procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15451500  27108 600296    0    0   112    35  200  177 41  2 56  2  0
 0  0      0 15448948  27108 600316    0    0     0     0  175  108 41  0 59  0  0
 1  0      0 15442976  27108 600316    0    0     0     0  160   97 39  0 61  0  0
 0  0      0 15430600  27108 600616    0    0     0    84  228  198 53  0 47  0  0
 0  0      0 15410940  27108 601380    0    0     0     0  225  192 61  1 38  0  0
 0  0      0 15410816  27116 601420    0    0     0    36  295  197 76  0 24  0  0
 0  0      0 15408776  27116 601420    0    0     0     0  192  111 45  1 54  0  0
 1  0      0 15411328  27116 601424    0    0     0     0  233  133 51  1 48  0  0
 3  0      0 15411328  27116 601424    0    0     0     0  235  123 59  0 41  0  0
 1  0      0 15414308  27116 601372    0    0     0     0  369  298 98  0  2  0  0
 4  0      0 15414308  27116 601372    0    0     0     0  247  112 60  0 40  0  0
 1  0      0 15412004  27124 601376    0    0     0    16  311  190 83  0 17  0  0
 1  0      0 15410816  27124 601376    0    0     0     0  260  138 70  0 30  0  0
 0  0      0 15410700  27124 601436    0    0     0     0  183   92 39  1 60  0  0
 1  0      0 15408652  27124 601436    0    0     0     0  300  208 79  0 21  0  0
 1  0      0 15411204  27124 601440    0    0     0     0  252  115 57  1 42  0  0
 0  0      0 15411080  27132 601444    0    0     0    16  196  125 45  0 55  0  0
 3  0      0 15414252  27132 601448    0    0     0     0  314  178 74  1 25  0  0
 4  0      0 15414252  27132 601448    0    0     0     0  280  213 70  1 29  0  0
 2  0      0 15414252  27132 601452    0    0     0     0  290  189 75  0 25  0  0
 1  0      0 15413872  27132 601452    0    0     0     0  232  144 61  0 39  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 15411700  27140 601456    0    0     0    16  270  137 68  0 31  1  0
 5  0      0 15411700  27140 601456    0    0     0     0  231  111 60  0 40  0  0
 0  0      0 15411700  27140 601460    0    0     0     0  289  168 71  0 29  0  0
 4  0      0 15411196  27140 601460    0    0     0     0  254  156 66  0 34  0  0
 1  0      0 15411196  27140 601464    0    0     0     0  246  109 59  0 41  0  0
 1  0      0 15408776  27148 601456    0    0     0    16  226  150 53  0 47  0  0
 0  0      0 15411196  27148 601468    0    0     0     0  272  183 66  0 34  0  0
 0  0      0 15410816  27148 601468    0    0     0     8  176   89 40  0 60  0  0
 0  0      0 15410816  27148 601472    0    0     0     0  231  124 54  2 44  0  0
 1  0      0 15410816  27148 601472    0    0     0     0  249  155 63  0 37  0  0
 2  0      0 15408644  27156 601464    0    0     0    28  330  275 89  0 11  0  0
 0  0      0 15411060  27156 601476    0    0     0     0  212  102 51  0 49  0  0
 1  0      0 15411072  27156 601480    0    0     0     0  244  130 54  0 46  0  0
 1  0      0 15411072  27156 601480    0    0     0    72  234  116 58  0 42  0  0
 0  0      0 15411080  27156 601484    0    0     0     0  236  127 55  0 45  0  0
 0  0      0 15411080  27164 601476    0    0     0    32  238  132 55  1 43  1  0
 4  0      0 15411080  27164 601484    0    0     0     0  236  117 57  0 43  0  0
 1  0      0 15411080  27164 601488    0    0     0     0  278  143 70  0 30  0  0
 0  0      0 15411080  27164 601488    0    0     0    40  176   92 35  0 65  0  0
 3  0      0 15411080  27164 601488    0    0     0     0  224  141 57  0 43  0  0
 1  0      0 15411080  27172 601492    0    0     0    16  281  182 68  1 30  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 15411080  27172 601496    0    0     0     0  180   92 41  0 59  0  0
 1  0      0 15411080  27172 601496    0    0     0     0  194   89 43  0 57  0  0
 4  0      0 15413992  27172 601500    0    0     0     0  225  109 54  0 46  0  0
 1  0      0 15414004  27172 601456    0    0     0     0  242  136 53  0 47  0  0
 0  0      0 15411576  27180 601448    0    0     0    16  253  165 64  0 36  0  0
 3  0      0 15411576  27180 601460    0    0     0     0  245  120 59  0 41  0  0
 1  0      0 15411576  27180 601460    0    0     0     0  344  191 92  0  8  0  0
 4  0      0 15411452  27180 601464    0    0     0     0  185  112 41  0 59  0  0
 6  0      0 15411452  27180 601464    0    0     0     0  279  185 73  0 27  0  0
 0  0      0 15411452  27188 601468    0    0     0    16  265  164 64  0 36  0  0
 0  0      0 15411072  27188 601468    0    0     0     0  228   97 56  0 44  0  0
 2  0      0 15411072  27188 601492    0    0     0     0  264  118 62  1 37  0  0
 0  0      0 15410956  27188 601492    0    0     0     0  182  130 38  0 62  0  0
 0  0      0 15413868  27188 601492    0    0     0     0  174   96 36  0 64  0  0
 0  0      0 15417096  27188 601328    0    0     0     0  218  112 56  0 44  0  0
 3  0      0 15420132  27196 601328    0    0     0    16  177  111 36  1 62  1  0
 2  0      0 15420144  27196 601272    0    0     0     0  328  193 88  0 12  0  0
 1  0      0 15423180  27196 601272    0    0     0     0  176  108 31  0 69  0  0
 0  0      0 15422812  27196 601268    0    0     0     0  138   95 30  0 70  0  0
 0  0      0 15420640  27196 601276    0    0     0     0  213  111 46  0 54  0  0
 3  0      0 15420012  27204 601276    0    0     0    16  247  184 61  1 38  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 15417840  27204 601276    0    0     0     0  222  117 48  1 51  0  0
 1  0      0 15417716  27204 601280    0    0     0    56  292  170 72  0 28  0  0
 3  0      0 15417716  27204 601280    0    0     0     0  252  143 58  1 41  0  0
 2  0      0 15414792  27204 601296    0    0     0     0  253  125 61  1 38  0  0
 0  0      0 15413424  27212 601436    0    0     0    56  253  137 60  0 37  3  0
 1  0      0 15411012  27212 601464    0    0     0     0  201  117 44  1 55  0  0
 0  0      0 15411012  27212 601464    0    0     0     8  313  177 78  0 22  0  0
 0  0      0 15410632  27212 601468    0    0     0     0  299  191 81  0 19  0  0
 5  0      0 15410632  27212 601468    0    0     0     0  254  162 65  0 35  0  0
 3  0      0 15410632  27220 601472    0    0     0    24  317  219 86  1 13  0  0
 2  0      0 15410632  27220 601476    0    0     0     0  234  127 57  0 43  0  0
 2  0      0 15410632  27220 601476    0    0     0     0  238  147 56  0 44  0  0
 0  0      0 15410888  27220 601480    0    0     0    48  202  108 39  0 61  0  0
 0  0      0 15410888  27220 601480    0    0     0     0  253  178 65  0 35  0  0
 1  0      0 15410888  27228 601484    0    0     0    16  288  171 76  0 22  2  0
 2  0      0 15413936  27228 601484    0    0     0     0  258  162 58  0 42  0  0
 3  0      0 15413936  27228 601484    0    0     0     0  278  166 72  0 28  0  0
 0  0      0 15413936  27228 601488    0    0     0     0  245  123 64  0 36  0  0
 0  0      0 15413936  27228 601492    0    0     0     0  170   96 35  0 65  0  0
 1  0      0 15416848  27236 601484    0    0     0    16  213  116 48  0 50  2  0
 1  0      0 15416480  27236 601492    0    0     0     0  233  151 54  0 46  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15414432  27236 601492    0    0     0     0  229  121 56  0 44  0  0
 1  0      0 15414432  27236 601496    0    0     0     0  227  112 49  1 50  0  0
 0  0      0 15416848  27236 601496    0    0     0     0  191  107 46  0 54  0  0
 4  0      0 15414432  27244 601500    0    0     0    16  280  207 68  0 31  1  0
 0  0      0 15413424  27244 601500    0    0     0     0  263  133 69  0 31  0  0
 1  0      0 15413308  27244 601508    0    0     0     0  285  157 73  0 27  0  0
 0  0      0 15413788  27244 601508    0    0     0     0  235  143 54  0 46  0  0
 0  0      0 15416964  27244 601408    0    0     0     0  197  105 45  1 54  0  0
 0  0      0 15416964  27252 601400    0    0     0    16  231  125 56  0 42  2  0
 1  0      0 15414536  27252 601412    0    0     0     0  276  171 66  0 34  0  0
 2  0      0 15414412  27252 601412    0    0     0     0  240  151 63  0 37  0  0
 1  0      0 15416972  27252 601408    0    0     0    72  204  125 41  0 59  0  0
 1  0      0 15416972  27252 601408    0    0     0     0  194   91 46  0 54  0  0
 1  0      0 15414544  27260 601408    0    0     0    24  195  119 45  0 54  1  0
 0  0      0 15413300  27260 601484    0    0     0     0  143  100 29  0 71  0  0
 2  0      0 15408336  27260 601524    0    0     0     0  292  147 72  0 28  0  0
 1  0      0 15408336  27260 601524    0    0     0     8  188  133 45  0 55  0  0
 1  0      0 15410888  27260 601528    0    0     0     0  242  134 56  0 44  0  0
 0  0      0 15410764  27268 601520    0    0     0    24  265  204 65  1 34  0  0
 3  0      0 15410764  27268 601536    0    0     0     0  283  152 72  0 28  0  0
 2  0      0 15410764  27268 601536    0    0     0     0  227  122 52  0 48  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
