procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 15338552  25892 602732    0    0     0     0  365  317 99  1  0  0  0
10  0      0 15341484  25892 602724    0    0     0   116  387  338 99  1  0  0  0
 2  0      0 15341484  25900 602728    0    0     0    24  354  288 98  0  2  0  0
 2  0      0 15341484  25900 602732    0    0     0     0  246  129 54  0 46  0  0
17  0      0 15341484  25900 602732    0    0     0     0  353  286 100  0  0  0  0
18  0      0 15339056  25900 602736    0    0     0     0  370  327 100  0  0  0  0
 7  0      0 15337976  25900 602812    0    0     0     0  379  351 100  0  0  0  0
 8  0      0 15335812  25908 602816    0    0     0    16  390  342 100  0  0  0  0
 4  0      0 15338372  25908 602808    0    0     0     0  361  296 100  0  0  0  0
 2  0      0 15341428  25908 602764    0    0     0     0  303  229 79  0 21  0  0
