procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15480044  26912 599224    0    0   116    36  201  179 41  2 55  2  0
 0  0      0 15477368  26912 599228    0    0     0     0  121   80 10  0 90  0  0
 0  0      0 15471396  26912 599228    0    0     0     0  110   83 20  1 79  0  0
 0  0      0 15459080  26912 599568    0    0     0    20  147  133 36  0 64  0  0
 0  0      0 15441840  26920 600352    0    0     0    36  187  178 46  0 54  0  0
 0  0      0 15441688  26920 600352    0    0     0     0  159   94 35  1 64  0  0
 1  0      0 15442228  26920 600356    0    0     0     0  189   93 42  0 58  0  0
 0  0      0 15442228  26920 600356    0    0     0     0  155   87 33  1 66  0  0
 1  0      0 15442228  26920 600356    0    0     0     0  142   79 29  0 71  0  0
 1  0      0 15442720  26928 600348    0    0     0    16  152  102 31  0 69  0  0
 0  0      0 15442732  26928 600360    0    0     0     0  163  110 32  1 67  0  0
 1  0      0 15445784  26928 600216    0    0     0     0  175   85 44  0 56  0  0
 0  0      0 15445848  26928 600168    0    0     0     0  196  102 43  0 57  0  0
 0  0      0 15445848  26928 600168    0    0     0     0  194  110 47  0 53  0  0
 0  0      0 15445848  26936 600172    0    0     0    16  196  110 40  0 60  0  0
 0  0      0 15445460  26936 600172    0    0     0     0  147   86 30  0 70  0  0
 1  0      0 15445460  26936 600180    0    0     0     0  123   72 24  0 76  0  0
 0  0      0 15445828  26936 600180    0    0     0     0  189  137 41  1 58  0  0
 1  0      0 15443412  26936 600184    0    0     0    48  287  140 68  1 31  0  0
 0  0      0 15442152  26944 600248    0    0     0    16  196  152 48  0 51  1  0
 0  0      0 15439732  26944 600316    0    0     0     0  152   77 29  1 70  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 15439608  26944 600316    0    0     0     0  106   75 21  0 79  0  0
 4  0      0 15439616  26944 600316    0    0     0     0  189  114 39  1 60  0  0
 1  0      0 15439616  26944 600316    0    0     0     0  232  144 57  0 43  0  0
 3  0      0 15442664  26944 600320    0    0     0     0  103   82 15  0 85  0  0
 0  0      0 15442664  26952 600320    0    0     0    16  211  141 50  0 50  0  0
 0  0      0 15442664  26952 600320    0    0     0     0  101   64 15  0 85  0  0
 1  0      0 15442664  26952 600324    0    0     0     0  172   90 36  0 64  0  0
 1  0      0 15442664  26952 600324    0    0     0     8  201  152 42  1 57  0  0
 0  0      0 15442664  26952 600324    0    0     0     0  145   77 33  0 67  0  0
 1  0      0 15442540  26960 600316    0    0     0    28  166  100 33  0 65  2  0
 1  0      0 15442540  26960 600332    0    0     0     0  168   93 38  0 62  0  0
 1  0      0 15442160  26960 600332    0    0     0     0  266  103 66  0 34  0  0
 0  0      0 15442160  26960 600336    0    0     0    48  178   89 40  0 60  0  0
 3  0      0 15439988  26960 600336    0    0     0     0  159   82 31  0 69  0  0
 1  0      0 15439988  26968 600336    0    0     0    32  220  144 55  0 45  0  0
 0  0      0 15439988  26968 600336    0    0     0     0  151   74 31  0 69  0  0
 0  0      0 15439988  26968 600340    0    0     0     0  107   84 20  0 80  0  0
 1  0      0 15439988  26968 600340    0    0     0     0  121   76 23  0 77  0  0
 0  0      0 15439988  26968 600340    0    0     0     0  187  111 42  0 58  0  0
