procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 15455592  26576 599740    0    0     0     0  109   85 15  0 85  0  0
 0  0      0 15455592  26576 599740    0    0     0     0  121   85 25  0 75  0  0
 0  0      0 15455592  26584 599740    0    0     0    56  125   90 20  1 77  2  0
 0  0      0 15458664  26584 599696    0    0     0     0  126   90 26  0 74  0  0
 0  0      0 15458664  26584 599696    0    0     0     0   88   88 10  0 90  0  0
 1  0      0 15461676  26584 599600    0    0     0     0  160   89 34  0 66  0  0
 0  0      0 15461676  26584 599600    0    0     0     0  107   77 18  0 82  0  0
 1  0      0 15461420  26592 599600    0    0     0    68  178  112 38  0 59  3  0
 0  0      0 15461420  26592 599604    0    0     0     0  137  100 24  0 76  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 15461420  26592 599604    0    0     0     0  101   79 21  0 79  0  0
 2  0      0 15458744  26592 599604    0    0     0     0  157   91 30  0 70  0  0
 0  0      0 15458744  26592 599604    0    0     0     0  128  106 26  0 74  0  0
 0  0      0 15458744  26600 599604    0    0     0    32  180  121 41  0 57  2  0
 3  0      0 15456324  26600 599608    0    0     0     0  108   61 22  1 77  0  0
 0  0      0 15456324  26600 599608    0    0     0     0  171   96 39  0 61  0  0
 0  0      0 15456324  26600 599608    0    0     0     0  174   96 40  0 60  0  0
 2  0      0 15456324  26600 599608    0    0     0     0  127   80 25  1 74  0  0
 0  0      0 15456324  26608 599612    0    0     0    16  112   86 20  0 78  2  0
 0  0      0 15456200  26608 599612    0    0     0     0  103   60 20  0 80  0  0
 1  0      0 15456076  26608 599612    0    0     0     0  179  117 44  0 56  0  0
 1  0      0 15456076  26608 599612    0    0     0     0   69   62  8  0 92  0  0
 0  0      0 15456076  26608 599612    0    0     0     0   68   67  9  0 91  0  0
 2  0      0 15456076  26616 599612    0    0     0    20  130  106 23  0 74  3  0
 1  0      0 15456076  26616 599616    0    0     0     0  150   94 35  0 65  0  0
 0  0      0 15456076  26616 599616    0    0     0     0  143   79 27  0 73  0  0
 0  0      0 15456076  26616 599616    0    0     0     0  129   77 25  0 75  0  0
 0  0      0 15456076  26616 599616    0    0     0     0  160   93 35  0 65  0  0
 0  0      0 15456076  26616 599616    0    0     0    28   73   71 10  0 90  0  0
 0  0      0 15456076  26624 599624    0    0     0    24   96   78 15  0 83  2  0
 1  0      0 15458628  26624 599596    0    0     0     0  139  113 26  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 15458628  26624 599596    0    0     0     0  123   76 20  0 80  0  0
 0  0      0 15458628  26624 599596    0    0     0     0   93   73 15  0 85  0  0
 0  0      0 15458628  26624 599596    0    0     0     8   95   75 15  0 85  0  0
 1  0      0 15458628  26632 599596    0    0     0    20  135   90 27  0 70  3  0
 2  0      0 15458628  26632 599600    0    0     0     0  131   83 25  0 75  0  0
 0  0      0 15458628  26632 599604    0    0     0     0  205  107 49  1 50  0  0
 1  0      0 15458628  26632 599604    0    0     0     0  116   65 22  0 78  0  0
 1  0      0 15458628  26632 599604    0    0     0    20   71   68  8  0 92  0  0
 1  0      0 15458628  26640 599604    0    0     0    16  109   80 17  0 80  3  0
 0  0      0 15458628  26640 599604    0    0     0     0   48   77  4  0 96  0  0
 0  0      0 15458628  26640 599608    0    0     0     0  162   98 25  0 75  0  0
 0  0      0 15461676  26640 599592    0    0     0     0   78   70 10  0 90  0  0
 0  0      0 15464748  26640 599528    0    0     0     0  154   91 31  0 69  0  0
 0  0      0 15464748  26648 599520    0    0     0    20  158  104 30  0 69  1  0
 0  0      0 15464748  26648 599528    0    0     0     0   76   62 10  0 90  0  0
 3  0      0 15464368  26648 599528    0    0     0     0  123   92 24  0 76  0  0
 0  0      0 15461304  26648 599568    0    0     0     0  133  108 21  1 78  0  0
 0  0      0 15461304  26648 599568    0    0     0     0  150   82 35  0 65  0  0
 0  0      0 15456216  26656 599568    0    0     0    32  162  104 31  0 67  2  0
 0  0      0 15456092  26656 599568    0    0     0     0  148  119 35  0 65  0  0
 0  0      0 15456092  26656 599572    0    0     0     0  144   87 31  0 69  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 15456092  26656 599572    0    0     0     0  110   70 20  1 79  0  0
 0  0      0 15456092  26656 599572    0    0     0     0  168   83 36  0 64  0  0
 0  0      0 15456092  26664 599564    0    0     0    20  122   89 25  0 73  2  0
 0  0      0 15456092  26664 599572    0    0     0     0  101   81 15  0 85  0  0
 0  0      0 15456092  26664 599576    0    0     0     0  158   84 35  1 64  0  0
 0  0      0 15456092  26664 599576    0    0     0     0  118   76 20  0 80  0  0
 0  0      0 15456092  26664 599576    0    0     0     0  128   86 24  0 76  0  0
 1  0      0 15456092  26664 599576    0    0     0    28  104   65 20  0 80  0  0
 0  0      0 15456092  26672 599576    0    0     0    24   63   79  6  0 93  1  0
 2  0      0 15456092  26672 599576    0    0     0     0  124  101 19  0 81  0  0
 1  0      0 15458644  26672 599580    0    0     0     0  139   73 30  0 70  0  0
 0  0      0 15458264  26672 599580    0    0     0     0  142   87 24  0 76  0  0
 1  0      0 15458264  26672 599580    0    0     0     0   77   66 15  0 85  0  0
 1  0      0 15458264  26680 599580    0    0     0    16  173  100 37  0 62  1  0
 0  0      0 15456092  26680 599580    0    0     0     0  114   76 24  0 76  0  0
