procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
30  0      0 15353716  25916 602680    0    0   144    44  206  191 41  3 54  2  0
31  0      0 15356512  25916 602656    0    0     0     0  365  327 100  0  0  0  0
11  0      0 15359576  25916 602624    0    0     0     0  376  334 100  0  0  0  0
 9  0      0 15359620  25916 602584    0    0     0     0  366  310 99  1  0  0  0
 4  0      0 15359620  25916 602588    0    0     0     0  293  196 80  0 20  0  0
 2  0      0 15359496  25924 602580    0    0     0    32  335  208 90  1  9  0  0
 8  0      0 15362612  25924 602596    0    0     0     0  368  293 99  0  1  0  0
 6  0      0 15365580  25924 602592    0    0     0     0  366  321 100  0  0  0  0
15  0      0 15368796  25924 602500    0    0     0     0  346  283 96  0  4  0  0
 0  0      0 15368796  25924 602500    0    0     0     4  299  218 77  0 23  0  0
 6  0      0 15368796  25932 602496    0    0     0    16  328  278 93  0  7  0  0
 0  0      0 15368796  25932 602508    0    0     0     0  300  215 74  0 26  0  0
 3  0      0 15371804  25932 602436    0    0     0     0  278  169 71  0 29  0  0
 0  0      0 15371816  25932 602400    0    0     0     0  364  244 95  1  4  0  0
15  0      0 15369512  25932 602400    0    0     0     0  349  301 93  0  7  0  0
 3  0      0 15369512  25940 602392    0    0     0    16  373  318 100  0  0  0  0
 9  0      0 15366464  25940 602404    0    0     0     0  343  289 96  0  4  0  0
 2  0      0 15366464  25940 602408    0    0     0     0  302  224 74  0 26  0  0
 8  0      0 15366464  25940 602408    0    0     0     0  309  188 88  0 12  0  0
 9  0      0 15368888  25940 602412    0    0     0   128  377  321 100  0  0  0  0
 4  0      0 15368908  25948 602380    0    0     0    24  275  208 66  0 31  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 15368908  25948 602384    0    0     0     0  361  276 100  0  0  0  0
 3  0      0 15371832  25948 602380    0    0     0     0  315  247 86  0 14  0  0
 6  0      0 15374868  25948 602380    0    0     0     0  360  272 94  0  6  0  0
 0  0      0 15372484  25948 602344    0    0     0     0  276  218 72  1 27  0  0
 6  0      0 15368932  25956 602336    0    0     0    16  287  228 74  0 26  0  0
 0  0      0 15368932  25956 602348    0    0     0     0  261  177 68  0 32  0  0
11  0      0 15368932  25956 602352    0    0     0     0  317  230 82  0 18  0  0
14  0      0 15368940  25956 602352    0    0     0     0  368  312 100  0  0  0  0
 1  0      0 15368940  25956 602360    0    0     0     0  356  296 95  1  4  0  0
 6  0      0 15368940  25964 602352    0    0     0    36  364  291 100  0  0  0  0
 0  0      0 15368940  25964 602364    0    0     0     0  310  192 82  0 18  0  0
10  0      0 15366512  25964 602364    0    0     0     0  334  239 89  1 10  0  0
10  0      0 15366388  25964 602368    0    0     0     0  369  304 100  0  0  0  0
 2  0      0 15366388  25964 602368    0    0     0     0  358  301 97  0  3  0  0
 4  0      0 15366388  25972 602364    0    0     0    28  351  262 90  0 10  0  0
 1  0      0 15365884  25972 602376    0    0     0     0  277  152 73  0 27  0  0
 6  0      0 15365744  25972 602376    0    0     0     0  309  164 79  1 20  0  0
 2  0      0 15368832  25972 602364    0    0     0     0  237  157 59  0 41  0  0
16  0      0 15371892  25972 602296    0    0     0     0  345  272 84  0 16  0  0
10  0      0 15371920  25980 602288    0    0     0    16  361  335 100  0  0  0  0
 1  0      0 15375008  25980 602248    0    0     0     0  328  266 86  0 14  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 15372580  25980 602248    0    0     0     0  303  252 84  0 16  0  0
12  0      0 15372580  25980 602248    0    0     0     0  376  295 100  0  0  0  0
 2  0      0 15369408  25980 602264    0    0     0     0  345  247 96  0  4  0  0
 6  0      0 15369408  25988 602256    0    0     0    16  342  209 93  0  7  0  0
 8  0      0 15369028  25988 602268    0    0     0     0  307  232 85  0 15  0  0
 4  0      0 15369028  25988 602268    0    0     0     0  363  303 99  1  0  0  0
 3  0      0 15365980  25988 602276    0    0     0     0  276  149 72  0 28  0  0
 6  0      0 15365976  25988 602276    0    0     0     0  382  278 100  0  0  0  0
 2  0      0 15368912  25996 602268    0    0     0   112  297  200 82  0 18  0  0
 2  0      0 15371976  25996 602264    0    0     0     0  318  184 83  0 17  0  0
 2  0      0 15371976  25996 602264    0    0     0     0  317  209 86  0 14  0  0
 9  0      0 15371976  25996 602264    0    0     0     0  353  277 93  0  7  0  0
 9  0      0 15369548  25996 602268    0    0     0     0  354  314 100  0  0  0  0
 7  0      0 15368540  25996 602272    0    0     0    28  358  320 100  0  0  0  0
 4  0      0 15365992  26004 602276    0    0     0    16  371  305 98  2  0  0  0
 4  0      0 15368928  26004 602268    0    0     0     0  350  259 93  0  7  0  0
 4  0      0 15368936  26004 602272    0    0     0     0  350  258 97  0  3  0  0
 6  0      0 15368936  26004 602272    0    0     0     0  293  169 76  0 24  0  0
 1  0      0 15368936  26004 602276    0    0     0     0  279  158 75  0 25  0  0
10  0      0 15368936  26012 602276    0    0     0    16  298  221 77  0 22  1  0
10  0      0 15368936  26012 602280    0    0     0     0  363  324 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15368936  26012 602284    0    0     0     0  354  293 95  0  5  0  0
 6  0      0 15371856  26012 602212    0    0     0     0  297  194 78  0 22  0  0
24  0      0 15371916  26012 602216    0    0     0     0  356  293 100  0  0  0  0
 8  0      0 15369488  26020 602208    0    0     0    16  366  338 99  1  0  0  0
11  0      0 15369488  26020 602224    0    0     0     0  356  283 97  0  3  0  0
 7  0      0 15368860  26020 602224    0    0     0     0  346  295 100  0  0  0  0
 0  0      0 15368860  26020 602232    0    0     0     0  325  196 82  0 18  0  0
10  0      0 15365936  26020 602232    0    0     0     0  352  261 100  0  0  0  0
 1  0      0 15363392  26028 602236    0    0     0    32  315  213 77  2 21  0  0
 1  0      0 15365944  26028 602232    0    0     0     0  332  239 92  0  8  0  0
 3  0      0 15368864  26028 602232    0    0     0     0  326  240 86  0 14  0  0
 5  0      0 15368900  26028 602204    0    0     0     0  303  238 82  0 18  0  0
 5  0      0 15368900  26028 602204    0    0     0     0  322  205 86  0 14  0  0
 3  0      0 15368900  26036 602208    0    0     0    16  326  210 87  0 12  1  0
15  0      0 15366472  26036 602208    0    0     0     0  361  278 98  0  2  0  0
 5  0      0 15366472  26036 602216    0    0     0     0  346  286 96  0  4  0  0
 8  0      0 15366224  26036 602216    0    0     0     0  337  209 93  0  7  0  0
 1  0      0 15366224  26036 602224    0    0     0     0  322  210 91  0  9  0  0
 8  0      0 15366224  26044 602216    0    0     0   116  326  218 88  0 11  1  0
 2  0      0 15366224  26044 602232    0    0     0     0  336  234 86  1 13  0  0
 3  0      0 15366224  26044 602232    0    0     0     0  369  305 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 15368776  26044 602236    0    0     0     0  331  232 87  0 13  0  0
17  0      0 15368776  26044 602236    0    0     0     0  351  292 100  0  0  0  0
10  0      0 15368520  26052 602232    0    0     0    32  359  329 100  0  0  0  0
 7  0      0 15368752  26052 602244    0    0     0     0  375  318 99  1  0  0  0
 5  0      0 15371824  26052 602200    0    0     0     0  314  238 88  0 12  0  0
 9  0      0 15374872  26052 602204    0    0     0     0  366  318 99  1  0  0  0
 5  0      0 15374872  26052 602204    0    0     0     0  253  164 64  0 36  0  0
 0  0      0 15374872  26060 602196    0    0     0    16  308  219 77  1 22  0  0
11  0      0 15378056  26060 602068    0    0     0     0  317  250 76  0 24  0  0
 4  0      0 15378056  26060 602068    0    0     0     0  361  316 100  0  0  0  0
 1  0      0 15375628  26060 602072    0    0     0     0  363  283 98  1  1  0  0
 0  0      0 15374620  26060 602072    0    0     0     0  310  213 84  0 16  0  0
 3  0      0 15372456  26068 602076    0    0     0    16  323  244 81  0 18  1  0
 0  0      0 15372456  26068 602080    0    0     0     0  336  224 92  0  8  0  0
 5  0      0 15372456  26068 602080    0    0     0     0  325  200 86  0 14  0  0
 3  0      0 15374996  26068 602084    0    0     0     0  379  320 100  0  0  0  0
 0  0      0 15375008  26068 602088    0    0     0     0  231  148 57  0 43  0  0
 0  0      0 15375008  26076 602080    0    0     0    16  248  139 61  0 39  0  0
 6  0      0 15375008  26076 602092    0    0     0     0  298  228 80  0 20  0  0
