procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
80  0      0 15131060  24532 602700    0    0     0     0  362  322 100  0  0  0  0
84  0      0 15131060  24532 602704    0    0     0     0  354  297 100  0  0  0  0
80  0      0 15131060  24540 602700    0    0     0    16  397  341 99  1  0  0  0
88  0      0 15130556  24540 602712    0    0     0     0  353  319 99  1  0  0  0
89  0      0 15130556  24540 602712    0    0     0     0  338  309 100  0  0  0  0
80  0      0 15127888  24540 602716    0    0     0   100  377  320 98  2  0  0  0
83  0      0 15130428  24540 602720    0    0     0     0  357  325 100  0  0  0  0
73  0      0 15133340  24540 602720    0    0     0     0  395  333 99  1  0  0  0
83  0      0 15133364  24548 602724    0    0     0    24  365  323 99  1  0  0  0
89  0      0 15133364  24548 602724    0    0     0     0  357  305 100  0  0  0  0
92  0      0 15133108  24548 602728    0    0     0    12  346  324 100  0  0  0  0
93  0      0 15133204  24548 602732    0    0     0     0  360  309 100  0  0  0  0
72  0      0 15130936  24548 602732    0    0     0     0  387  333 99  1  0  0  0
75  0      0 15130936  24556 602740    0    0     0    32  368  327 100  0  0  0  0
