procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
39  0      0 15294268  25508 599352    0    0   156    47  192  180 36  3 59  3  0
60  0      0 15297056  25516 599312    0    0     0    60  389  342 100  0  0  0  0
46  0      0 15300196  25516 599192    0    0     0     0  319  312 99  1  0  0  0
14  0      0 15303232  25516 599200    0    0     0     0  406  369 100  0  0  0  0
14  0      0 15303244  25516 599196    0    0     0     0  350  307 100  0  0  0  0
 6  0      0 15303244  25516 599200    0    0     0     0  364  287 100  0  0  0  0
 7  0      0 15303244  25524 599204    0    0     0    16  357  309 99  0  1  0  0
 2  0      0 15306360  25524 599060    0    0     0     0  354  291 98  0  2  0  0
11  0      0 15309444  25524 599040    0    0     0     0  324  262 79  0 21  0  0
15  0      0 15312356  25524 599036    0    0     0     4  371  339 100  0  0  0  0
 9  0      0 15315404  25524 599036    0    0     0     0  373  327 100  0  0  0  0
23  0      0 15318572  25532 598916    0    0     0    16  381  340 100  0  0  0  0
11  0      0 15321632  25532 598880    0    0     0     0  371  337 99  1  0  0  0
 7  0      0 15324792  25532 598708    0    0     0     0  343  274 94  0  6  0  0
18  0      0 15324792  25532 598712    0    0     0     0  376  319 100  0  0  0  0
15  0      0 15322364  25532 598712    0    0     0     0  370  321 100  0  0  0  0
10  0      0 15322240  25540 598708    0    0     0    16  381  337 100  0  0  0  0
10  0      0 15324788  25540 598720    0    0     0     0  365  310 100  0  0  0  0
10  0      0 15327836  25540 598708    0    0     0     0  385  341 100  0  0  0  0
12  0      0 15325420  25540 598712    0    0     0   144  381  315 100  0  0  0  0
19  0      0 15319448  25540 598712    0    0     0     0  371  305 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0      0 15317308  25548 598708    0    0     0    24  353  329 100  0  0  0  0
20  0      0 15310552  25548 598720    0    0     0     0  389  342 99  1  0  0  0
38  0      0 15312968  25548 598720    0    0     0     0  372  316 100  0  0  0  0
27  0      0 15315956  25548 598648    0    0     0     0  346  325 100  0  0  0  0
20  0      0 15315968  25548 598628    0    0     0     0  368  306 100  0  0  0  0
34  0      0 15315968  25548 598628    0    0     0     0  350  303 100  0  0  0  0
20  0      0 15315844  25556 598636    0    0     0    16  366  323 100  0  0  0  0
26  0      0 15315588  25556 598640    0    0     0     0  360  311 100  0  0  0  0
19  0      0 15313416  25556 598640    0    0     0     8  363  322 100  0  0  0  0
19  0      0 15315968  25556 598644    0    0     0     0  376  314 100  0  0  0  0
 6  0      0 15315588  25556 598644    0    0     0     0  356  320 100  0  0  0  0
 7  0      0 15315976  25564 598640    0    0     0    28  341  266 86  0 14  0  0
12  0      0 15318888  25564 598644    0    0     0     0  356  302 100  0  0  0  0
16  0      0 15316472  25564 598616    0    0     0     4  373  327 100  0  0  0  0
20  0      0 15310624  25564 598620    0    0     0     0  368  325 100  0  0  0  0
25  0      0 15313040  25564 598628    0    0     0     0  384  333 99  1  0  0  0
24  0      0 15315964  25572 598628    0    0     0    24  348  326 99  1  0  0  0
24  0      0 15319060  25572 598632    0    0     0     0  376  331 99  1  0  0  0
24  0      0 15316644  25572 598576    0    0     0     0  359  320 100  0  0  0  0
25  0      0 15315604  25572 598580    0    0     0     0  374  318 100  0  0  0  0
23  0      0 15315476  25572 598628    0    0     0     0  359  324 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0      0 15315980  25580 598628    0    0     0    16  368  337 99  1  0  0  0
15  0      0 15319040  25580 598620    0    0     0     0  367  324 100  0  0  0  0
14  0      0 15316612  25580 598624    0    0     0     0  381  321 100  0  0  0  0
19  0      0 15315604  25580 598628    0    0     0     0  343  309 100  0  0  0  0
15  0      0 15315604  25580 598632    0    0     0     0  363  305 100  0  0  0  0
17  0      0 15313440  25588 598632    0    0     0    16  363  332 100  0  0  0  0
12  0      0 15313440  25588 598636    0    0     0     0  377  327 99  1  0  0  0
26  0      0 15313440  25588 598640    0    0     0     0  335  301 100  0  0  0  0
23  0      0 15315980  25588 598644    0    0     0   100  380  321 99  1  0  0  0
14  0      0 15315992  25588 598648    0    0     0     0  364  329 100  0  0  0  0
28  0      0 15315992  25596 598648    0    0     0    24  382  334 100  0  0  0  0
29  0      0 15315992  25596 598652    0    0     0     0  349  308 100  0  0  0  0
17  0      0 15313564  25596 598656    0    0     0     0  379  328 100  0  0  0  0
24  0      0 15315844  25596 598660    0    0     0    28  373  329 100  0  0  0  0
19  0      0 15313564  25596 598660    0    0     0     0  358  319 100  0  0  0  0
23  0      0 15312376  25604 598732    0    0     0    16  363  323 100  0  0  0  0
15  0      0 15309716  25604 598748    0    0     0     0  367  324 100  0  0  0  0
22  0      0 15309716  25604 598756    0    0     0     0  368  330 100  0  0  0  0
27  0      0 15309716  25604 598760    0    0     0     0  361  314 100  0  0  0  0
25  0      0 15312764  25604 598760    0    0     0     0  374  317 100  0  0  0  0
16  0      0 15310336  25612 598764    0    0     0    16  356  335 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 15312752  25612 598768    0    0     0     0  360  324 99  1  0  0  0
14  0      0 15315812  25612 598704    0    0     0     0  364  329 99  1  0  0  0
28  0      0 15315860  25612 598700    0    0     0     8  363  315 100  0  0  0  0
15  0      0 15318772  25612 598700    0    0     0     0  355  314 100  0  0  0  0
17  0      0 15318784  25620 598696    0    0     0    24  373  345 100  0  0  0  0
16  0      0 15321832  25620 598640    0    0     0     0  386  342 99  1  0  0  0
17  0      0 15321896  25620 598636    0    0     0     0  382  330 100  0  0  0  0
12  0      0 15319468  25620 598640    0    0     0     0  356  308 100  0  0  0  0
14  0      0 15319344  25620 598644    0    0     0     0  378  309 99  0  1  0  0
12  0      0 15316792  25628 598636    0    0     0    16  370  338 100  0  0  0  0
26  0      0 15316420  25628 598648    0    0     0     0  365  302 100  0  0  0  0
27  0      0 15316420  25628 598648    0    0     0     0  359  314 100  0  0  0  0
25  0      0 15313372  25628 598656    0    0     0     0  363  316 100  0  0  0  0
10  0      0 15315912  25628 598656    0    0     0     0  378  343 99  1  0  0  0
27  0      0 15315924  25636 598652    0    0     0    16  358  313 100  0  0  0  0
19  0      0 15315924  25636 598664    0    0     0     0  378  317 100  0  0  0  0
13  0      0 15315544  25636 598668    0    0     0     0  353  312 100  0  0  0  0
14  0      0 15315776  25636 598672    0    0     0     0  322  267 84  1 15  0  0
16  0      0 15318904  25636 598672    0    0     0   100  343  318 100  0  0  0  0
14  0      0 15318904  25644 598612    0    0     0    24  379  339 100  0  0  0  0
18  0      0 15318904  25644 598624    0    0     0     0  361  317 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 15318904  25644 598628    0    0     0     0  377  325 100  0  0  0  0
21  0      0 15321816  25644 598628    0    0     0     0  377  327 99  1  0  0  0
13  0      0 15319400  25644 598632    0    0     0     0  371  329 100  0  0  0  0
24  0      0 15319400  25652 598628    0    0     0    16  361  332 100  0  0  0  0
20  0      0 15321816  25652 598636    0    0     0     0  347  307 100  0  0  0  0
26  0      0 15324740  25652 598648    0    0     0     0  377  318 99  1  0  0  0
17  0      0 15322456  25652 598636    0    0     0     0  360  318 99  1  0  0  0
12  0      0 15322332  25652 598640    0    0     0    16  354  312 100  0  0  0  0
26  0      0 15321704  25652 598648    0    0     0     0  387  320 100  0  0  0  0
16  0      0 15319284  25660 598648    0    0     0    16  371  328 100  0  0  0  0
21  0      0 15316360  25660 598652    0    0     0     0  354  298 100  0  0  0  0
16  0      0 15310268  25660 598728    0    0     0     0  358  320 99  1  0  0  0
24  0      0 15310144  25660 598792    0    0     0     8  362  309 100  0  0  0  0
26  0      0 15312696  25660 598796    0    0     0     0  364  311 100  0  0  0  0
22  0      0 15312316  25668 598796    0    0     0    24  367  327 100  0  0  0  0
25  0      0 15309016  25668 598936    0    0     0     0  366  322 99  1  0  0  0
26  0      0 15306456  25668 598976    0    0     0     0  352  315 100  0  0  0  0
10  0      0 15306480  25668 598980    0    0     0     0  365  324 100  0  0  0  0
 7  0      0 15309392  25668 598984    0    0     0     0  376  323 100  0  0  0  0
15  0      0 15309404  25676 598988    0    0     0    16  349  315 100  0  0  0  0
21  0      0 15306976  25676 598988    0    0     0     0  375  319 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 15309392  25676 598992    0    0     0     0  350  319 100  0  0  0  0
22  0      0 15312388  25676 598928    0    0     0     0  369  323 100  0  0  0  0
21  0      0 15315448  25676 598908    0    0     0     0  374  333 99  1  0  0  0
16  0      0 15318492  25684 598900    0    0     0    16  365  329 100  0  0  0  0
26  0      0 15321424  25684 598896    0    0     0     0  368  319 100  0  0  0  0
25  0      0 15319016  25684 598880    0    0     0     0  356  309 100  0  0  0  0
10  0      0 15313168  25684 598884    0    0     0   100  369  320 100  0  0  0  0
14  0      0 15315584  25684 598888    0    0     0     0  366  335 100  0  0  0  0
10  0      0 15315596  25692 598892    0    0     0    24  371  337 100  0  0  0  0
30  0      0 15315596  25692 598892    0    0     0     0  373  322 100  0  0  0  0
26  0      0 15315596  25692 598896    0    0     0     0  339  309 100  0  0  0  0
17  0      0 15318508  25692 598900    0    0     0     0  398  332 99  1  0  0  0
21  0      0 15316092  25692 598904    0    0     0     0  347  310 100  0  0  0  0
18  0      0 15310120  25700 598896    0    0     0    16  378  334 99  1  0  0  0
24  0      0 15307640  25700 599184    0    0     0     0  340  312 100  0  0  0  0
