procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 15390612  26108 601816    0    0   138    42  211  193 43  2 53  2  0
 3  0      0 15390612  26108 601812    0    0     0     0  376  319 100  0  0  0  0
 1  0      0 15390644  26108 601788    0    0     0     0  248  116 63  0 37  0  0
 4  0      0 15390644  26108 601788    0    0     0     0  249  192 68  0 32  0  0
 1  0      0 15390644  26116 601792    0    0     0    32  294  150 72  0 26  2  0
 4  0      0 15393452  26116 601724    0    0     0     0  282  163 74  0 26  0  0
 3  0      0 15393484  26116 601696    0    0     0     0  289  201 70  0 30  0  0
 1  0      0 15396540  26116 601696    0    0     0     0  224  153 54  0 46  0  0
 1  0      0 15396548  26116 601672    0    0     0     0  223  128 53  0 47  0  0
 2  0      0 15396548  26124 601664    0    0     0    16  378  290 98  1  1  0  0
 2  0      0 15396548  26124 601676    0    0     0     0  284  178 73  0 27  0  0
 0  0      0 15396548  26124 601680    0    0     0     0  264  146 67  0 33  0  0
 0  0      0 15396548  26124 601680    0    0     0     0  209  123 50  0 50  0  0
 9  0      0 15396548  26124 601680    0    0     0     0  289  178 80  0 20  0  0
 0  0      0 15396548  26132 601688    0    0     0    20  339  253 88  0 10  2  0
 0  0      0 15399528  26132 601616    0    0     0     0  288  173 71  0 29  0  0
 6  0      0 15399544  26132 601608    0    0     0     0  230  142 55  1 44  0  0
 0  0      0 15402580  26132 601608    0    0     0     0  330  250 91  0  9  0  0
 5  0      0 15402600  26132 601604    0    0     0     0  276  163 69  0 31  0  0
 1  0      0 15402600  26140 601596    0    0     0    96  249  182 63  0 33  4  0
 2  0      0 15402220  26140 601608    0    0     0     0  277  184 72  0 28  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 15399164  26140 601608    0    0     0     0  261  179 63  0 37  0  0
 0  0      0 15399012  26140 601612    0    0     0     0  256  142 62  0 38  0  0
 2  0      0 15399552  26140 601604    0    0     0     0  300  205 77  1 22  0  0
 0  0      0 15399552  26140 601604    0    0     0     0  329  227 90  0 10  0  0
 1  0      0 15399552  26148 601608    0    0     0    16  181  116 39  0 60  1  0
 0  0      0 15399552  26148 601608    0    0     0     0  236  117 53  0 47  0  0
 4  0      0 15399552  26148 601608    0    0     0     0  329  148 91  0  9  0  0
 1  0      0 15399552  26148 601612    0    0     0     0  234  146 57  0 43  0  0
 5  0      0 15399552  26148 601612    0    0     0     0  271  229 72  0 28  0  0
 1  0      0 15399428  26156 601620    0    0     0    72  297  172 67  2 31  0  0
 2  0      0 15402680  26156 601552    0    0     0     0  294  201 77  0 23  0  0
 2  0      0 15402712  26156 601472    0    0     0     0  307  181 80  0 20  0  0
 7  0      0 15402712  26156 601476    0    0     0     0  215  124 54  0 46  0  0
 3  0      0 15402456  26156 601476    0    0     0     0  244  152 58  1 41  0  0
 3  0      0 15402700  26164 601468    0    0     0    28  311  227 81  0 19  0  0
 3  0      0 15405776  26164 601452    0    0     0     0  327  179 83  0 17  0  0
 1  0      0 15403380  26164 601452    0    0     0     0  210  134 48  0 52  0  0
 1  0      0 15402372  26164 601420    0    0     0     0  239  113 58  0 42  0  0
