procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13152800 318804 2234104    0    0     0     0    0    1 58  0 42  0  0
 2  0      0 13152844 318804 2234120    0    0     0    68 1101  561 58  1 41  0  0
 3  0      0 13150052 318804 2234128    0    0     0     0 1409  675 77  1 22  0  0
 5  0      0 13144096 318804 2234140    0    0     0     0 1442  601 81  1 18  0  0
 9  0      0 13131780 318804 2234456    0    0     0     0 1737  668 96  0  4  0  0
 9  0      0 13131812 318804 2234464    0    0     0    48 1520  675 85  2 13  0  0
 0  0      0 13134232 318804 2234476    0    0     0     0 1427  710 78  1 21  0  0
 0  0      0 13137240 318804 2234488    0    0     0     0 1471  714 79  2 19  0  0
 0  0      0 13134820 318804 2234496    0    0     0     0 1581  657 87  2 11  0  0
 9  0      0 13128708 318804 2234608    0    0     0     0 1649  666 94  0  6  0  0
 2  0      0 13116392 318804 2235004    0    0     0    24 1679  727 91  2  6  1  0
 0  0      0 13091864 318804 2235784    0    0     0    12 1611  674 88  2 10  0  0
13  0      0 13094160 318804 2235796    0    0     0     0 1531  639 86  1 13  0  0
10  0      0 13094160 318804 2235804    0    0     0     0 1553  653 83  2 15  0  0
15  0      0 13097200 318804 2235820    0    0     0     0 1513  670 84  1 15  0  0
 6  0      0 13097044 318804 2235836    0    0     0    36 1636  704 89  1 10  0  0
21  0      0 13094468 318804 2235848    0    0     0     0 1716  628 92  0  8  0  0
 7  0      0 13088512 318804 2235960    0    0     0   196 1689  683 88  3  9  0  0
17  0      0 13076204 318804 2236356    0    0     0     0 1790  637 95  3  2  0  0
 9  0      0 13078656 318804 2236368    0    0     0     0 1700  731 91  3  6  0  0
 8  0      0 13081696 318804 2236376    0    0     0    36 1358  625 72  1 24  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 13084548 318804 2236388    0    0     0     0 1844  654 98  2  0  0  0
 0  0      0 13082192 318804 2236400    0    0     0     0 1839  706 99  1  0  0  0
21  0      0 13076172 318804 2236416    0    0     0     0 1804  681 97  1  2  0  0
 5  0      0 13078532 318804 2236428    0    0     0     0 1726  706 92  2  6  0  0
28  0      0 13076204 318804 2236436    0    0     0    24 1686  627 91  2  7  0  0
26  0      0 13078500 318804 2236448    0    0     0     0 1757  664 92  3  5  0  0
11  0      0 13081572 318804 2236464    0    0     0     0 1682  672 93  0  7  0  0
15  0      0 13084488 318804 2236472    0    0     0     0 1510  672 82  3 15  0  0
18  0      0 13087524 318804 2236336    0    0     0     0 1671  698 91  1  8  0  0
24  0      0 13085196 318804 2236348    0    0     0    24 1932  632 98  2  0  0  0
26  0      0 13079020 318804 2236456    0    0     0     0 1852  614 100  0  0  0  0
27  0      0 13066776 318804 2236808    0    0     0    12 1818  612 98  2  0  0  0
 3  0      0 13066776 318804 2236824    0    0     0     0 1924  865 95  1  4  0  0
 0  0      0 13069196 318804 2236836    0    0     0     0 1584  700 87  1 12  0  0
 0  0      0 13072144 318804 2236848    0    0     0    44 1541  670 84  1 15  0  0
 3  0      0 13075060 318804 2236856    0    0     0     0 1585  674 84  3 13  0  0
17  0      0 13078244 318804 2236724    0    0     0    60 1343  620 73  1 26  0  0
14  0      0 13075760 318804 2236736    0    0     0     0 1853  706 99  1  0  0  0
 6  0      0 13078128 318804 2236736    0    0     0     0 1561  699 83  1 16  0  0
 0  0      0 13081144 318804 2236676    0    0     0    24 1530  699 81  2 17  0  0
 3  0      0 13084216 318804 2236688    0    0     0     0 1517  669 85  0 15  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 13087140 318804 2236684    0    0     0     8 1232  603 66  0 34  0  0
 7  0      0 13086984 318804 2236704    0    0     0     0 1649  675 90  2  8  0  0
 4  0      0 13090404 318804 2236440    0    0     0     0 1553  671 85  0 15  0  0
 3  0      0 13087828 318804 2236452    0    0     0    36 1574  695 87  1 11  1  0
22  0      0 13081908 318804 2236552    0    0     0     0 1722  652 95  2  3  0  0
24  0      0 13084204 318804 2236564    0    0     0   364 1668  653 89  1 10  0  0
20  0      0 13081908 318804 2236576    0    0     0     0 1806  622 99  1  0  0  0
 1  0      0 13084236 318804 2236580    0    0     0     0 1436  698 77  1 22  0  0
