procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 12935064 318836 2293972    0    0     0     0 1754  723 95  1  4  0  0
48  0      0 12938148 318836 2293752    0    0     0     0 1891  720 97  2  1  0  0
53  0      0 12941040 318836 2293752    0    0     0     0 2004  655 97  3  0  0  0
54  0      0 12938744 318836 2293760    0    0     0    40 2153  636 98  2  0  0  0
56  0      0 12932600 318836 2293772    0    0     0     0 1903  620 98  2  0  0  0
60  0      0 12920624 318836 2293792    0    0     0     0 2127  615 97  3  0  0  0
68  0      0 12896144 318836 2294372    0    0     0     0 2195  626 99  1  0  0  0
84  1      0 12846952 318836 2295916    0    0     0    24 2013  644 95  5  0  0  0
116  0      0 12748828 318836 2299028    0    0     0    84 2327  704 98  2  0  0  0
148  0      0 12659268 318836 2302220    0    0     0     0 2095  671 98  2  0  0  0
177  0      0 12636716 318836 2305240    0    0     0     0 2406  709 98  2  0  0  0
180  0      0 12554976 318836 2305552    0    0     0     0 2277  682 99  1  0  0  0
210  0      0 12499572 318836 2308564    0    0     0     0 2329  689 98  2  0  0  0
163  0      0 12461004 318836 2308968    0    0     0    24 2274  773 99  1  0  0  0
208  0      0 12445780 318836 2310644    0    0     0    12 2497  731 98  2  0  0  0
136  0      0 12379864 318836 2312376    0    0     0     0 2565 1010 98  2  0  0  0
57  0      0 12355028 318836 2312276    0    0     0     0 2286  939 94  2  4  0  0
229  0      0 12356808 318836 2312416    0    0     0     0 1456  494 100  0  0  0  0
143  0      0 12356680 318836 2312524    0    0     0    36 2307  667 99  1  0  0  0
244  0      0 12353728 318836 2312692    0    0     0     0 2047  556 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
246  0      0 12347556 318836 2312964    0    0     0     0 2127  653 99  1  0  0  0
126  0      0 12335364 318836 2313492    0    0     0     0 2146  531 99  1  0  0  0
242  0      0 12316972 318836 2314164    0    0     0     0 2024  614 98  2  0  0  0
222  0      0 12316624 318836 2314188    0    0     0    24 2000  583 99  1  0  0  0
256  0      0 12316568 318836 2314204    0    0     0   332 2044  587 99  1  0  0  0
257  0      0 12316156 318836 2314216    0    0     0     0 2151  607 98  2  0  0  0
256  0      0 12316252 318836 2314236    0    0     0     0 2063  566 98  2  0  0  0
256  0      0 12315968 318836 2314248    0    0     0     0 2396  616 98  2  0  0  0
213  0      0 12316032 318836 2314260    0    0     0    36 2123  618 99  1  0  0  0
256  0      0 12316000 318836 2314272    0    0     0     8 2544  688 100  0  0  0  0
156  0      0 12316064 318836 2314288    0    0     0     0 2719  742 98  2  0  0  0
256  0      0 12316032 318836 2314300    0    0     0     0 2456  662 100  0  0  0  0
256  0      0 12316100 318836 2314324    0    0     0     0 2424  693 99  1  0  0  0
