procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13164140 318800 2222540    0    0     0     0  702  415 35  2 63  0  0
 0  0      0 13164140 318800 2222548    0    0     0     0  759  454 38  1 61  0  0
 1  0      0 13164140 318800 2222556    0    0     0     4  739  440 37  0 63  0  0
 0  0      0 13164140 318800 2222560    0    0     0     0  689  438 34  0 66  0  0
 0  0      0 13164016 318800 2222568    0    0     0    24  593  393 27  2 69  2  0
 0  0      0 13164016 318800 2222572    0    0     0     0  783  489 40  1 59  0  0
 0  0      0 13164016 318800 2222576    0    0     0     0  587  365 30  1 69  0  0
 0  0      0 13164016 318800 2222580    0    0     0   212  726  440 34  1 65  0  0
 0  0      0 13164016 318800 2222584    0    0     0     0  718  451 36  1 63  0  0
 0  0      0 13164016 318800 2222588    0    0     0    60  813  479 41  1 56  2  0
 0  0      0 13164016 318800 2222588    0    0     0     0  664  442 33  1 66  0  0
 0  0      0 13164016 318800 2222596    0    0     0     0  748  460 37  0 63  0  0
 0  0      0 13164016 318800 2222596    0    0     0     4  619  400 30  0 70  0  0
 1  0      0 13164016 318800 2222604    0    0     0     0  657  425 30  1 69  0  0
 0  0      0 13164016 318800 2222608    0    0     0    32  634  409 30  1 67  2  0
 0  0      0 13164016 318800 2222612    0    0     0     0  619  407 30  1 69  0  0
 0  0      0 13164016 318800 2222616    0    0     0     0  685  431 34  1 65  0  0
 0  0      0 13164016 318800 2222620    0    0     0     0  655  420 32  0 68  0  0
 0  0      0 13164016 318800 2222620    0    0     0     0  647  416 31  2 67  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13164016 318800 2222628    0    0     0    24  698  450 33  1 65  1  0
 0  0      0 13161472 318800 2222640    0    0     0     0  636  400 33  1 66  0  0
 0  0      0 13164016 318800 2222644    0    0     0     0  603  379 29  1 70  0  0
 0  0      0 13164016 318800 2222648    0    0     0     0  637  406 31  0 69  0  0
 1  0      0 13164016 318800 2222648    0    0     0     0  666  438 33  0 67  0  0
 1  0      0 13164016 318800 2222656    0    0     0    24  743  479 36  2 61  1  0
 1  0      0 13164016 318800 2222660    0    0     0     0  818  472 41  1 58  0  0
 0  0      0 13161596 318800 2222664    0    0     0     0  741  434 38  0 62  0  0
 0  0      0 13161596 318800 2222668    0    0     0     0  732  420 37  1 62  0  0
 2  0      0 13164016 318800 2222672    0    0     0     0  497  346 23  1 76  0  0
 1  0      0 13164016 318800 2222680    0    0     0    24  860  525 42  1 56  1  0
 1  0      0 13164016 318800 2222684    0    0     0     0  676  431 35  1 64  0  0
 0  0      0 13164016 318800 2222688    0    0     0     0  705  420 34  1 65  0  0
 0  0      0 13164016 318800 2222692    0    0     0     0  756  467 38  1 61  0  0
 2  0      0 13164016 318800 2222700    0    0     0     8  788  431 39  1 60  0  0
 0  0      0 13163892 318800 2222708    0    0     0    36  747  479 37  2 59  2  0
 0  0      0 13163892 318800 2222712    0    0     0     0  713  438 37  1 62  0  0
 1  0      0 13163892 318800 2222720    0    0     0     0  716  459 37  2 61  0  0
 0  0      0 13163860 318800 2222724    0    0     0     0  677  430 31  0 69  0  0
 2  0      0 13163892 318800 2222728    0    0     0   144  829  491 42  2 56  0  0
 0  0      0 13163892 318800 2222732    0    0     0    48  762  616 36  0 62  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13163892 318800 2222736    0    0     0     0  669  422 32  1 67  0  0
 0  0      0 13163892 318800 2222740    0    0     0     0  711  415 36  1 63  0  0
 0  0      0 13163892 318800 2222744    0    0     0     0  654  401 31  1 68  0  0
 0  0      0 13163892 318800 2222752    0    0     0    56  832  473 41  2 57  0  0
 0  0      0 13161348 318800 2222756    0    0     0    32  821  479 43  1 56  0  0
 0  0      0 13161348 318800 2222760    0    0     0     0  767  462 38  0 62  0  0
 2  0      0 13163892 318800 2222768    0    0     0     0  713  415 36  1 63  0  0
 0  0      0 13163892 318800 2222772    0    0     0     0  558  388 25  2 73  0  0
 2  0      0 13163892 318800 2222776    0    0     0     0  594  386 30  0 70  0  0
 0  0      0 13163892 318800 2222780    0    0     0    24  703  439 34  1 63  2  0
 0  0      0 13163892 318800 2222784    0    0     0     0  718  446 35  2 63  0  0
 1  0      0 13163892 318800 2222792    0    0     0     0  746  453 38  0 62  0  0
 0  0      0 13163892 318800 2222796    0    0     0     0  681  417 33  1 66  0  0
 0  0      0 13163892 318800 2222800    0    0     0     0  641  418 32  0 68  0  0
 0  0      0 13163892 318800 2222804    0    0     0    24  658  425 32  2 66  0  0
 2  0      0 13161348 318800 2222808    0    0     0     0  858  502 44  0 56  0  0
 0  0      0 13163892 318800 2222812    0    0     0     0  709  444 34  1 65  0  0
 0  0      0 13163892 318800 2222816    0    0     0     0  720  440 35  3 62  0  0
 2  0      0 13163892 318800 2222820    0    0     0     0  701  428 36  1 63  0  0
 1  0      0 13161348 318800 2222824    0    0     0    24  689  440 33  1 65  1  0
 2  0      0 13161348 318800 2222832    0    0     0     0  738  450 38  0 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13161348 318800 2222836    0    0     0     0  850  488 44  0 56  0  0
 0  0      0 13163892 318800 2222840    0    0     0     0  632  398 32  1 67  0  0
 1  0      0 13163892 318800 2222844    0    0     0     0  706  476 34  1 65  0  0
 0  0      0 13163892 318800 2222848    0    0     0    44  600  391 29  2 68  1  0
 0  0      0 13163892 318800 2222856    0    0     0     0  724  455 34  0 66  0  0
 2  0      0 13163892 318800 2222860    0    0     0     0  713  448 36  1 63  0  0
 0  0      0 13163892 318800 2222864    0    0     0     0  707  407 35  0 65  0  0
 3  0      0 13161348 318800 2222872    0    0     0     0  965  538 53  0 47  0  0
 0  1      0 13163644 318800 2222876    0    0     0   180  832  527 40  2 57  1  0
 0  0      0 13163644 318800 2222884    0    0     0     0  613  400 29  1 70  0  0
 0  0      0 13163644 318800 2222888    0    0     0     0  664  400 33  0 67  0  0
 1  0      0 13163644 318800 2222896    0    0     0     0  740  471 36  1 63  0  0
 0  0      0 13163644 318800 2222900    0    0     0     0  912  473 46  1 53  0  0
 0  1      0 13161224 318800 2222904    0    0     0    44  672  426 34  0 65  1  0
 2  0      0 13161224 318800 2222908    0    0     0     0  687  414 34  1 63  2  0
 0  0      0 13161100 318800 2222912    0    0     0     0  804  489 40  1 59  0  0
 0  0      0 13163768 318800 2222920    0    0     0     0  770  472 39  0 61  0  0
 1  0      0 13163768 318800 2222924    0    0     0     0  532  342 24  0 76  0  0
 0  0      0 13163768 318800 2222928    0    0     0    32  665  426 32  0 68  0  0
 0  0      0 13161348 318800 2222936    0    0     0    24  709  453 35  2 61  2  0
 0  0      0 13163768 318800 2222940    0    0     0     0  713  444 33  0 67  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13163768 318800 2222944    0    0     0     0  625  417 31  0 69  0  0
 0  0      0 13163768 318800 2222948    0    0     0     0  763  503 35  3 62  0  0
 0  0      0 13163768 318800 2222952    0    0     0     0  803  485 41  1 58  0  0
 0  0      0 13163768 318800 2222956    0    0     0    24  785  474 41  0 58  1  0
 0  0      0 13163768 318800 2222964    0    0     0     0  756  460 39  1 60  0  0
 0  0      0 13163768 318800 2222968    0    0     0     0  712  429 35  1 64  0  0
 0  0      0 13161224 318800 2222972    0    0     0     0  781  487 40  1 59  0  0
 1  0      0 13163644 318800 2222976    0    0     0     0  668  406 34  0 66  0  0
 3  0      0 13161348 318800 2222984    0    0     0    24  755  487 38  1 60  1  0
 0  0      0 13163644 318800 2222988    0    0     0     0  492  343 24  1 75  0  0
 0  0      0 13163644 318800 2222992    0    0     0     0  810  493 43  0 57  0  0
 2  0      0 13163644 318800 2222996    0    0     0     0  663  411 30  1 69  0  0
 0  0      0 13163644 318800 2223004    0    0     0     8  902  529 47  0 53  0  0
 0  0      0 13163644 318800 2223008    0    0     0    36  668  429 33  2 65  0  0
 1  0      0 13163644 318800 2223012    0    0     0     0  621  383 30  2 68  0  0
 0  0      0 13163644 318800 2223016    0    0     0     0  818  514 42  0 58  0  0
 0  0      0 13163644 318800 2223020    0    0     0     0  788  508 40  0 60  0  0
 2  0      0 13163644 318800 2223024    0    0     0   144  658  392 33  0 67  0  0
 2  0      0 13163520 318800 2223032    0    0     0    36  692  458 33  0 64  3  0
 1  0      0 13163520 318800 2223040    0    0     0     0  782  459 40  0 60  0  0
 0  0      0 13160976 318800 2223044    0    0     0     0  575  400 29  0 71  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13163644 318800 2223048    0    0     0     0  854  512 42  2 56  0  0
 2  0      0 13163644 318800 2223052    0    0     0    12  760  460 38  1 61  0  0
 2  0      0 13163644 318800 2223056    0    0     0    36  817  502 42  0 57  1  0
 0  0      0 13161224 318800 2223064    0    0     0     0  690  431 34  0 66  0  0
 2  0      0 13163644 318800 2223068    0    0     0     0  760  447 37  2 61  0  0
 0  0      0 13163644 318800 2223072    0    0     0     0  737  448 38  0 62  0  0
 2  0      0 13163644 318800 2223076    0    0     0     0  766  472 37  2 61  0  0
 0  0      0 13163644 318800 2223084    0    0     0    52  691  432 34  1 59  6  0
 0  0      0 13163644 318800 2223088    0    0     0     0  650  421 31  1 68  0  0
 1  0      0 13163644 318800 2223096    0    0     0     0  833  506 40  1 59  0  0
 3  0      0 13163644 318800 2223100    0    0     0     0  919  515 48  0 52  0  0
 0  0      0 13163644 318800 2223104    0    0     0     0  623  393 32  0 68  0  0
 0  0      0 13163644 318800 2223108    0    0     0    24  667  458 32  0 67  1  0
 0  0      0 13163644 318800 2223112    0    0     0     0  649  421 30  1 69  0  0
 0  0      0 13163644 318800 2223116    0    0     0     0  760  466 38  1 61  0  0
 0  0      0 13163644 318800 2223124    0    0     0     0  845  496 41  1 58  0  0
 0  0      0 13163644 318800 2223128    0    0     0     0  782  455 38  2 60  0  0
 0  0      0 13163644 318800 2223132    0    0     0    24  679  448 33  2 65  0  0
 0  0      0 13163644 318800 2223136    0    0     0     0  738  453 35  2 63  0  0
 1  0      0 13163644 318800 2223140    0    0     0     0  496  328 24  0 76  0  0
 1  0      0 13163644 318800 2223148    0    0     0     0  620  414 30  0 70  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13163644 318800 2223152    0    0     0     0  559  375 26  0 74  0  0
 0  0      0 13163644 318800 2223156    0    0     0    24  783  472 39  1 59  1  0
 1  0      0 13163644 318800 2223160    0    0     0     0  616  382 32  0 68  0  0
 0  0      0 13163644 318800 2223164    0    0     0     0  667  422 32  1 67  0  0
 0  0      0 13163644 318800 2223168    0    0     0     0  685  425 34  1 65  0  0
 0  0      0 13163644 318800 2223172    0    0     0     0  611  396 29  1 70  0  0
 0  0      0 13163644 318800 2223176    0    0     0   172  661  437 31  1 68  0  0
 0  0      0 13163644 318800 2223180    0    0     0     0  837  495 43  1 56  0  0
 1  0      0 13163644 318800 2223184    0    0     0     0  621  388 30  0 70  0  0
 0  0      0 13163644 318800 2223188    0    0     0     0  672  404 34  0 66  0  0
 0  0      0 13163644 318800 2223192    0    0     0     0  768  455 38  1 61  0  0
 1  0      0 13163520 318800 2223204    0    0     0    52  545  374 24  0 73  2  0
 0  0      0 13163520 318800 2223208    0    0     0     0  780  445 39  1 60  0  0
 0  0      0 13163520 318800 2223216    0    0     0     0  682  403 33  0 67  0  0
 1  0      0 13163520 318800 2223220    0    0     0     0  683  412 34  1 65  0  0
 0  0      0 13160852 318800 2223224    0    0     0     0  706  435 35  0 65  0  0
 0  0      0 13163396 318800 2223228    0    0     0    80  774  484 37  2 59  2  0
 0  0      0 13163396 318800 2223232    0    0     0     0  645  384 32  1 67  0  0
 0  0      0 13163396 318800 2223236    0    0     0     0  705  413 35  0 65  0  0
 0  0      0 13163396 318800 2223240    0    0     0     0  797  492 38  1 61  0  0
 0  0      0 13163396 318800 2223244    0    0     0     0  683  415 35  1 64  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13163396 318800 2223252    0    0     0    24  663  406 33  0 67  0  0
 0  0      0 13163396 318800 2223256    0    0     0     0  785  465 39  1 60  0  0
 0  0      0 13163396 318800 2223260    0    0     0     0  809  517 40  2 58  0  0
 0  0      0 13163396 318800 2223264    0    0     0     0  665  410 32  0 68  0  0
 0  0      0 13163396 318800 2223268    0    0     0     0  716  447 36  1 63  0  0
 0  0      0 13163396 318800 2223276    0    0     0    24  841  525 42  1 55  2  0
 0  0      0 13163396 318800 2223280    0    0     0     0  692  429 34  1 65  0  0
 2  0      0 13163396 318800 2223284    0    0     0     0  712  412 37  0 63  0  0
 0  0      0 13163396 318800 2223288    0    0     0     0  747  469 35  2 63  0  0
 0  0      0 13163396 318800 2223292    0    0     0     0  828  459 43  1 56  0  0
 1  0      0 13163396 318800 2223300    0    0     0    24  595  389 29  1 70  0  0
 1  0      0 13160976 318800 2223304    0    0     0     0  746  442 36  1 63  0  0
