procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13159828 318800 2227112    0    0     0     0    0    1 58  0 42  0  0
 1  0      0 13157080 318800 2227120    0    0     0     0  910  494 46  2 52  0  0
 3  0      0 13157048 318800 2227128    0    0     0     0 1101  557 57  1 42  0  0
 3  0      0 13157080 318800 2227136    0    0     0    48 1202  607 63  1 36  0  0
 0  0      0 13159500 318800 2227148    0    0     0     0 1376  659 75  2 23  0  0
 2  0      0 13159500 318800 2227156    0    0     0     8 1220  615 66  0 34  0  0
 1  0      0 13157080 318800 2227164    0    0     0     0 1273  641 66  2 32  0  0
 0  0      0 13159500 318800 2227172    0    0     0     0 1121  578 59  2 39  0  0
 2  0      0 13159500 318800 2227180    0    0     0    36 1057  576 55  1 43  1  0
 2  0      0 13159500 318800 2227192    0    0     0     0 1263  622 66  2 32  0  0
 0  0      0 13159500 318800 2227196    0    0     0     0 1066  578 56  0 44  0  0
 2  0      0 13159500 318800 2227204    0    0     0     8 1186  610 63  2 35  0  0
 1  0      0 13159500 318800 2227212    0    0     0     0 1213  607 63  2 35  0  0
 0  0      0 13159500 318800 2227220    0    0     0    36 1199  609 64  1 34  1  0
 2  0      0 13159500 318800 2227228    0    0     0     0 1177  623 62  2 36  0  0
 2  0      0 13159500 318800 2227236    0    0     0     0 1084  554 56  0 44  0  0
 0  0      0 13156956 318800 2227248    0    0     0     0 1365  630 72  2 26  0  0
 0  0      0 13151000 318800 2227252    0    0     0     0 1027  566 53  2 45  0  0
 1  0      0 13150876 318800 2227264    0    0     0    24 1035  568 54  0 45  1  0
 0  0      0 13150752 318800 2227272    0    0     0     0 1138  611 58  3 39  0  0
 2  0      0 13153420 318800 2227280    0    0     0     0 1140  709 59  0 41  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13151000 318800 2227288    0    0     0     0 1332  670 74  0 26  0  0
 2  0      0 13144956 318800 2227432    0    0     0     0 1160  601 61  1 38  0  0
 2  0      0 13147252 318800 2227440    0    0     0    24 1099  553 59  1 39  1  0
 0  0      0 13147252 318800 2227448    0    0     0     0 1124  606 60  1 39  0  0
 4  0      0 13147252 318800 2227456    0    0     0     0 1239  620 65  2 33  0  0
 4  0      0 13150292 318800 2227464    0    0     0     0 1213  624 63  1 36  0  0
 6  0      0 13147716 318800 2227472    0    0     0     0 1340  629 70  3 27  0  0
 3  0      0 13150168 318800 2227480    0    0     0    24 1152  600 63  1 36  0  0
 4  0      0 13153208 318800 2227488    0    0     0     0 1085  567 57  1 42  0  0
 0  0      0 13153208 318800 2227496    0    0     0     0 1317  664 71  2 27  0  0
 0  0      0 13150664 318800 2227504    0    0     0   260 1222  641 65  2 33  0  0
 3  0      0 13153084 318800 2227512    0    0     0     0 1182  587 63  1 36  0  0
 3  0      0 13156268 318800 2227384    0    0     0    56 1279  674 67  1 31  1  0
 3  0      0 13156268 318800 2227392    0    0     0     0 1419  662 75  3 22  0  0
 5  0      0 13153848 318800 2227400    0    0     0     0 1226  591 66  0 34  0  0
 2  0      0 13156276 318800 2227400    0    0     0    64 1002  553 50  2 48  0  0
 4  0      0 13153824 318800 2227408    0    0     0     0 1295  594 71  0 29  0  0
 1  0      0 13156252 318800 2227408    0    0     0    24 1138  596 59  2 37  2  0
 0  0      0 13159208 318800 2227408    0    0     0     0 1022  550 53  1 46  0  0
 2  0      0 13159208 318800 2227412    0    0     0     0 1103  574 60  0 40  0  0
 4  0      0 13159208 318800 2227424    0    0     0    12 1194  605 64  0 36  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13156912 318800 2227428    0    0     0     0 1161  605 61  2 37  0  0
 0  0      0 13156788 318800 2227440    0    0     0    36 1170  626 59  3 36  2  0
 0  0      0 13159208 318800 2227452    0    0     0     0 1245  578 68  0 32  0  0
 1  0      0 13159208 318800 2227460    0    0     0     0 1177  590 62  1 37  0  0
 0  0      0 13156788 318800 2227468    0    0     0     0 1248  620 64  1 35  0  0
 0  0      0 13159208 318800 2227476    0    0     0     0 1090  574 59  1 40  0  0
 2  0      0 13159208 318800 2227484    0    0     0    24 1281  660 67  2 31  0  0
 0  0      0 13159208 318800 2227488    0    0     0     0 1058  537 57  0 43  0  0
 2  0      0 13159176 318800 2227496    0    0     0     0 1161  580 60  2 38  0  0
 1  0      0 13159208 318800 2227504    0    0     0     0 1213  636 65  1 34  0  0
 0  0      0 13156664 318800 2227516    0    0     0     0 1126  580 59  2 39  0  0
 3  0      0 13150544 318800 2227568    0    0     0    24 1215  617 65  1 34  0  0
 1  0      0 13138384 318800 2227868    0    0     0     0 1082  557 58  0 42  0  0
 4  0      0 13140928 318800 2227876    0    0     0     0 1189  622 63  2 35  0  0
 1  0      0 13140928 318800 2227888    0    0     0     0 1282  657 68  1 31  0  0
 0  0      0 13143844 318800 2227892    0    0     0     0 1166  596 63  0 37  0  0
 8  0      0 13141424 318800 2227904    0    0     0    24 1239  621 68  0 31  1  0
 0  0      0 13143844 318800 2227908    0    0     0     0 1074  584 55  1 44  0  0
 0  0      0 13146760 318800 2227916    0    0     0     0 1139  583 61  1 38  0  0
 1  0      0 13149936 318800 2227788    0    0     0     0 1096  585 59  0 41  0  0
 6  0      0 13147516 318800 2227796    0    0     0   256 1229  581 66  1 33  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 13149936 318800 2227808    0    0     0    44 1418  642 77  0 21  2  0
 4  0      0 13152992 318800 2227724    0    0     0     0 1071  557 59  0 41  0  0
 3  0      0 13155908 318800 2227728    0    0     0     0 1423  684 74  2 24  0  0
 0  0      0 13159156 318800 2227528    0    0     0     0 1208  629 64  2 34  0  0
 2  0      0 13159156 318800 2227536    0    0     0     0 1096  584 59  0 41  0  0
 2  0      0 13159156 318800 2227544    0    0     0    24 1040  569 53  1 45  1  0
 1  0      0 13156612 318800 2227552    0    0     0     0 1251  617 68  1 31  0  0
 3  0      0 13156612 318800 2227560    0    0     0     0 1072  565 55  1 44  0  0
 0  0      0 13159032 318800 2227564    0    0     0     0 1175  592 63  2 35  0  0
 2  0      0 13159032 318800 2227572    0    0     0    40 1270  630 66  3 31  0  0
 2  0      0 13158908 318800 2227584    0    0     0    36 1239  615 66  1 33  0  0
 0  0      0 13158908 318800 2227592    0    0     0     0 1197  595 65  0 35  0  0
 0  0      0 13158876 318800 2227600    0    0     0     0 1223  632 63  2 35  0  0
 2  0      0 13158908 318800 2227608    0    0     0     0 1063  589 53  1 46  0  0
 0  0      0 13158908 318800 2227616    0    0     0     8 1386  644 75  3 22  0  0
 1  0      0 13156488 318800 2227624    0    0     0    36 1009  558 52  3 44  1  0
 2  0      0 13156488 318800 2227632    0    0     0     0 1164  573 61  1 38  0  0
 0  0      0 13156488 318800 2227640    0    0     0     0 1154  587 58  4 38  0  0
 1  0      0 13156488 318800 2227648    0    0     0     0 1390  622 77  0 23  0  0
 2  0      0 13159032 318800 2227656    0    0     0     0 1028  568 52  2 46  0  0
 0  0      0 13159032 318800 2227664    0    0     0    24 1142  598 60  0 39  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13159032 318800 2227668    0    0     0     0 1003  566 51  0 49  0  0
 2  0      0 13159032 318800 2227680    0    0     0     0 1301  639 71  1 28  0  0
 2  0      0 13159032 318800 2227684    0    0     0     0 1062  568 55  1 44  0  0
 1  0      0 13156488 318800 2227696    0    0     0     0 1380  658 74  2 24  0  0
 0  0      0 13156488 318800 2227708    0    0     0    24 1277  609 69  1 30  0  0
 1  0      0 13153516 318800 2227716    0    0     0     0 1124  559 60  0 40  0  0
 3  0      0 13155752 318800 2227780    0    0     0     0 1234  604 67  1 32  0  0
 2  0      0 13155812 318800 2227788    0    0     0     0 1073  591 55  1 44  0  0
 0  0      0 13155812 318800 2227796    0    0     0     0 1151  581 61  1 38  0  0
 1  0      0 13155688 318800 2227808    0    0     0   304 1237  656 67  1 31  1  0
 0  0      0 13155688 318800 2227816    0    0     0     0 1151  623 61  0 39  0  0
 0  0      0 13155812 318800 2227824    0    0     0     0 1302  657 68  3 29  0  0
 4  0      0 13153392 318800 2227832    0    0     0     0 1371  632 75  0 25  0  0
 0  0      0 13155808 318800 2227840    0    0     0     0 1109  573 59  1 40  0  0
 1  0      0 13153392 318800 2227852    0    0     0    56 1219  613 64  1 35  0  0
 3  0      0 13155752 318800 2227860    0    0     0     0 1279  686 69  1 30  0  0
 0  0      0 13153392 318800 2227868    0    0     0     0 1195  603 63  2 35  0  0
 0  0      0 13155752 318800 2227876    0    0     0     0  984  538 52  0 48  0  0
 0  0      0 13158668 318800 2227884    0    0     0     0 1295  610 70  1 29  0  0
 1  0      0 13156308 318800 2227896    0    0     0    28 1348  666 71  3 26  0  0
 1  0      0 13150420 318800 2227900    0    0     0     0 1086  570 59  0 41  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13152712 318800 2227964    0    0     0     0 1217  645 65  1 34  0  0
 3  0      0 13155696 318800 2227976    0    0     0     0 1235  638 66  1 33  0  0
 2  0      0 13158612 318800 2227984    0    0     0     0 1176  604 60  3 37  0  0
 3  0      0 13156252 318800 2227992    0    0     0    92 1424  677 75  1 24  0  0
 5  0      0 13150420 318800 2228000    0    0     0     0 1352  624 73  1 26  0  0
 0  0      0 13152592 318800 2228012    0    0     0     0 1394  666 74  1 24  0  0
 0  0      0 13150172 318800 2228028    0    0     0     0 1360  661 74  2 25  0  0
 0  0      0 13143964 318800 2228176    0    0     0     0 1177  604 62  2 36  0  0
 7  0      0 13131804 318800 2228568    0    0     0    44 1204  592 65  1 34  0  0
 3  0      0 13134176 318800 2228588    0    0     0     0 1247  623 68  0 32  0  0
 0  0      0 13137136 318800 2228596    0    0     0     0 1225  634 65  1 34  0  0
 5  0      0 13140120 318800 2228604    0    0     0     0 1151  612 60  2 38  0  0
 0  0      0 13140180 318800 2228612    0    0     0     0 1105  591 57  0 43  0  0
 0  0      0 13143248 318800 2228476    0    0     0    24 1257  635 68  0 31  1  0
 6  0      0 13146160 318800 2228444    0    0     0     0 1105  590 59  1 40  0  0
 2  0      0 13149324 318800 2228384    0    0     0     0 1256  673 65  2 33  0  0
 1  0      0 13149360 318800 2228380    0    0     0     0 1203  599 65  0 35  0  0
 1  0      0 13152216 318800 2228384    0    0     0     0 1059  572 55  1 44  0  0
 0  0      0 13152276 318800 2228396    0    0     0   296 1307  674 70  1 28  1  0
 0  0      0 13152276 318800 2228404    0    0     0     0 1419  656 77  2 21  0  0
 0  0      0 13152276 318800 2228412    0    0     0     0 1141  584 61  1 38  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13155384 318800 2228276    0    0     0     0 1034  525 53  1 46  0  0
 0  0      0 13158432 318800 2228232    0    0     0     0 1009  550 53  1 46  0  0
 1  0      0 13158308 318800 2228228    0    0     0    36 1392  684 76  0 23  1  0
 2  0      0 13155888 318800 2228240    0    0     0     0 1167  597 63  0 37  0  0
 2  0      0 13158464 318800 2228248    0    0     0     0 1016  530 53  1 46  0  0
 1  0      0 13158464 318800 2228216    0    0     0     0 1319  658 71  2 27  0  0
 2  0      0 13158464 318800 2228224    0    0     0     0 1107  561 57  2 41  0  0
 0  0      0 13158464 318800 2228236    0    0     0    32 1325  652 70  1 28  1  0
 3  0      0 13156044 318800 2228244    0    0     0     0 1152  600 59  2 39  0  0
 1  0      0 13158280 318800 2228252    0    0     0     0 1241  595 65  1 34  0  0
 2  0      0 13158340 318800 2228260    0    0     0     0 1320  636 70  1 29  0  0
 2  0      0 13158340 318800 2228268    0    0     0     0 1397  655 77  2 21  0  0
 2  0      0 13158340 318800 2228276    0    0     0    36 1088  548 57  1 42  0  0
 0  0      0 13158340 318800 2228288    0    0     0    32 1365  655 74  1 25  0  0
 0  0      0 13158340 318800 2228292    0    0     0     0 1070  589 57  0 43  0  0
 0  0      0 13158308 318800 2228304    0    0     0     0 1190  606 62  2 36  0  0
 2  0      0 13158340 318800 2228312    0    0     0     0 1101  563 58  1 41  0  0
 3  0      0 13155920 318800 2228320    0    0     0    24 1047  552 55  1 44  0  0
 4  0      0 13150048 318800 2228328    0    0     0     8 1360  641 74  1 25  0  0
 4  0      0 13152284 318800 2228376    0    0     0     0 1179  611 61  1 38  0  0
 0  0      0 13155256 318800 2228384    0    0     0     0 1085  564 58  0 42  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13155136 318800 2228392    0    0     0     0 1314  627 70  3 27  0  0
 1  0      0 13155136 318800 2228404    0    0     0    36 1134  606 58  1 40  1  0
 1  0      0 13158264 318800 2228344    0    0     0     0 1225  604 68  0 32  0  0
 3  0      0 13158300 318800 2228340    0    0     0     0 1113  578 57  2 41  0  0
 0  0      0 13158052 318800 2228348    0    0     0     0 1199  616 63  1 36  0  0
 0  0      0 13158240 318800 2228356    0    0     0     0 1257  639 67  1 32  0  0
 0  0      0 13158300 318800 2228360    0    0     0    24  973  561 48  0 49  2  0
