procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13163024 318800 2223532    0    0     0     0  815  464 42  1 57  0  0
 0  0      0 13163024 318800 2223536    0    0     0     0  799  487 40  1 59  0  0
 0  0      0 13160604 318800 2223544    0    0     0    24  823  501 40  1 59  0  0
 0  0      0 13163148 318800 2223548    0    0     0     0  887  532 45  2 53  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13160728 318800 2223552    0    0     0     0  769  454 37  2 61  0  0
 1  0      0 13163148 318800 2223564    0    0     0     0  758  488 39  1 60  0  0
 1  0      0 13163148 318800 2223568    0    0     0     0  685  415 33  1 66  0  0
 0  0      0 13160728 318800 2223572    0    0     0    24  799  491 41  1 57  1  0
 2  0      0 13163148 318800 2223580    0    0     0     0  759  473 37  1 62  0  0
 2  0      0 13163148 318800 2223588    0    0     0    44  976  541 50  1 49  0  0
 0  0      0 13163148 318800 2223592    0    0     0     0  959  573 51  0 49  0  0
 2  0      0 13163116 318800 2223600    0    0     0     0  789  464 39  2 59  0  0
 0  0      0 13163148 318800 2223604    0    0     0    24  878  526 46  1 53  0  0
 2  0      0 13163148 318800 2223612    0    0     0     0  895  510 46  1 53  0  0
 0  0      0 13163148 318800 2223616    0    0     0     0  783  436 40  0 60  0  0
 2  0      0 13163148 318800 2223620    0    0     0     0  920  508 46  4 50  0  0
 0  0      0 13163148 318800 2223628    0    0     0     0  841  477 43  1 56  0  0
 0  0      0 13163148 318800 2223632    0    0     0    24  892  523 46  2 52  0  0
 0  0      0 13160604 318800 2223640    0    0     0     0  748  454 35  2 63  0  0
 0  0      0 13160604 318800 2223644    0    0     0     0  734  454 37  0 63  0  0
 0  0      0 13157516 318800 2223696    0    0     0     0  920  514 48  1 51  0  0
 0  0      0 13159936 318800 2223704    0    0     0     0  801  478 40  1 59  0  0
 1  0      0 13162976 318800 2223712    0    0     0    24  872  492 43  2 54  1  0
 1  0      0 13162976 318800 2223716    0    0     0     0  812  475 41  1 58  0  0
 0  0      0 13162976 318800 2223724    0    0     0   188  820  472 42  0 58  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13162976 318800 2223728    0    0     0     0  673  421 33  0 67  0  0
 2  0      0 13162852 318800 2223736    0    0     0     0  638  385 32  1 67  0  0
 0  0      0 13162852 318800 2223740    0    0     0    56  910  537 44  3 52  1  0
 1  0      0 13162852 318800 2223744    0    0     0     0  754  457 37  1 62  0  0
 0  0      0 13162852 318800 2223752    0    0     0     8  885  499 44  1 55  0  0
 1  0      0 13162820 318800 2223756    0    0     0     0  760  474 38  1 61  0  0
 0  0      0 13162852 318800 2223760    0    0     0     0  842  509 44  0 56  0  0
 0  0      0 13160432 318800 2223768    0    0     0    68  746  478 38  1 59  2  0
 0  0      0 13154420 318800 2223844    0    0     0     0  931  505 48  1 51  0  0
 1  0      0 13156840 318800 2223852    0    0     0     0  951  522 51  1 48  0  0
 0  0      0 13154420 318800 2223856    0    0     0     0  784  487 38  1 61  0  0
 0  0      0 13156840 318800 2223860    0    0     0     0  799  478 38  3 59  0  0
 0  0      0 13159756 318800 2223868    0    0     0    24  720  440 38  0 61  1  0
 0  0      0 13157336 318800 2223872    0    0     0     0  887  517 45  1 54  0  0
 0  0      0 13159756 318800 2223876    0    0     0     0  825  495 41  1 58  0  0
 0  0      0 13157336 318800 2223884    0    0     0     0  851  462 43  1 56  0  0
 0  0      0 13159756 318800 2223888    0    0     0     0  827  498 42  0 58  0  0
 0  0      0 13162796 318800 2223892    0    0     0    24  810  498 41  0 57  2  0
 2  0      0 13162796 318800 2223900    0    0     0     0  756  479 38  0 62  0  0
 3  0      0 13160376 318800 2223904    0    0     0     0  740  460 36  1 63  0  0
 0  0      0 13162796 318800 2223908    0    0     0    68  945  553 50  1 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13162796 318800 2223916    0    0     0     0  929  511 46  1 53  0  0
 0  0      0 13162796 318800 2223920    0    0     0    24  740  460 37  1 62  0  0
 2  0      0 13162796 318800 2223924    0    0     0     0  882  496 43  1 56  0  0
 0  0      0 13162796 318800 2223932    0    0     0     0  767  456 38  2 60  0  0
 1  0      0 13160252 318800 2223940    0    0     0     0  876  482 45  2 53  0  0
 2  0      0 13162672 318800 2223948    0    0     0     0  857  506 42  2 56  0  0
 0  0      0 13162548 318800 2223960    0    0     0    24  690  439 35  0 64  1  0
 1  0      0 13162548 318800 2223964    0    0     0     0  890  484 47  0 53  0  0
 0  0      0 13162548 318800 2223968    0    0     0     0  763  473 39  0 61  0  0
 2  0      0 13162548 318800 2223972    0    0     0   172  798  430 42  1 57  0  0
 1  0      0 13162548 318800 2223980    0    0     0     0  661  404 34  1 65  0  0
 1  0      0 13160128 318800 2223984    0    0     0    44  802  492 42  0 55  3  0
 3  0      0 13160128 318800 2223992    0    0     0     0 1002  539 54  0 46  0  0
 1  0      0 13162672 318800 2223996    0    0     0     0  806  485 40  1 59  0  0
 1  0      0 13162672 318800 2224000    0    0     0    12  805  500 40  2 58  0  0
 0  0      0 13162672 318800 2224004    0    0     0     0  841  458 43  0 57  0  0
 2  0      0 13162672 318800 2224012    0    0     0    36  734  446 36  0 62  2  0
 1  0      0 13162672 318800 2224016    0    0     0     0  772  490 38  1 61  0  0
 2  0      0 13160128 318800 2224020    0    0     0     0  892  495 46  0 54  0  0
 3  0      0 13160128 318800 2224028    0    0     0     8  848  462 44  1 55  0  0
 3  0      0 13162672 318800 2224032    0    0     0     0  850  467 45  0 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13162672 318800 2224040    0    0     0    24  882  472 48  0 52  0  0
 1  0      0 13162672 318800 2224048    0    0     0     0  816  463 43  1 56  0  0
 0  0      0 13160128 318800 2224052    0    0     0     0  892  528 44  2 54  0  0
 0  0      0 13162672 318800 2224060    0    0     0     0  712  436 36  0 64  0  0
 0  0      0 13162672 318800 2224064    0    0     0     0  856  521 43  2 55  0  0
 1  0      0 13162672 318800 2224068    0    0     0    24  672  403 30  2 66  2  0
 0  0      0 13162672 318800 2224072    0    0     0     0  711  440 35  0 65  0  0
 0  0      0 13160128 318800 2224080    0    0     0     0  943  506 50  0 50  0  0
 1  0      0 13162548 318800 2224084    0    0     0     0  879  490 46  0 54  0  0
 1  0      0 13162548 318800 2224088    0    0     0     0  678  405 33  0 67  0  0
 3  0      0 13162548 318800 2224092    0    0     0    24  648  423 32  1 65  2  0
 0  0      0 13162548 318800 2224100    0    0     0     0  775  449 37  3 60  0  0
 0  0      0 13162548 318800 2224104    0    0     0     0  876  502 46  0 54  0  0
 3  0      0 13160128 318800 2224112    0    0     0    32  892  504 46  1 53  0  0
 1  0      0 13162548 318800 2224116    0    0     0     0  813  471 40  2 58  0  0
 2  0      0 13162424 318800 2224120    0    0     0    24  823  467 43  0 57  0  0
 2  0      0 13162424 318800 2224132    0    0     0     0  912  529 47  2 51  0  0
 0  0      0 13162424 318800 2224136    0    0     0     0  731  434 36  0 64  0  0
 1  0      0 13160004 318800 2224140    0    0     0     0  922  525 46  2 52  0  0
 1  0      0 13160004 318800 2224148    0    0     0   172  819  462 42  0 58  0  0
 2  0      0 13162548 318800 2224152    0    0     0    36  872  516 45  1 53  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13162548 318800 2224156    0    0     0     0  787  488 37  2 61  0  0
 1  0      0 13162548 318800 2224164    0    0     0     0  813  512 43  0 57  0  0
 0  0      0 13162548 318800 2224168    0    0     0     0  729  409 36  0 64  0  0
 0  0      0 13162548 318800 2224172    0    0     0    12 1026  593 53  2 45  0  0
 0  0      0 13162548 318800 2224180    0    0     0    36 1199  640 64  2 33  1  0
 1  0      0 13162548 318800 2224188    0    0     0     0  759  460 37  1 62  0  0
 0  0      0 13162548 318800 2224192    0    0     0     0  754  467 36  1 63  0  0
 0  0      0 13162548 318800 2224200    0    0     0     0  720  467 35  1 64  0  0
 0  0      0 13162548 318800 2224204    0    0     0     0  868  503 43  2 55  0  0
 1  0      0 13160004 318800 2224216    0    0     0    24  867  514 45  0 55  0  0
 2  0      0 13162424 318800 2224220    0    0     0     0  875  503 45  1 54  0  0
 3  0      0 13160004 318800 2224228    0    0     0     0  740  455 37  1 62  0  0
 2  0      0 13162424 318800 2224232    0    0     0     0  896  520 46  0 54  0  0
 2  0      0 13162424 318800 2224236    0    0     0     0  661  425 34  0 66  0  0
 0  0      0 13162424 318800 2224240    0    0     0    24  726  450 33  3 64  0  0
 0  0      0 13162424 318800 2224244    0    0     0     0  644  424 32  0 68  0  0
 2  0      0 13162424 318800 2224248    0    0     0     0  746  467 37  0 63  0  0
 2  0      0 13162424 318800 2224256    0    0     0     0  809  479 41  0 59  0  0
 0  0      0 13159880 318800 2224260    0    0     0     0  923  499 49  2 50  0  0
 0  0      0 13162300 318800 2224268    0    0     0    24  899  539 47  1 51  1  0
 2  0      0 13162300 318800 2224276    0    0     0     0  725  429 36  0 64  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13162300 318800 2224280    0    0     0     0  834  486 44  1 55  0  0
 3  0      0 13159880 318800 2224288    0    0     0     0  853  482 41  1 58  0  0
 1  0      0 13159756 318800 2224296    0    0     0     0  750  467 37  2 61  0  0
 2  0      0 13162424 318800 2224300    0    0     0    24  930  549 44  3 52  1  0
 1  0      0 13162424 318800 2224308    0    0     0     0  653  439 33  0 67  0  0
 0  0      0 13162424 318800 2224312    0    0     0     0  797  471 41  0 59  0  0
 2  0      0 13162424 318800 2224316    0    0     0     0  730  446 37  0 63  0  0
 0  0      0 13162424 318800 2224320    0    0     0   188  817  517 41  1 58  0  0
 3  0      0 13159880 318800 2224324    0    0     0    36  830  502 40  2 57  1  0
 0  0      0 13159880 318800 2224332    0    0     0     0  665  397 32  2 66  0  0
 0  0      0 13162300 318800 2224336    0    0     0     0  711  458 35  0 65  0  0
 0  0      0 13162300 318800 2224340    0    0     0     0  723  479 34  2 64  0  0
 0  0      0 13162300 318800 2224344    0    0     0    16  763  477 38  0 62  0  0
 1  0      0 13162300 318800 2224348    0    0     0    44  771  475 39  0 61  0  0
 2  0      0 13162300 318800 2224356    0    0     0     0  935  525 47  1 52  0  0
 1  0      0 13162300 318800 2224360    0    0     0     0  841  492 45  0 55  0  0
 0  0      0 13162300 318800 2224364    0    0     0     0  764  451 38  1 61  0  0
 1  0      0 13162300 318800 2224372    0    0     0     0  900  522 46  2 52  0  0
 0  0      0 13162300 318800 2224376    0    0     0    44  821  499 42  0 56  2  0
 0  0      0 13162300 318800 2224380    0    0     0     0  782  462 39  1 60  0  0
 1  0      0 13162300 318800 2224388    0    0     0     0  931  545 47  3 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13162300 318800 2224392    0    0     0     0  945  539 49  0 51  0  0
 1  0      0 13162300 318800 2224400    0    0     0     0  867  495 45  0 55  0  0
 1  0      0 13162268 318800 2224436    0    0     0    24  836  523 43  2 55  0  0
 0  0      0 13162268 318800 2224440    0    0     0     0  857  474 44  1 55  0  0
 1  0      0 13162268 318800 2224448    0    0     0     0  809  473 40  1 59  0  0
 0  0      0 13162268 318800 2224452    0    0     0     0  878  518 46  0 54  0  0
 0  0      0 13162268 318800 2224460    0    0     0     0  886  613 45  1 54  0  0
 0  0      0 13162144 318800 2224464    0    0     0    24  760  477 36  1 62  1  0
 1  0      0 13162144 318800 2224472    0    0     0     0 1029  529 55  1 44  0  0
 0  0      0 13162144 318800 2224480    0    0     0     0  804  507 40  1 59  0  0
 1  0      0 13159600 318800 2224488    0    0     0     0  715  430 37  1 62  0  0
 1  0      0 13162144 318800 2224496    0    0     0     0  802  486 41  0 59  0  0
 0  0      0 13162144 318800 2224504    0    0     0    24  649  426 32  0 67  1  0
