procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
247  0      0 12292708 318836 2337596    0    0     0     0 2858  685 100  0  0  0  0
217  1      0 12292836 318836 2337616    0    0     0    36 2943  735 98  2  0  0  0
244  0      0 12292644 318836 2337636    0    0     0    56 2964  725 98  2  0  0  0
244  0      0 12292552 318836 2337652    0    0     0     0 2966  731 99  1  0  0  0
243  0      0 12292680 318836 2337668    0    0     0     0 2801  714 99  1  0  0  0
242  0      0 12292712 318836 2337684    0    0     0     0 3013  718 99  1  0  0  0
242  1      0 12292776 318836 2337700    0    0     0    36 2881  736 100  0  0  0  0
214  0      0 12292648 318836 2337716    0    0     0     0 2941  736 99  1  0  0  0
240  0      0 12292776 318836 2337732    0    0     0     0 2837  719 100  0  0  0  0
240  0      0 12292652 318836 2337752    0    0     0     0 2915  732 99  1  0  0  0
239  0      0 12292524 318836 2337772    0    0     0     0 3037  727 99  1  0  0  0
239  1      0 12292588 318836 2337788    0    0     0    24 2825  736 100  0  0  0  0
217  0      0 12292620 318836 2337800    0    0     0     0 2897  724 99  1  0  0  0
237  0      0 12292460 318836 2337820    0    0     0     0 3052  728 99  1  0  0  0
236  0      0 12292400 318836 2337836    0    0     0     0 2987  725 99  1  0  0  0
235  0      0 12292336 318836 2337856    0    0     0     0 3133  731 100  0  0  0  0
235  0      0 12292400 318836 2337868    0    0     0     0 3054  717 99  1  0  0  0
235  0      0 12292304 318836 2337884    0    0     0    24 3223  746 97  3  0  0  0
240  0      0 12292176 318836 2337908    0    0     0     0 3204  730 100  0  0  0  0
239  0      0 12292336 318836 2337924    0    0     0     0 3091  718 100  0  0  0  0
241  0      0 12292180 318836 2337940    0    0     0     0 3146  726 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
242  0      0 12292340 318836 2337956    0    0     0     0 3104  719 99  1  0  0  0
244  0      0 12292212 318836 2337972    0    0     0    24 3142  745 99  1  0  0  0
243  0      0 12292116 318836 2337992    0    0     0   516 3146  726 99  1  0  0  0
244  0      0 12292056 318836 2338008    0    0     0     0 3024  710 98  2  0  0  0
245  0      0 12292056 318836 2338024    0    0     0     0 3170  718 100  0  0  0  0
247  0      0 12292088 318836 2338040    0    0     0     0 3117  732 99  1  0  0  0
247  0      0 12292056 318836 2338064    0    0     0    44 3179  744 98  2  0  0  0
247  0      0 12292152 318836 2338076    0    0     0     8 3052  735 99  1  0  0  0
246  0      0 12292120 318836 2338096    0    0     0     0 3204  717 100  0  0  0  0
246  0      0 12291996 318836 2338112    0    0     0     0 3181  727 99  1  0  0  0
245  0      0 12291900 318836 2338128    0    0     0     0 3300  720 100  0  0  0  0
246  0      0 12291836 318836 2338144    0    0     0    36 3279  733 99  1  0  0  0
245  0      0 12291868 318836 2338160    0    0     0     0 3296  709 100  0  0  0  0
247  0      0 12291964 318836 2338176    0    0     0     0 3177  724 100  0  0  0  0
247  0      0 12291868 318836 2338196    0    0     0     0 3253  729 100  0  0  0  0
247  1      0 12291808 318836 2338208    0    0     0    24 3247  724 99  1  0  0  0
230  0      0 12291776 318836 2338232    0    0     0     0 3215  729 100  0  0  0  0
248  0      0 12291776 318836 2338252    0    0     0    32 3205  736 98  2  0  0  0
248  0      0 12291904 318836 2338268    0    0     0     0 3144  725 99  1  0  0  0
248  0      0 12291808 318836 2338284    0    0     0     0 3251  733 100  0  0  0  0
250  1      0 12291840 318836 2338300    0    0     0    36 3200  757 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
249  0      0 12291652 318836 2338316    0    0     0     0 3316  726 98  2  0  0  0
218  0      0 12291716 318836 2338332    0    0     0     0 3338  738 100  0  0  0  0
225  0      0 12291396 318836 2338348    0    0     0     0 3433  718 100  0  0  0  0
249  0      0 12291620 318836 2338368    0    0     0     0 3320  714 99  1  0  0  0
63  0      0 12291556 318836 2338380    0    0     0     0 3349  756 98  2  0  0  0
227  0      0 12291496 318836 2338404    0    0     0    24 3035  703 98  2  0  0  0
243  0      0 12291656 318836 2338424    0    0     0     0 3213  718 99  1  0  0  0
166  0      0 12291432 318836 2338436    0    0     0     0 3451  743 100  0  0  0  0
240  0      0 12290876 318836 2338460    0    0     0     0 3337  740 97  3  0  0  0
188  0      0 12290780 318836 2338472    0    0     0     0 3249  724 99  1  0  0  0
203  0      0 12290812 318836 2338492    0    0     0    56 3521  737 99  1  0  0  0
99  0      0 12290652 318836 2338500    0    0     0     0 3722  700 99  1  0  0  0
241  0      0 12290780 318836 2338524    0    0     0   512 3352  693 100  0  0  0  0
243  0      0 12290752 318836 2338540    0    0     0     0 3480  728 99  1  0  0  0
242  0      0 12290880 318836 2338560    0    0     0     0 3266  734 100  0  0  0  0
198  0      0 12290752 318836 2338576    0    0     0    44 3291  771 96  4  0  0  0
242  0      0 12290752 318836 2338596    0    0     0     0 3216  706 99  1  0  0  0
241  0      0 12290912 318836 2338612    0    0     0     4 3440  754 97  3  0  0  0
240  0      0 12290752 318836 2338628    0    0     0     0 3248  745 98  2  0  0  0
184  0      0 12290880 318836 2338640    0    0     0     0 3136  722 98  2  0  0  0
240  0      0 12290912 318836 2338660    0    0     0    24 3421  745 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
239  0      0 12290816 318836 2338676    0    0     0     0 3296  746 100  0  0  0  0
238  0      0 12290848 318836 2338692    0    0     0     0 3469  738 98  2  0  0  0
238  0      0 12290720 318836 2338716    0    0     0     0 3411  738 99  1  0  0  0
238  0      0 12290688 318836 2338736    0    0     0     0 3357  736 97  3  0  0  0
230  0      0 12290752 318836 2338752    0    0     0    24 3409  764 99  1  0  0  0
236  0      0 12290848 318836 2338768    0    0     0     0 3279  730 98  2  0  0  0
240  0      0 12290724 318836 2338784    0    0     0     4 3206  729 99  1  0  0  0
239  0      0 12290660 318836 2338800    0    0     0     0 3324  724 99  1  0  0  0
242  0      0 12290628 318836 2338816    0    0     0     0 3440  726 99  1  0  0  0
241  0      0 12290564 318836 2338836    0    0     0    24 3440  761 100  0  0  0  0
240  0      0 12290692 318836 2338848    0    0     0     0 3420  728 98  2  0  0  0
239  0      0 12290564 318836 2338872    0    0     0    64 3536  740 100  0  0  0  0
240  0      0 12290472 318836 2338888    0    0     0     0 3556  739 97  3  0  0  0
240  0      0 12290504 318836 2338904    0    0     0     0 3404  730 100  0  0  0  0
130  0      0 12290536 318836 2338916    0    0     0    24 3656  754 99  1  0  0  0
195  0      0 12290504 318836 2338936    0    0     0     0 3448  703 100  0  0  0  0
240  0      0 12290536 318836 2338952    0    0     0     0 3673  740 99  1  0  0  0
240  0      0 12290444 318836 2338968    0    0     0     0 3600  732 99  1  0  0  0
239  0      0 12290412 318836 2338988    0    0     0     0 3511  726 100  0  0  0  0
241  0      0 12290348 318836 2339008    0    0     0    24 3578  758 100  0  0  0  0
240  0      0 12290380 318836 2339028    0    0     0     0 3551  741 97  3  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
241  0      0 12290444 318836 2339044    0    0     0   528 3423  738 100  0  0  0  0
241  0      0 12290476 318836 2339056    0    0     0     0 3320  714 98  2  0  0  0
242  0      0 12290252 318836 2339076    0    0     0     0 3704  750 99  1  0  0  0
240  0      0 12290256 318836 2339092    0    0     0    52 3623  761 98  2  0  0  0
241  0      0 12290288 318836 2339108    0    0     0     0 3562  721 99  1  0  0  0
241  0      0 12290320 318836 2339128    0    0     0    16 3476  707 99  1  0  0  0
242  0      0 12290256 318836 2339144    0    0     0     0 3687  740 98  2  0  0  0
242  0      0 12290320 318836 2339164    0    0     0     0 3557  737 98  2  0  0  0
243  0      0 12290352 318836 2339176    0    0     0    44 3506  759 98  2  0  0  0
243  0      0 12290164 318836 2339196    0    0     0     0 3415  722 100  0  0  0  0
244  0      0 12290132 318836 2339216    0    0     0     0 3929  746 98  2  0  0  0
244  0      0 12290196 318836 2339232    0    0     0     0 3559  748 99  1  0  0  0
246  0      0 12290164 318836 2339248    0    0     0     0 3596  751 99  1  0  0  0
245  0      0 12290196 318836 2339264    0    0     0    24 3529  737 98  2  0  0  0
244  0      0 12290072 318836 2339280    0    0     0     0 3582  743 99  1  0  0  0
244  0      0 12289944 318836 2339296    0    0     0     0 3506  719 100  0  0  0  0
244  0      0 12290072 318836 2339312    0    0     0     8 3661  741 99  1  0  0  0
244  0      0 12290136 318836 2339328    0    0     0     0 3421  708 99  1  0  0  0
244  0      0 12289884 318836 2339352    0    0     0    36 3564  764 99  1  0  0  0
245  0      0 12289852 318836 2339368    0    0     0     0 3385  721 98  2  0  0  0
243  0      0 12289852 318836 2339384    0    0     0     0 3668  748 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
243  0      0 12289916 318836 2339400    0    0     0     0 3615  725 99  1  0  0  0
243  0      0 12289820 318836 2339416    0    0     0     0 3853  732 100  0  0  0  0
243  0      0 12289820 318836 2339432    0    0     0    24 3671  758 100  0  0  0  0
244  0      0 12289760 318836 2339448    0    0     0     0 3699  724 100  0  0  0  0
243  0      0 12289696 318836 2339464    0    0     0     0 3382  718 99  1  0  0  0
245  0      0 12289792 318836 2339480    0    0     0    48 3697  740 99  1  0  0  0
243  0      0 12289760 318836 2339504    0    0     0     0 3465  736 99  1  0  0  0
225  0      0 12289760 318836 2339524    0    0     0    24 3506  765 99  1  0  0  0
226  0      0 12289508 318836 2339536    0    0     0     0 3601  708 100  0  0  0  0
191  0      0 12289572 318836 2339552    0    0     0     0 3854  739 97  3  0  0  0
244  0      0 12289476 318836 2339572    0    0     0   508 3877  724 100  0  0  0  0
244  0      0 12289604 318836 2339588    0    0     0     0 3669  718 99  1  0  0  0
243  0      0 12289508 318836 2339604    0    0     0     0 3821  752 100  0  0  0  0
243  0      0 12289636 318836 2339620    0    0     0    36 3836  734 99  1  0  0  0
243  0      0 12289416 318836 2339636    0    0     0     0 3704  734 99  1  0  0  0
228  0      0 12289512 318836 2339652    0    0     0    12 3876  763 98  2  0  0  0
222  0      0 12289416 318836 2339672    0    0     0     0 3569  712 99  1  0  0  0
224  0      0 12289544 318836 2339692    0    0     0     0 3742  743 99  1  0  0  0
227  0      0 12289512 318836 2339704    0    0     0    36 3397  746 99  1  0  0  0
243  0      0 12289544 318836 2339724    0    0     0     0 3570  722 98  2  0  0  0
243  0      0 12289388 318836 2339744    0    0     0     0 3654  717 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
242  0      0 12289452 318836 2339760    0    0     0     0 3567  732 99  1  0  0  0
243  0      0 12289324 318836 2339776    0    0     0     0 3707  734 100  0  0  0  0
220  0      0 12289356 318836 2339792    0    0     0    24 3408  744 97  3  0  0  0
239  0      0 12289484 318836 2339808    0    0     0     0 3790  739 99  1  0  0  0
238  0      0 12289264 318836 2339832    0    0     0     8 3728  740 99  1  0  0  0
239  0      0 12289264 318836 2339848    0    0     0     0 3875  738 97  3  0  0  0
238  0      0 12289200 318836 2339864    0    0     0     0 3569  727 100  0  0  0  0
198  0      0 12289296 318836 2339876    0    0     0    36 3742  752 98  2  0  0  0
240  0      0 12289328 318836 2339900    0    0     0     0 3503  712 99  1  0  0  0
241  0      0 12289172 318836 2339916    0    0     0     0 3706  733 100  0  0  0  0
241  0      0 12289172 318836 2339932    0    0     0     0 3634  752 99  1  0  0  0
226  0      0 12289140 318836 2339948    0    0     0     0 3539  731 99  1  0  0  0
239  0      0 12289204 318836 2339964    0    0     0    24 3405  761 99  1  0  0  0
240  0      0 12289364 318836 2339984    0    0     0     0 3139  731 99  1  0  0  0
237  0      0 12289524 318836 2340004    0    0     0     0 3113  752 100  0  0  0  0
236  0      0 12289304 318836 2340020    0    0     0     0 3046  733 99  1  0  0  0
233  0      0 12289464 318836 2340036    0    0     0     0 2805  720 99  1  0  0  0
234  0      0 12289400 318836 2340052    0    0     0    24 2853  739 99  1  0  0  0
234  0      0 12289336 318836 2340068    0    0     0     0 2682  737 100  0  0  0  0
229  0      0 12289336 318836 2340084    0    0     0     0 3033  761 100  0  0  0  0
225  0      0 12289336 318836 2340104    0    0     0   536 2696  722 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
223  0      0 12289340 318836 2340116    0    0     0     0 2877  751 99  1  0  0  0
187  0      0 12289404 318836 2340136    0    0     0    36 2497  751 100  0  0  0  0
220  0      0 12289372 318836 2340156    0    0     0     0 2818  732 99  1  0  0  0
218  0      0 12289244 318836 2340172    0    0     0     0 2794  735 100  0  0  0  0
223  0      0 12289180 318836 2340188    0    0     0     8 2685  736 100  0  0  0  0
221  0      0 12289088 318836 2340204    0    0     0     0 2654  744 99  1  0  0  0
198  0      0 12289152 318836 2340220    0    0     0    32 2580  747 98  2  0  0  0
219  0      0 12289216 318836 2340236    0    0     0     0 2453  717 99  1  0  0  0
81  0      0 12289088 318836 2340252    0    0     0     0 2692  743 99  1  0  0  0
212  0      0 12289216 318836 2340272    0    0     0     8 2440  777 99  1  0  0  0
214  0      0 12289184 318836 2340292    0    0     0     0 2759  744 99  1  0  0  0
183  0      0 12289028 318836 2340312    0    0     0    36 2535  745 99  1  0  0  0
151  0      0 12289124 318836 2340324    0    0     0     0 2562  695 100  0  0  0  0
193  0      0 12289188 318836 2340344    0    0     0     0 2165  717 98  2  0  0  0
215  0      0 12289156 318836 2340360    0    0     0     4 2529  744 100  0  0  0  0
214  0      0 12289092 318836 2340376    0    0     0     0 2347  734 99  1  0  0  0
219  0      0 12288996 318836 2340396    0    0     0     0 2381  728 98  2  0  0  0
219  0      0 12288936 318836 2340412    0    0     0    24 2376  747 100  0  0  0  0
219  0      0 12289000 318836 2340428    0    0     0     0 2617  730 98  2  0  0  0
221  0      0 12289032 318836 2340444    0    0     0     0 2206  722 99  1  0  0  0
195  0      0 12288968 318836 2340460    0    0     0     0 2260  725 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
186  0      0 12289160 318836 2340476    0    0     0     0 2117  686 98  2  0  0  0
227  0      0 12289004 318836 2340496    0    0     0    24 2185  731 99  1  0  0  0
227  0      0 12288696 318836 2340516    0    0     0     0 2034  727 99  1  0  0  0
159  0      0 12288760 318836 2340404    0    0     0     0 2261  866 99  1  0  0  0
234  0      0 12290160 318836 2340388    0    0     0     0 1650  658 100  0  0  0  0
 0  0      0 12295324 318836 2340220    0    0     0     0 2091  939 66  2 32  0  0
193  0      0 12298240 318836 2340224    0    0     0    56  808  400 90  0  9  1  0
 1  0      0 12301368 318836 2340184    0    0     0     0 2078  809 96  0  4  0  0
162  0      0 12304408 318836 2340068    0    0     0   492 1027  451 94  1  5  0  0
45  0      0 12307356 318836 2340052    0    0     0     0 2127  775 97  3  0  0  0
154  0      0 12310652 318836 2339796    0    0     0     0  832  451 86  0 14  0  0
 0  0      0 12313664 318836 2339712    0    0     0    36 1129  480 39  2 59  0  0
132  0      0 12316656 318836 2339648    0    0     0     0  521  316 71  0 29  0  0
 0  0      0 12319808 318836 2339584    0    0     0     0 1194  518 49  1 50  0  0
144  0      0 12322812 318836 2339504    0    0     0    72  404  292 66  1 33  0  0
