procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13158392 318804 2228576    0    0     0     0    0    1 58  0 42  0  0
 2  0      0 13155632 318804 2228596    0    0     0     0 1159  623 62  2 36  0  0
 1  0      0 13149676 318804 2228604    0    0     0     8 1283  651 69  0 31  0  0
 3  0      0 13152036 318804 2228624    0    0     0     0 1169  631 61  2 37  0  0
 2  0      0 13152096 318804 2228632    0    0     0     0 1193  626 63  1 36  0  0
 1  0      0 13155008 318804 2228640    0    0     0    52 1313  655 71  0 29  0  0
 2  0      0 13155012 318804 2228648    0    0     0     0 1122  606 56  2 42  0  0
 0  0      0 13158004 318804 2228656    0    0     0     4 1333  666 72  1 27  0  0
 0  0      0 13155508 318804 2228664    0    0     0     0 1152  577 59  2 39  0  0
 1  0      0 13157868 318804 2228672    0    0     0     0 1135  567 62  0 38  0  0
 2  0      0 13157928 318804 2228680    0    0     0    24 1246  640 64  1 34  1  0
 3  0      0 13155632 318804 2228688    0    0     0     0 1245  655 68  2 30  0  0
 2  0      0 13149552 318804 2228696    0    0     0     0 1236  691 64  1 35  0  0
 9  0      0 13137268 318804 2229064    0    0     0     0 1368  628 78  0 22  0  0
 2  0      0 13139628 318804 2229072    0    0     0     0 1354  681 71  2 27  0  0
 1  0      0 13137268 318804 2229084    0    0     0    24 1364  666 72  2 25  1  0
 4  0      0 13139628 318804 2229092    0    0     0     0 1205  619 63  1 36  0  0
 4  0      0 13142600 318804 2229100    0    0     0     8 1219  628 65  1 34  0  0
 6  0      0 13145584 318804 2229108    0    0     0     0 1362  656 73  1 26  0  0
 3  0      0 13148640 318804 2229044    0    0     0     0 1193  618 64  2 34  0  0
 0  0      0 13148556 318804 2229008    0    0     0    36 1415  647 76  1 22  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 13151684 318804 2228948    0    0     0     0 1279  624 69  1 30  0  0
 2  0      0 13154728 318804 2228936    0    0     0    80 1235  626 67  1 32  0  0
 0  0      0 13157700 318804 2228940    0    0     0     0 1153  599 61  1 38  0  0
 1  0      0 13155404 318804 2228936    0    0     0     0 1331  674 71  1 28  0  0
 4  0      0 13155404 318804 2228940    0    0     0    24 1138  560 60  0 40  0  0
 1  0      0 13152364 318804 2228948    0    0     0     0 1194  564 64  1 35  0  0
 3  0      0 13154656 318804 2228956    0    0     0     4 1344  659 73  1 26  0  0
 0  0      0 13157640 318804 2228968    0    0     0     0 1281  622 68  2 30  0  0
 1  0      0 13157668 318804 2228976    0    0     0     0 1283  628 69  1 30  0  0
 0  0      0 13155280 318804 2228984    0    0     0    24 1219  579 65  1 34  0  0
 2  0      0 13157640 318804 2228992    0    0     0     0 1357  634 74  0 26  0  0
 2  0      0 13157700 318804 2229004    0    0     0   288 1371  658 75  1 24  0  0
 1  0      0 13157700 318804 2229012    0    0     0     0 1284  635 67  2 31  0  0
 1  0      0 13155156 318804 2229020    0    0     0     0 1215  632 65  1 34  0  0
 1  0      0 13149076 318804 2229028    0    0     0    56 1337  644 72  2 24  2  0
 0  0      0 13137020 318804 2229248    0    0     0     0 1114  640 57  1 42  0  0
 1  0      0 13139516 318804 2229280    0    0     0     8 1175  602 62  2 36  0  0
 0  0      0 13142420 318804 2229288    0    0     0     0 1366  656 73  2 25  0  0
 0  0      0 13145336 318804 2229296    0    0     0     0 1109  602 56  3 41  0  0
 5  1      0 13145396 318804 2229304    0    0     0    36 1313  614 71  1 28  0  0
 6  0      0 13145396 318804 2229312    0    0     0     0 1244  610 68  0 32  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13145396 318804 2229324    0    0     0     0 1304  642 70  2 28  0  0
 1  0      0 13148464 318804 2229196    0    0     0     0 1252  647 67  2 31  0  0
 0  0      0 13151468 318804 2229172    0    0     0     0 1468  666 81  1 18  0  0
 0  0      0 13149108 318804 2229184    0    0     0     0 1320  638 73  1 26  0  0
 1  0      0 13151536 318804 2229192    0    0     0    24 1153  630 62  0 38  0  0
 0  0      0 13154528 318804 2229124    0    0     0     0 1372  648 74  2 24  0  0
 1  0      0 13157508 318804 2229108    0    0     0     0 1182  612 65  0 35  0  0
 1  0      0 13157508 318804 2229100    0    0     0     0 1231  632 67  0 33  0  0
 0  0      0 13157508 318804 2229108    0    0     0     0 1107  598 59  1 40  0  0
 2  0      0 13157508 318804 2229116    0    0     0    24 1254  655 66  2 32  0  0
 2  0      0 13155088 318804 2229124    0    0     0     0 1117  564 59  1 40  0  0
 2  0      0 13157504 318804 2229132    0    0     0     8 1236  631 66  0 34  0  0
 2  0      0 13157508 318804 2229140    0    0     0     0 1253  614 67  0 33  0  0
 0  0      0 13155088 318804 2229152    0    0     0     0 1221  644 65  1 34  0  0
 1  0      0 13157460 318804 2229164    0    0     0    36 1294  635 69  1 26  4  0
 0  0      0 13155056 318804 2229172    0    0     0     0 1574  644 85  2 13  0  0
 1  0      0 13149008 318804 2229184    0    0     0    48 1147  606 61  0 39  0  0
 0  0      0 13149008 318804 2229200    0    0     0     0 1270  639 69  1 30  0  0
 2  0      0 13149008 318804 2229208    0    0     0     0 1185  589 62  2 36  0  0
 4  0      0 13151504 318804 2229216    0    0     0    24 1359  636 76  0 24  0  0
 3  0      0 13154408 318804 2229224    0    0     0     0 1299  650 70  1 29  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13157324 318804 2229232    0    0     0   276 1176  619 63  1 36  0  0
 0  0      0 13157384 318804 2229240    0    0     0     0 1298  619 69  0 31  0  0
 1  0      0 13157384 318804 2229252    0    0     0     0 1156  606 63  0 37  0  0
 3  0      0 13155088 318804 2229260    0    0     0    44 1300  644 69  1 29  1  0
 2  0      0 13157380 318804 2229268    0    0     0     0 1360  633 75  0 25  0  0
 3  0      0 13154964 318804 2229276    0    0     0     0 1315  645 71  2 27  0  0
 1  0      0 13157324 318804 2229284    0    0     0     0 1126  608 58  3 39  0  0
 3  0      0 13154964 318804 2229292    0    0     0     0 1333  627 73  0 27  0  0
 1  0      0 13148884 318804 2229304    0    0     0    24 1388  671 75  2 23  1  0
 0  0      0 13136772 318804 2229588    0    0     0     0 1577  725 87  0 13  0  0
 2  0      0 13139132 318804 2229612    0    0     0     8 1207  810 67  2 31  0  0
 1  0      0 13142048 318804 2229620    0    0     0     0 1309  633 70  2 28  0  0
 6  0      0 13144976 318804 2229632    0    0     0     0 1107  585 58  1 41  0  0
 0  0      0 13148104 318804 2229568    0    0     0    80 1542  711 85  0 15  0  0
 1  0      0 13151076 318804 2229560    0    0     0     0 1135  591 62  0 38  0  0
 4  0      0 13148664 318804 2229556    0    0     0     0 1384  613 77  0 23  0  0
 0  0      0 13148664 318804 2229564    0    0     0     0 1163  590 62  1 37  0  0
 0  0      0 13145748 318804 2229572    0    0     0     0 1352  626 73  0 27  0  0
 2  0      0 13148176 318804 2229580    0    0     0    24 1329  658 72  1 27  0  0
 4  0      0 13151176 318804 2229508    0    0     0     0 1428  651 75  3 22  0  0
 0  0      0 13148680 318804 2229512    0    0     0     4 1290  668 69  0 31  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13151040 318804 2229524    0    0     0     0 1450  685 79  1 20  0  0
