procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
256  0      0 12289152 318836 2341160    0    0     0     0 2610  701 99  1  0  0  0
256  0      0 12289120 318836 2341176    0    0     0     0 2594  705 99  1  0  0  0
256  0      0 12289056 318836 2341196    0    0     0    56 2789  758 99  1  0  0  0
256  0      0 12289152 318836 2341212    0    0     0     0 2586  705 99  1  0  0  0
256  0      0 12289088 318836 2341224    0    0     0   432 2509  692 100  0  0  0  0
256  0      0 12289024 318836 2341244    0    0     0     0 2692  714 99  1  0  0  0
256  0      0 12289056 318836 2341260    0    0     0     0 2686  723 99  1  0  0  0
256  0      0 12289088 318836 2341276    0    0     0    52 2555  710 98  2  0  0  0
256  0      0 12289120 318836 2341292    0    0     0     0 2563  708 99  1  0  0  0
256  0      0 12289056 318836 2341312    0    0     0     8 2720  733 100  0  0  0  0
240  0      0 12289152 318836 2341324    0    0     0     0 2540  723 99  1  0  0  0
151  0      0 12289152 318836 2341336    0    0     0     0 2603  684 100  0  0  0  0
256  0      0 12288960 318836 2341364    0    0     0    32 2590  682 99  1  0  0  0
256  0      0 12289120 318836 2341380    0    0     0     0 2742  753 98  2  0  0  0
255  0      0 12289088 318836 2341396    0    0     0     0 2554  700 100  0  0  0  0
255  0      0 12289184 318836 2341412    0    0     0     0 2708  720 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
255  0      0 12289120 318836 2341432    0    0     0     0 2617  728 100  0  0  0  0
213  0      0 12289088 318836 2341448    0    0     0    24 2644  739 98  2  0  0  0
248  0      0 12289024 318836 2341464    0    0     0     0 2727  699 100  0  0  0  0
251  0      0 12289184 318836 2341484    0    0     0     0 2600  709 99  1  0  0  0
251  0      0 12289024 318836 2341500    0    0     0     0 2742  748 100  0  0  0  0
247  0      0 12289088 318836 2341516    0    0     0     0 2568  691 99  1  0  0  0
247  0      0 12289184 318836 2341528    0    0     0     0 2687  736 99  1  0  0  0
246  0      0 12289056 318836 2341548    0    0     0    24 2706  739 98  2  0  0  0
247  0      0 12289024 318836 2341564    0    0     0     0 2746  745 98  2  0  0  0
247  0      0 12289088 318836 2341580    0    0     0     0 2522  698 97  3  0  0  0
245  0      0 12289028 318836 2341596    0    0     0     0 2614  727 92  8  0  0  0
245  0      0 12288932 318836 2341616    0    0     0     0 2605  734 96  4  0  0  0
243  0      0 12289028 318836 2341628    0    0     0    24 2690  762 98  2  0  0  0
243  0      0 12288996 318836 2341648    0    0     0     0 2557  711 98  2  0  0  0
128  0      0 12289092 318836 2341660    0    0     0    64 2605  740 99  1  0  0  0
191  0      0 12288936 318836 2341676    0    0     0     0 2599  702 97  3  0  0  0
243  0      0 12288904 318836 2341696    0    0     0     0 2705  719 97  3  0  0  0
213  0      0 12288712 318836 2341708    0    0     0    24 2788  765 97  3  0  0  0
239  0      0 12288840 318836 2341728    0    0     0     0 2590  713 97  3  0  0  0
239  0      0 12288936 318836 2341748    0    0     0   512 2644  717 99  1  0  0  0
240  0      0 12288684 318836 2341764    0    0     0     0 2776  745 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
142  0      0 12288684 318836 2341776    0    0     0     0 2655  713 98  2  0  0  0
168  0      0 12288748 318836 2341792    0    0     0    36 2617  717 99  1  0  0  0
188  0      0 12288684 318836 2341808    0    0     0     0 2639  711 99  1  0  0  0
245  0      0 12288716 318836 2341832    0    0     0    16 2612  715 99  1  0  0  0
244  0      0 12288716 318836 2341848    0    0     0     0 2676  726 99  1  0  0  0
248  0      0 12288656 318836 2341864    0    0     0     0 2471  700 100  0  0  0  0
191  0      0 12288592 318836 2341876    0    0     0    44 2664  747 100  0  0  0  0
248  0      0 12288432 318836 2341896    0    0     0     0 2675  731 100  0  0  0  0
248  0      0 12288656 318836 2341912    0    0     0     8 2512  731 99  1  0  0  0
248  0      0 12288656 318836 2341928    0    0     0     0 2534  716 98  2  0  0  0
250  0      0 12288596 318836 2341948    0    0     0     0 2611  728 100  0  0  0  0
167  0      0 12288468 318836 2341960    0    0     0    36 2691  756 98  2  0  0  0
252  0      0 12288500 318836 2341980    0    0     0     0 2542  696 99  1  0  0  0
252  0      0 12288564 318836 2341996    0    0     0     0 2570  726 99  1  0  0  0
252  0      0 12288500 318836 2342016    0    0     0     0 2759  747 99  1  0  0  0
252  0      0 12288436 318836 2342028    0    0     0     0 2669  737 99  1  0  0  0
122  0      0 12288372 318836 2342036    0    0     0    24 2816  737 98  2  0  0  0
199  0      0 12288344 318836 2342060    0    0     0     0 2521  678 99  1  0  0  0
192  0      0 12288248 318836 2342080    0    0     0     0 2528  713 99  1  0  0  0
186  0      0 12288408 318836 2342096    0    0     0     0 2492  715 98  2  0  0  0
256  0      0 12288344 318836 2342112    0    0     0     0 2500  707 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
232  0      0 12288312 318836 2342136    0    0     0    24 2713  737 99  1  0  0  0
255  0      0 12288220 318836 2342148    0    0     0     0 2644  733 99  1  0  0  0
255  0      0 12288284 318836 2342164    0    0     0     0 2651  709 98  2  0  0  0
255  0      0 12288156 318836 2342188    0    0     0     0 2713  724 99  1  0  0  0
255  0      0 12288124 318836 2342204    0    0     0     0 2673  732 99  1  0  0  0
227  0      0 12288284 318836 2342220    0    0     0    24 2631  729 99  1  0  0  0
218  0      0 12288092 318836 2342232    0    0     0     0 2748  731 98  2  0  0  0
253  0      0 12288128 318836 2342252    0    0     0     0 2595  707 99  1  0  0  0
253  0      0 12288032 318836 2342268    0    0     0   544 2838  756 100  0  0  0  0
113  0      0 12288064 318836 2342280    0    0     0     0 2696  722 99  1  0  0  0
224  0      0 12288096 318836 2342296    0    0     0    36 2641  694 97  3  0  0  0
249  0      0 12288096 318836 2342320    0    0     0     0 2695  721 100  0  0  0  0
248  0      0 12288100 318836 2342332    0    0     0     0 2578  758 97  3  0  0  0
248  0      0 12288004 318836 2342384    0    0     0     8 2582  702 98  2  0  0  0
248  0      0 12287972 318836 2342400    0    0     0     0 2669  720 99  1  0  0  0
238  0      0 12287844 318836 2342416    0    0     0    32 2671  736 99  1  0  0  0
232  0      0 12287940 318836 2342428    0    0     0     0 2681  740 99  1  0  0  0
246  0      0 12287940 318836 2342448    0    0     0     0 2727  698 100  0  0  0  0
246  0      0 12288036 318836 2342464    0    0     0    12 2638  721 97  3  0  0  0
246  0      0 12287784 318836 2342484    0    0     0     0 2736  747 100  0  0  0  0
246  0      0 12287848 318836 2342496    0    0     0    36 2564  747 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
246  0      0 12287880 318836 2342512    0    0     0     0 2595  710 98  2  0  0  0
245  0      0 12287816 318836 2342532    0    0     0     0 2727  729 99  1  0  0  0
247  0      0 12287880 318836 2342548    0    0     0     0 2655  723 100  0  0  0  0
247  0      0 12287692 318836 2342564    0    0     0     0 2796  732 100  0  0  0  0
155  0      0 12287756 318836 2342572    0    0     0    24 2593  715 98  2  0  0  0
247  0      0 12287660 318836 2342600    0    0     0     0 2612  692 100  0  0  0  0
247  0      0 12287660 318836 2342620    0    0     0     0 2687  738 100  0  0  0  0
247  0      0 12287756 318836 2342632    0    0     0     0 2508  714 100  0  0  0  0
249  0      0 12287820 318836 2342648    0    0     0     0 2654  708 99  1  0  0  0
144  0      0 12287660 318836 2342660    0    0     0    24 2740  775 100  0  0  0  0
236  0      0 12287600 318836 2342680    0    0     0     0 2527  681 99  1  0  0  0
253  0      0 12287568 318836 2342700    0    0     0     0 2626  718 99  1  0  0  0
153  0      0 12287664 318836 2342704    0    0     0     0 2699  722 100  0  0  0  0
244  0      0 12287504 318836 2342732    0    0     0     0 2716  707 100  0  0  0  0
254  0      0 12287444 318836 2342748    0    0     0     0 2657  738 100  0  0  0  0
254  0      0 12287380 318836 2342764    0    0     0    24 2661  722 100  0  0  0  0
254  0      0 12287540 318836 2342780    0    0     0     0 2671  732 98  2  0  0  0
255  0      0 12287412 318836 2342796    0    0     0   512 2707  742 100  0  0  0  0
196  0      0 12287476 318836 2342816    0    0     0     0 2680  735 98  2  0  0  0
169  0      0 12287412 318836 2342824    0    0     0     0 2738  713 99  1  0  0  0
256  0      0 12287480 318836 2342852    0    0     0    36 2698  721 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
216  0      0 12287320 318836 2342868    0    0     0     0 2631  745 98  2  0  0  0
163  0      0 12287320 318836 2342876    0    0     0     0 2734  703 99  1  0  0  0
255  0      0 12287288 318836 2342900    0    0     0    36 2610  679 100  0  0  0  0
255  0      0 12287384 318836 2342916    0    0     0     0 2794  761 99  1  0  0  0
183  0      0 12287224 318836 2342924    0    0     0    24 2646  717 98  2  0  0  0
249  0      0 12287196 318836 2342948    0    0     0     0 2620  687 97  3  0  0  0
155  0      0 12287228 318836 2342960    0    0     0     0 2652  708 100  0  0  0  0
235  0      0 12287036 318836 2342988    0    0     0    16 2803  903 99  1  0  0  0
243  0      0 12287260 318836 2343004    0    0     0     0 2526  700 99  1  0  0  0
187  0      0 12287228 318836 2343016    0    0     0    48 2621  735 100  0  0  0  0
251  0      0 12287104 318836 2343040    0    0     0     0 2600  710 99  1  0  0  0
250  0      0 12286980 318836 2343052    0    0     0     0 2501  733 99  1  0  0  0
249  0      0 12286948 318836 2343072    0    0     0     0 2561  713 100  0  0  0  0
197  0      0 12286948 318836 2343084    0    0     0     0 2626  727 99  1  0  0  0
173  0      0 12287012 318836 2343104    0    0     0    24 2549  734 100  0  0  0  0
249  0      0 12286728 318836 2343120    0    0     0     0 2547  717 100  0  0  0  0
249  0      0 12286856 318836 2343136    0    0     0     0 2485  710 100  0  0  0  0
249  0      0 12286856 318836 2343156    0    0     0     0 2576  731 100  0  0  0  0
249  0      0 12286824 318836 2343172    0    0     0     0 2599  740 98  2  0  0  0
225  0      0 12286888 318836 2343188    0    0     0    24 2434  730 100  0  0  0  0
239  0      0 12286796 318836 2343200    0    0     0     0 2466  713 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
249  0      0 12286764 318836 2343228    0    0     0     0 2588  736 100  0  0  0  0
250  0      0 12286732 318836 2343244    0    0     0     0 2537  744 99  1  0  0  0
250  0      0 12286700 318836 2343256    0    0     0     0 2412  718 99  1  0  0  0
229  0      0 12286764 318836 2343276    0    0     0    24 2551  727 99  1  0  0  0
250  0      0 12286668 318836 2343292    0    0     0     0 2747  728 99  1  0  0  0
250  0      0 12286608 318836 2343308    0    0     0     0 2664  755 98  2  0  0  0
250  0      0 12286640 318836 2343324    0    0     0   508 2575  727 99  1  0  0  0
255  0      0 12286544 318836 2343340    0    0     0     0 2668  731 99  1  0  0  0
254  0      0 12286480 318836 2343360    0    0     0    36 2741  769 97  3  0  0  0
255  0      0 12286576 318836 2343380    0    0     0     0 2489  714 98  2  0  0  0
255  0      0 12286548 318836 2343396    0    0     0     0 2695  725 100  0  0  0  0
255  0      0 12286356 318836 2343416    0    0     0     0 2677  743 100  0  0  0  0
255  0      0 12286484 318836 2343432    0    0     0     0 2621  759 99  1  0  0  0
231  0      0 12286548 318836 2343448    0    0     0    24 2582  718 99  1  0  0  0
204  0      0 12286388 318836 2343460    0    0     0     0 2641  750 99  1  0  0  0
256  0      0 12286324 318836 2343480    0    0     0     0 2642  733 100  0  0  0  0
256  0      0 12286328 318836 2343496    0    0     0    48 2560  737 95  5  0  0  0
257  0      0 12286328 318836 2343512    0    0     0     0 2547  739 100  0  0  0  0
224  0      0 12286328 318836 2343532    0    0     0     0 2514  729 98  2  0  0  0
166  0      0 12286296 318836 2343544    0    0     0    44 2545  708 100  0  0  0  0
255  0      0 12286456 318836 2343564    0    0     0     0 2513  703 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
255  0      0 12286360 318836 2343584    0    0     0     0 2546  733 97  3  0  0  0
253  0      0 12286204 318836 2343604    0    0     0     0 2473  739 100  0  0  0  0
253  0      0 12286268 318836 2343620    0    0     0     0 2372  733 97  3  0  0  0
251  0      0 12286204 318836 2343636    0    0     0    24 2453  720 100  0  0  0  0
251  0      0 12286172 318836 2343656    0    0     0     0 2511  729 98  2  0  0  0
251  0      0 12286268 318836 2343668    0    0     0     0 2541  750 100  0  0  0  0
82  0      0 12286140 318836 2343680    0    0     0     0 2458  711 99  1  0  0  0
232  0      0 12286208 318836 2343704    0    0     0     0 2441  677 100  0  0  0  0
251  0      0 12286112 318836 2343728    0    0     0    24 2485  755 99  1  0  0  0
251  0      0 12286080 318836 2343744    0    0     0     0 2529  757 100  0  0  0  0
252  0      0 12286208 318836 2343760    0    0     0     0 2415  710 96  4  0  0  0
251  0      0 12285988 318836 2343776    0    0     0     0 2397  731 100  0  0  0  0
250  0      0 12285988 318836 2343796    0    0     0     0 2560  760 100  0  0  0  0
250  0      0 12286116 318836 2343808    0    0     0    24 2012  746 98  2  0  0  0
108  0      0 12286340 318836 2343824    0    0     0     0 2151  988 100  0  0  0  0
