procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13149676 318804 2230896    0    0     0     0 1434  614 78  1 21  0  0
 5  0      0 13147440 318804 2230908    0    0     0     0 1202  594 65  0 35  0  0
 7  0      0 13141360 318804 2230920    0    0     0     0 1659  696 93  1  6  0  0
 6  0      0 13143720 318804 2230944    0    0     0    36 1204  642 64  2 33  1  0
 3  0      0 13146636 318804 2230956    0    0     0     0 1276  647 69  1 30  0  0
 1  0      0 13146696 318804 2230964    0    0     0     0 1353  608 73  2 25  0  0
 1  0      0 13149676 318804 2230972    0    0     0     0 1359  665 75  1 24  0  0
 4  0      0 13149736 318804 2230984    0    0     0     0 1499  656 82  1 17  0  0
 4  0      0 13149736 318804 2230996    0    0     0    24 1530  691 86  0 14  0  0
 5  0      0 13147192 318804 2231004    0    0     0     0 1340  635 74  0 26  0  0
 1  0      0 13141236 318804 2231012    0    0     0     0 1263  607 67  1 32  0  0
 1  0      0 13143596 318804 2231020    0    0     0     0 1361  635 73  3 24  0  0
 0  0      0 13143656 318804 2231032    0    0     0     0 1340  658 71  2 27  0  0
 0  0      0 13146512 318804 2231040    0    0     0    24 1246  674 66  1 31  2  0
 4  0      0 13149552 318804 2231048    0    0     0     0 1353  621 73  2 25  0  0
 4  0      0 13147192 318804 2231060    0    0     0     0 1409  623 77  1 22  0  0
 7  0      0 13140988 318804 2231068    0    0     0     0 1423  627 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13143620 318804 2231084    0    0     0     0 1467  686 81  1 18  0  0
 7  0      0 13141080 318804 2231092    0    0     0    24 1506  673 79  2 19  0  0
 6  0      0 13141112 318804 2231104    0    0     0   300 1468  692 82  0 18  0  0
 6  0      0 13143472 318804 2231112    0    0     0     0 1254  618 67  2 31  0  0
 2  0      0 13146512 318804 2231124    0    0     0     0 1463  694 79  1 20  0  0
 1  0      0 13144152 318804 2231132    0    0     0     0 1137  568 60  1 39  0  0
 8  0      0 13138008 318804 2231208    0    0     0    36 1332  666 74  0 26  0  0
 1  0      0 13140368 318804 2231236    0    0     0    40 1305  625 72  0 28  0  0
 0  0      0 13138132 318804 2231248    0    0     0     0 1599  686 88  2 10  0  0
10  0      0 13131776 318804 2231396    0    0     0     0 1404  653 79  0 21  0  0
 2  0      0 13119648 318804 2231784    0    0     0     0 1340  661 71  3 26  0  0
 0  0      0 13121884 318804 2231824    0    0     0    44 1381  665 74  2 23  1  0
 4  0      0 13124856 318804 2231840    0    0     0     0 1309  644 72  1 27  0  0
 2  0      0 13127840 318804 2231848    0    0     0     0 1538  722 83  2 16  0  0
 5  0      0 13130920 318804 2231716    0    0     0     0 1589  680 89  1 10  0  0
 1  0      0 13133952 318804 2231664    0    0     0     0 1553  689 86  0 14  0  0
 7  0      0 13136992 318804 2231668    0    0     0    24 1418  696 79  1 20  0  0
 1  0      0 13139912 318804 2231660    0    0     0     0 1205  632 63  1 36  0  0
 3  0      0 13143220 318804 2231452    0    0     0     8 1402  658 77  1 22  0  0
 3  0      0 13143220 318804 2231408    0    0     0     0 1391  655 73  0 27  0  0
 0  0      0 13143220 318804 2231420    0    0     0     0 1450  659 82  1 17  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 13143220 318804 2231432    0    0     0    36 1528  684 84  1 14  1  0
 5  0      0 13146144 318804 2231440    0    0     0     0 1438  635 79  1 20  0  0
 0  0      0 13149260 318804 2231372    0    0     0     0 1002  574 52  0 48  0  0
 0  0      0 13152308 318804 2231336    0    0     0     0 1360  656 73  2 25  0  0
 2  0      0 13155432 318804 2231128    0    0     0     0 1453  652 77  3 20  0  0
 2  0      0 13153200 318804 2231128    0    0     0    24 1546  692 85  1 13  1  0
 1  0      0 13155492 318804 2231136    0    0     0     0 1260  609 67  1 32  0  0
 2  0      0 13155504 318804 2231132    0    0     0     0 1418  667 78  1 21  0  0
 0  0      0 13153084 318804 2231144    0    0     0     0 1604  695 88  1 11  0  0
 1  0      0 13155456 318804 2231152    0    0     0     0 1375  654 74  2 24  0  0
 1  0      0 13155504 318804 2231168    0    0     0    24 1548  726 83  3 14  0  0
 0  0      0 13155504 318804 2231176    0    0     0     0 1368  722 72  1 27  0  0
 2  0      0 13155504 318804 2231188    0    0     0   304 1346  629 73  0 27  0  0
 0  0      0 13155504 318804 2231196    0    0     0     0 1326  655 72  3 25  0  0
 3  0      0 13152960 318804 2231204    0    0     0     0 1359  623 75  0 25  0  0
 0  0      0 13146948 318804 2231216    0    0     0    36 1400  653 78  1 20  1  0
 4  0      0 13149308 318804 2231280    0    0     0     0 1351  644 70  1 29  0  0
 4  0      0 13149368 318804 2231288    0    0     0    16 1367  677 77  0 23  0  0
 0  0      0 13152360 318804 2231300    0    0     0     0 1332  669 73  1 26  0  0
 3  0      0 13149864 318804 2231284    0    0     0     0 1378  636 75  1 24  0  0
 6  0      0 13143844 318804 2231368    0    0     0    44 1318  617 71  1 26  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 13146204 318804 2231388    0    0     0     0 1549  683 84  2 14  0  0
 0  0      0 13146232 318804 2231400    0    0     0    36 1445  641 79  1 20  0  0
 4  0      0 13143936 318804 2231408    0    0     0     0 1277  602 70  2 28  0  0
 1  0      0 13137636 318804 2231552    0    0     0     0 1377  654 73  2 25  0  0
 4  0      0 13140008 318804 2231616    0    0     0    24 1322  655 74  0 24  2  0
 8  0      0 13137636 318804 2231628    0    0     0     0 1277  599 68  1 31  0  0
 4  0      0 13131560 318804 2231776    0    0     0     4 1393  678 78  1 21  0  0
 5  0      0 13131436 318804 2231832    0    0     0     0 1068  554 58  0 42  0  0
 0  0      0 13133796 318804 2231844    0    0     0     0 1400  642 75  2 23  0  0
 0  0      0 13133856 318804 2231852    0    0     0    24 1336  679 72  1 27  0  0
 1  0      0 13136768 318804 2231860    0    0     0     0 1167  585 64  0 36  0  0
 3  0      0 13139764 318804 2231868    0    0     0     0 1413  662 76  2 22  0  0
 2  0      0 13142832 318804 2231808    0    0     0     0 1311  666 71  0 29  0  0
 0  0      0 13145840 318804 2231772    0    0     0     0 1493  690 82  2 16  0  0
 4  0      0 13148880 318804 2231728    0    0     0    24 1496  916 78  0 21  1  0
 0  0      0 13151928 318804 2231724    0    0     0     0 1474  670 80  2 18  0  0
 5  0      0 13149432 318804 2231728    0    0     0     0 1247  632 67  1 32  0  0
 4  0      0 13149432 318804 2231732    0    0     0     0 1363  650 74  1 25  0  0
 3  0      0 13151860 318804 2231740    0    0     0     0 1392  659 76  0 24  0  0
 3  0      0 13151744 318804 2231728    0    0     0    24 1431  649 76  2 21  1  0
 3  0      0 13151712 318804 2231740    0    0     0     0 1434  669 79  1 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13151744 318804 2231752    0    0     0     0 1352  650 71  3 26  0  0
 4  0      0 13149448 318804 2231760    0    0     0   296 1332  621 71  0 29  0  0
 0  0      0 13149324 318804 2231768    0    0     0     0 1373  654 75  1 24  0  0
 3  0      0 13151808 318804 2231776    0    0     0    36 1349  655 74  1 24  1  0
 3  0      0 13151868 318804 2231788    0    0     0     0 1478  658 81  1 18  0  0
 1  0      0 13149448 318804 2231800    0    0     0     0 1345  659 73  2 25  0  0
 6  0      0 13143368 318804 2231808    0    0     0     4 1498  669 83  1 16  0  0
 3  0      0 13145864 318804 2231828    0    0     0     0 1349  684 74  0 26  0  0
 5  0      0 13145912 318804 2231836    0    0     0    24 1274  674 66  0 34  0  0
 4  0      0 13148768 318804 2231844    0    0     0     0 1644  664 92  2  6  0  0
 4  0      0 13146408 318804 2231856    0    0     0     0 1417  699 76  1 23  0  0
 1  0      0 13140328 318804 2231868    0    0     0     8 1500  711 81  2 17  0  0
 7  0      0 13140328 318804 2231888    0    0     0     0 1554  658 87  1 12  0  0
 0  0      0 13142700 318804 2231900    0    0     0    36 1386  670 76  1 23  0  0
 1  0      0 13140328 318804 2231912    0    0     0     0 1291  644 68  2 30  0  0
 0  0      0 13142688 318804 2231920    0    0     0     0 1236  639 66  2 32  0  0
 1  0      0 13145660 318804 2231932    0    0     0    32 1363  633 73  2 25  0  0
 1  0      0 13143336 318804 2231940    0    0     0     0 1436  688 77  3 20  0  0
 1  0      0 13137264 318804 2231952    0    0     0    36 1340  650 73  1 24  2  0
13  0      0 13125112 318804 2232356    0    0     0     0 1387  631 77  1 22  0  0
11  0      0 13127348 318804 2232368    0    0     0     0 1461  686 79  1 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13130264 318804 2232380    0    0     0     0 1435  699 78  2 20  0  0
 5  0      0 13133236 318804 2232388    0    0     0     0 1373  662 75  1 24  0  0
 1  0      0 13130944 318804 2232400    0    0     0    24 1443  637 78  2 20  0  0
 0  0      0 13133236 318804 2232408    0    0     0     0 1609  668 89  0 11  0  0
 0  0      0 13136432 318804 2232276    0    0     0     0 1373  648 75  1 24  0  0
 9  0      0 13134020 318804 2232272    0    0     0     0 1540  688 86  1 13  0  0
 8  0      0 13136380 318804 2232280    0    0     0     0 1314  642 71  1 28  0  0
 3  0      0 13139432 318804 2232224    0    0     0    24 1400  682 75  1 23  1  0
 0  0      0 13142344 318804 2232232    0    0     0     0 1450  649 80  0 20  0  0
 0  0      0 13145600 318804 2232096    0    0     0     0 1273  648 69  0 31  0  0
 0  0      0 13148528 318804 2232088    0    0     0   304 1423  666 77  2 21  0  0
 3  0      0 13151600 318804 2232076    0    0     0     0 1270  614 69  1 30  0  0
 1  0      0 13154600 318804 2231984    0    0     0    36 1377  680 74  1 25  0  0
 3  0      0 13152244 318804 2231948    0    0     0     0 1504  664 83  1 16  0  0
 2  0      0 13154660 318804 2231952    0    0     0     0 1381  666 76  1 23  0  0
 2  0      0 13154664 318804 2231964    0    0     0     0 1371  660 75  0 25  0  0
 2  0      0 13152244 318804 2231976    0    0     0     8 1248  633 67  2 31  0  0
 0  0      0 13146288 318804 2231988    0    0     0    32 1534  683 84  1 15  0  0
 3  0      0 13148648 318804 2231996    0    0     0     0 1278  620 69  2 29  0  0
 5  0      0 13146288 318804 2232004    0    0     0     0 1519  683 81  1 18  0  0
 0  0      0 13148648 318804 2232016    0    0     0     0 1361  660 74  1 24  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13148708 318804 2232028    0    0     0     4 1435  631 77  1 22  0  0
 3  0      0 13151564 318804 2232036    0    0     0    24 1401  682 76  2 21  1  0
 0  0      0 13154480 318804 2232044    0    0     0     0 1320  656 72  0 28  0  0
 0  0      0 13154540 318804 2232056    0    0     0     0 1309  656 69  2 29  0  0
 2  0      0 13152120 318804 2232064    0    0     0     0 1481  674 84  0 16  0  0
 5  0      0 13146164 318804 2232076    0    0     0     8 1396  597 77  1 22  0  0
 4  0      0 13148600 318804 2232088    0    0     0    36 1319  646 70  1 28  1  0
 3  0      0 13151588 318804 2232064    0    0     0     0 1245  613 67  1 32  0  0
 3  0      0 13151648 318804 2232072    0    0     0     0 1489  638 80  1 19  0  0
 3  0      0 13154504 318804 2232084    0    0     0     0 1425  634 79  0 21  0  0
 0  0      0 13152144 318804 2232100    0    0     0    32 1352  681 72  3 25  0  0
 3  0      0 13152144 318804 2232112    0    0     0    24 1376  646 76  1 23  0  0
 0  0      0 13154504 318804 2232120    0    0     0     0 1161  549 63  0 37  0  0
