procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
223  0      0 12274504 318840 2354828    0    0     0     8 2834  688 99  1  0  0  0
244  0      0 12274472 318840 2354856    0    0     0     0 2913  721 98  2  0  0  0
240  0      0 12274568 318840 2354868    0    0     0     0 2866  688 99  1  0  0  0
238  0      0 12274632 318840 2354888    0    0     0    36 2960  748 100  0  0  0  0
235  0      0 12274380 318840 2354904    0    0     0     0 2864  719 99  1  0  0  0
231  0      0 12274284 318840 2354924    0    0     0     0 2801  728 100  0  0  0  0
231  0      0 12274508 318840 2354936    0    0     0     0 2697  703 100  0  0  0  0
229  0      0 12274508 318840 2354952    0    0     0     0 2864  858 98  2  0  0  0
228  0      0 12274508 318840 2354968    0    0     0    24 2777  724 99  1  0  0  0
226  0      0 12274288 318840 2354988    0    0     0     0 2917  735 97  3  0  0  0
222  0      0 12274256 318840 2355008    0    0     0   508 2881  717 100  0  0  0  0
222  0      0 12274352 318840 2355024    0    0     0     0 2769  696 98  2  0  0  0
221  0      0 12274192 318840 2355036    0    0     0     0 2911  698 100  0  0  0  0
177  0      0 12274192 318840 2355052    0    0     0    36 3018  735 97  3  0  0  0
221  0      0 12274256 318840 2355072    0    0     0     0 2938  696 100  0  0  0  0
218  0      0 12274196 318840 2355092    0    0     0     8 2892  738 100  0  0  0  0
217  0      0 12273972 318840 2355108    0    0     0     0 3032  724 98  2  0  0  0
217  0      0 12274132 318840 2355124    0    0     0     0 2942  708 98  2  0  0  0
179  0      0 12274196 318840 2355144    0    0     0    36 3011  731 99  1  0  0  0
219  0      0 12274100 318840 2355160    0    0     0     0 3037  693 100  0  0  0  0
219  0      0 12274164 318840 2355176    0    0     0    56 2966  718 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
225  0      0 12274068 318840 2355192    0    0     0     0 2807  706 98  2  0  0  0
225  0      0 12273880 318840 2355216    0    0     0     0 3059  724 99  1  0  0  0
230  0      0 12274008 318840 2355228    0    0     0    32 3024  696 99  1  0  0  0
230  0      0 12273976 318840 2355244    0    0     0     0 3022  726 99  1  0  0  0
235  0      0 12273912 318840 2355260    0    0     0     0 2981  709 98  2  0  0  0
234  0      0 12273816 318840 2355280    0    0     0     0 3233  734 98  2  0  0  0
209  0      0 12273848 318840 2355296    0    0     0     0 3267  716 98  2  0  0  0
226  0      0 12273948 318840 2355312    0    0     0    24 3054  704 98  2  0  0  0
165  0      0 12273820 318840 2355328    0    0     0     0 3261  700 100  0  0  0  0
240  0      0 12273628 318840 2355348    0    0     0     8 3192  709 99  1  0  0  0
245  0      0 12273788 318840 2355364    0    0     0     0 2910  694 100  0  0  0  0
245  0      0 12273852 318840 2355380    0    0     0     0 3079  714 100  0  0  0  0
193  0      0 12273664 318840 2355392    0    0     0    36 3185  736 99  1  0  0  0
127  0      0 12273632 318840 2355408    0    0     0     0 3161  703 97  3  0  0  0
244  0      0 12273760 318840 2355432    0    0     0     0 2977  665 98  2  0  0  0
242  0      0 12273728 318840 2355448    0    0     0     0 2968  712 98  2  0  0  0
245  0      0 12273792 318840 2355468    0    0     0     0 3057  714 99  1  0  0  0
244  0      0 12273664 318840 2355488    0    0     0    24 2918  720 100  0  0  0  0
246  0      0 12273572 318840 2355504    0    0     0     0 3044  700 100  0  0  0  0
246  0      0 12273540 318840 2355520    0    0     0     0 3148  721 100  0  0  0  0
243  0      0 12273508 318840 2355536    0    0     0   508 3053  726 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
243  0      0 12273540 318840 2355556    0    0     0     0 3018  712 99  1  0  0  0
243  0      0 12273540 318840 2355568    0    0     0    36 3155  698 97  3  0  0  0
243  0      0 12273416 318840 2355584    0    0     0     0 3113  729 100  0  0  0  0
243  0      0 12273352 318840 2355604    0    0     0     0 3128  713 99  1  0  0  0
242  0      0 12273384 318840 2355624    0    0     0     8 3109  726 100  0  0  0  0
242  0      0 12273448 318840 2355644    0    0     0     0 3033  704 99  1  0  0  0
241  0      0 12273608 318840 2355660    0    0     0    36 3112  734 97  3  0  0  0
241  0      0 12273292 318840 2355676    0    0     0     0 3088  710 98  2  0  0  0
243  0      0 12273228 318840 2355696    0    0     0     0 3085  727 100  0  0  0  0
241  0      0 12273388 318840 2355708    0    0     0     8 2923  723 95  5  0  0  0
241  0      0 12273420 318840 2355724    0    0     0     0 3051  705 100  0  0  0  0
223  0      0 12273356 318840 2355740    0    0     0    32 3230  743 99  1  0  0  0
240  0      0 12273292 318840 2355760    0    0     0     0 3097  740 99  1  0  0  0
181  0      0 12273228 318840 2355772    0    0     0     0 3059  698 100  0  0  0  0
227  0      0 12273388 318840 2355788    0    0     0    36 3032  695 97  3  0  0  0
240  0      0 12273264 318840 2355812    0    0     0     0 3095  727 99  1  0  0  0
111  0      0 12272912 318840 2355820    0    0     0    24 3321  728 97  3  0  0  0
243  0      0 12273136 318840 2355844    0    0     0     0 3093  684 99  1  0  0  0
245  0      0 12273328 318840 2355860    0    0     0     0 2995  722 99  1  0  0  0
245  0      0 12273232 318840 2355876    0    0     0     4 3307  738 100  0  0  0  0
121  0      0 12272852 318840 2355888    0    0     0     0 3233  711 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
202  0      0 12273044 318840 2355908    0    0     0    24 3192  690 99  1  0  0  0
236  0      0 12272788 318840 2355924    0    0     0     0 3292  718 98  2  0  0  0
247  0      0 12272884 318840 2355944    0    0     0     0 3226  722 98  2  0  0  0
245  0      0 12272856 318840 2355968    0    0     0     0 3248  724 99  1  0  0  0
245  0      0 12273048 318840 2355984    0    0     0     0 2972  709 97  3  0  0  0
244  1      0 12272888 318840 2356000    0    0     0    24 3337  757 97  3  0  0  0
210  0      0 12272824 318840 2356016    0    0     0     0 3214  719 99  1  0  0  0
242  0      0 12272792 318840 2356036    0    0     0     0 3334  709 100  0  0  0  0
238  0      0 12272984 318840 2356048    0    0     0   508 3217  705 100  0  0  0  0
237  0      0 12272828 318840 2356064    0    0     0     0 3276  725 100  0  0  0  0
235  0      0 12272636 318840 2356084    0    0     0     0 3435  739 99  1  0  0  0
237  0      0 12272764 318840 2356104    0    0     0    36 3285  727 98  2  0  0  0
93  0      0 12272700 318840 2356112    0    0     0     0 3257  709 100  0  0  0  0
213  0      0 12272860 318840 2356132    0    0     0     4 3500  683 99  1  0  0  0
234  0      0 12272892 318840 2356152    0    0     0     0 3342  727 98  2  0  0  0
233  0      0 12272608 318840 2356172    0    0     0     0 3460  724 99  1  0  0  0
223  0      0 12272672 318840 2356192    0    0     0    24 3441  738 99  1  0  0  0
233  0      0 12272576 318840 2356204    0    0     0     0 3640  706 99  1  0  0  0
231  0      0 12272640 318840 2356220    0    0     0     0 3536  713 96  4  0  0  0
231  0      0 12272672 318840 2356240    0    0     0     4 3721  756 98  2  0  0  0
230  0      0 12272672 318840 2356256    0    0     0     0 3428  722 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
219  0      0 12272388 318840 2356276    0    0     0    24 3647  728 99  1  0  0  0
229  0      0 12272484 318840 2356292    0    0     0     0 3574  703 100  0  0  0  0
231  0      0 12272452 318840 2356308    0    0     0     0 3626  732 98  2  0  0  0
230  0      0 12272484 318840 2356324    0    0     0     0 3678  727 100  0  0  0  0
232  0      0 12272516 318840 2356344    0    0     0     0 3509  736 98  2  0  0  0
129  0      0 12272388 318840 2356356    0    0     0    24 3185  733 100  0  0  0  0
229  0      0 12272488 318840 2356376    0    0     0     0 3274  692 99  1  0  0  0
234  0      0 12272360 318840 2356392    0    0     0     0 3399  706 100  0  0  0  0
233  0      0 12272296 318840 2356412    0    0     0    12 3473  728 99  1  0  0  0
238  0      0 12272328 318840 2356428    0    0     0     0 3381  736 99  1  0  0  0
237  0      0 12272488 318840 2356448    0    0     0    24 3287  716 98  2  0  0  0
239  0      0 12272360 318840 2356464    0    0     0     0 3533  741 98  2  0  0  0
239  0      0 12272268 318840 2356480    0    0     0     0 3540  721 100  0  0  0  0
241  0      0 12272204 318840 2356500    0    0     0     8 3487  719 98  2  0  0  0
241  0      0 12272332 318840 2356512    0    0     0     0 3360  709 98  2  0  0  0
190  0      0 12272396 318840 2356524    0    0     0    36 3521  747 100  0  0  0  0
242  0      0 12272268 318840 2356544    0    0     0     0 3417  716 99  1  0  0  0
243  0      0 12272144 318840 2356564    0    0     0     0 3428  727 98  2  0  0  0
243  0      0 12272176 318840 2356576    0    0     0   512 3291  714 99  1  0  0  0
244  0      0 12272208 318840 2356600    0    0     0     0 3414  734 98  2  0  0  0
242  0      0 12272176 318840 2356616    0    0     0    36 3284  740 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
241  0      0 12272080 318840 2356636    0    0     0     0 3544  736 100  0  0  0  0
205  0      0 12272336 318840 2356648    0    0     0     0 3314  700 98  2  0  0  0
175  0      0 12272208 318840 2356660    0    0     0     0 3607  714 100  0  0  0  0
240  0      0 12271892 318840 2356680    0    0     0     0 3616  729 99  1  0  0  0
175  0      0 12271860 318840 2356696    0    0     0    24 3862  753 99  1  0  0  0
241  0      0 12272116 318840 2356712    0    0     0     0 3379  705 99  1  0  0  0
243  0      0 12272148 318840 2356736    0    0     0     0 3599  752 97  3  0  0  0
242  0      0 12271924 318840 2356756    0    0     0     8 3466  713 98  2  0  0  0
128  0      0 12271988 318840 2356764    0    0     0     0 3573  752 98  2  0  0  0
209  1      0 12271832 318840 2356788    0    0     0    36 3542  705 99  1  0  0  0
103  0      0 12271800 318840 2356796    0    0     0     0 3493  700 99  1  0  0  0
218  0      0 12271832 318840 2356816    0    0     0     0 3259  689 100  0  0  0  0
246  0      0 12271832 318840 2356840    0    0     0     8 3522  734 99  1  0  0  0
246  0      0 12271896 318840 2356852    0    0     0     0 3462  697 99  1  0  0  0
246  1      0 12271928 318840 2356868    0    0     0    32 3666  745 99  1  0  0  0
149  0      0 12271768 318840 2356880    0    0     0     0 3424  729 99  1  0  0  0
246  0      0 12271516 318840 2356904    0    0     0     0 3614  683 100  0  0  0  0
246  0      0 12271740 318840 2356924    0    0     0     0 3481  724 97  3  0  0  0
246  0      0 12271708 318840 2356944    0    0     0     0 3702  756 99  1  0  0  0
245  1      0 12271676 318840 2356960    0    0     0    24 3495  752 97  3  0  0  0
247  0      0 12271676 318840 2356976    0    0     0     0 3520  728 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
246  0      0 12271680 318840 2356992    0    0     0     0 3321  710 99  1  0  0  0
248  0      0 12271520 318840 2357008    0    0     0     0 3620  858 98  2  0  0  0
247  0      0 12271616 318840 2357028    0    0     0    44 3579  756 99  1  0  0  0
246  1      0 12271584 318840 2357044    0    0     0    36 3449  727 99  1  0  0  0
222  0      0 12271744 318840 2357060    0    0     0     0 3159  714 100  0  0  0  0
171  0      0 12271552 318840 2357076    0    0     0     0 3605  754 98  2  0  0  0
243  0      0 12271552 318840 2357096    0    0     0     0 3342  702 99  1  0  0  0
244  0      0 12271492 318840 2357112    0    0     0   508 3351  732 98  2  0  0  0
242  1      0 12271492 318840 2357132    0    0     0    36 3531  719 99  1  0  0  0
209  0      0 12271556 318840 2357144    0    0     0     0 3394  736 99  1  0  0  0
241  0      0 12271364 318840 2357164    0    0     0     0 3814  741 99  1  0  0  0
239  0      0 12271460 318840 2357184    0    0     0     0 3515  718 99  1  0  0  0
236  0      0 12271560 318840 2357196    0    0     0     0 3567  705 99  1  0  0  0
238  0      0 12271432 318840 2357212    0    0     0     0 3243  721 100  0  0  0  0
237  0      0 12271496 318840 2357236    0    0     0    24 3163  744 99  1  0  0  0
236  0      0 12271624 318840 2357252    0    0     0     0 2932  739 100  0  0  0  0
235  0      0 12271784 318840 2357268    0    0     0     0 2680  713 99  1  0  0  0
236  0      0 12271784 318840 2357284    0    0     0     0 2501  735 98  2  0  0  0
235  0      0 12271436 318840 2357300    0    0     0     0 2669  734 99  1  0  0  0
199  0      0 12271564 318840 2357316    0    0     0    24 2763  727 100  0  0  0  0
236  0      0 12271660 318840 2357368    0    0     0     0 2376  700 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
237  0      0 12271692 318840 2357380    0    0     0     0 2394  716 98  2  0  0  0
237  0      0 12271692 318840 2357400    0    0     0    16 2410  756 100  0  0  0  0
237  0      0 12271376 318840 2357416    0    0     0     0 2450  721 98  2  0  0  0
191  0      0 12271504 318840 2357436    0    0     0    44 2571  752 99  1  0  0  0
237  0      0 12271440 318840 2357452    0    0     0     0 2252  713 99  1  0  0  0
240  0      0 12271536 318840 2357468    0    0     0     0 2458  725 100  0  0  0  0
239  0      0 12271408 318840 2357484    0    0     0     0 2420  739 97  3  0  0  0
240  0      0 12271380 318840 2357508    0    0     0     0 2393  732 99  1  0  0  0
240  0      0 12271444 318840 2357520    0    0     0    24 2211  721 100  0  0  0  0
241  0      0 12271476 318840 2357536    0    0     0     0 2316  728 99  1  0  0  0
241  0      0 12271412 318840 2357556    0    0     0     0 2351  742 100  0  0  0  0
235  0      0 12271380 318840 2357572    0    0     0     8 2426  730 97  3  0  0  0
244  0      0 12271288 318840 2357592    0    0     0     0 2348  709 100  0  0  0  0
171  0      0 12271256 318840 2357600    0    0     0    36 2706  738 100  0  0  0  0
246  0      0 12271192 318840 2357624    0    0     0     0 2445  718 99  1  0  0  0
249  0      0 12271288 318840 2357640    0    0     0     0 2546  723 98  2  0  0  0
247  0      0 12271288 318840 2357656    0    0     0   544 2301  743 99  1  0  0  0
248  0      0 12271192 318840 2357672    0    0     0     0 2381  738 100  0  0  0  0
247  0      0 12271228 318840 2357692    0    0     0    36 2033  739 99  1  0  0  0
248  0      0 12271196 318840 2357708    0    0     0     0 1982  744 99  1  0  0  0
200  0      0 12274000 318840 2357440    0    0     0     0 2145  893 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
138  0      0 12274228 318840 2357336    0    0     0     0 2030  865 80  1 19  0  0
212  0      0 12280148 318840 2357408    0    0     0     0 1111  464 99  1  0  0  0
