procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
31  0      0 14519156 149532 909416    0    0    58    48  229  183 41  1 57  1  0
43  0      0 14521956 149532 909420    0    0     0     0  503  372 100  0  0  0  0
57  0      0 14525004 149532 909424    0    0     0     0  491  361 100  0  0  0  0
70  0      0 14528096 149532 909256    0    0     0     0  509  366 99  1  0  0  0
84  0      0 14531268 149540 909116    0    0     0    32  502  386 100  0  0  0  0
98  0      0 14534316 149540 909120    0    0     0     0  503  372 100  0  0  0  0
112  0      0 14537408 149540 908952    0    0     0    16  503  364 100  0  0  0  0
126  0      0 14540456 149540 908952    0    0     0     0  508  364 99  1  0  0  0
139  0      0 14543472 149540 908908    0    0     0     0  496  361 99  1  0  0  0
153  0      0 14546364 149548 908940    0    0     0    24  520  385 100  0  0  0  0
165  0      0 14549580 149548 908760    0    0     0     0  499  390 99  1  0  0  0
167  0      0 14547120 149548 908792    0    0     0     0  534  346 99  1  0  0  0
169  0      0 14541148 149548 908792    0    0     0     0  537  347 100  0  0  0  0
173  0      0 14529296 149548 908824    0    0     0     0  558  350 100  0  0  0  0
181  0      0 14505356 149556 909292    0    0     0    16  543  371 100  0  0  0  0
197  0      0 14456596 149556 910732    0    0     0     0  556  371 100  0  0  0  0
212  0      0 14397432 149556 912800    0    0     0     0  549  407 97  3  0  0  0
216  0      0 14371812 149556 913784    0    0     0     0  567  459 99  1  0  0  0
229  0      0 14361680 149556 913860    0    0     0     0  482  383 99  1  0  0  0
248  0      0 14309376 149564 916196    0    0     0    16  500  375 98  2  0  0  0
251  0      0 14287092 149564 916604    0    0     0     0  485  346 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
256  0      0 14276760 149564 916656    0    0     0     0  515  337 100  0  0  0  0
256  0      0 14276480 149564 916692    0    0     0     0  503  345 100  0  0  0  0
256  0      0 14276448 149564 916724    0    0     0     0  516  354 99  1  0  0  0
256  0      0 14273184 149564 916772    0    0    12     0  549  391 100  0  0  0  0
256  0      0 14273028 149572 916808    0    0     0    60  555  366 98  2  0  0  0
256  0      0 14272748 149572 916808    0    0     0     0  579  371 100  0  0  0  0
256  0      0 14272252 149572 916844    0    0     0     0  622  361 100  0  0  0  0
256  0      0 14271632 149572 916848    0    0     0     0  677  426 99  1  0  0  0
257  0      0 14271136 149572 916848    0    0     0     0  654  394 100  0  0  0  0
244  0      0 14270764 149588 916844    0    0     0    76  597  407 99  1  0  0  0
257  0      0 14273376 149588 916856    0    0     0    68  560  587 100  0  0  0  0
257  0      0 14272032 149588 916860    0    0     0     0  660  826 98  2  0  0  0
256  0      0 14272724 149588 916896    0    0     0     0  537  465 100  0  0  0  0
256  0      0 14272724 149588 916900    0    0     0     0  514  335 100  0  0  0  0
256  0      0 14272692 149596 916924    0    0     0   100  526  344 100  0  0  0  0
249  0      0 14272660 149596 916964    0    0     0    52  467  321 100  0  0  0  0
256  0      0 14272660 149596 916968    0    0     0     0  515  338 98  2  0  0  0
256  0      0 14272660 149596 916968    0    0     0     0  515  341 100  0  0  0  0
256  0      0 14272660 149596 916972    0    0     0     0  570  352 100  0  0  0  0
256  0      0 14272660 149596 916972    0    0     0     0  577  349 100  0  0  0  0
256  0      0 14272660 149604 916976    0    0     0    24  693  380 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
256  0      0 14272536 149604 916980    0    0     0     0  708  392 99  1  0  0  0
256  0      0 14272412 149604 916984    0    0     0     0  635  367 100  0  0  0  0
256  0      0 14272412 149604 916988    0    0     0     0  501  330 100  0  0  0  0
256  0      0 14272412 149604 916988    0    0     0     0  602  357 100  0  0  0  0
255  0      0 14272288 149612 916992    0    0     0    16  537  355 100  0  0  0  0
256  0      0 14272288 149612 916992    0    0     0     0  491  335 100  0  0  0  0
256  0      0 14272288 149612 916992    0    0     0     0  476  325 100  0  0  0  0
256  0      0 14272288 149612 916996    0    0     0     0  500  331 100  0  0  0  0
256  0      0 14272288 149612 916996    0    0     0     0  506  332 99  1  0  0  0
256  0      0 14272288 149620 916996    0    0     0    16  562  348 100  0  0  0  0
256  0      0 14272288 149620 917000    0    0     0     0  619  343 100  0  0  0  0
256  0      0 14272288 149620 917000    0    0     0     0  610  343 100  0  0  0  0
256  0      0 14272288 149620 917004    0    0     0     0  684  371 100  0  0  0  0
256  0      0 14272288 149620 917008    0    0     0     0  750  378 99  1  0  0  0
248  0      0 14272164 149628 917000    0    0     0    16  639  370 100  0  0  0  0
254  0      0 14272164 149628 917012    0    0     0     4  513  328 100  0  0  0  0
256  0      0 14272164 149628 917012    0    0     0     0  632  361 100  0  0  0  0
256  0      0 14272164 149628 917016    0    0     0     0  539  347 100  0  0  0  0
256  0      0 14272164 149628 917016    0    0     0     0  524  340 100  0  0  0  0
256  0      0 14272164 149628 917020    0    0     0     0  499  326 100  0  0  0  0
256  0      0 14272164 149636 917020    0    0     0    24  500  337 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
256  0      0 14272164 149636 917020    0    0     0     0  536  332 100  0  0  0  0
256  0      0 14272164 149636 917024    0    0     0     0  622  348 100  0  0  0  0
256  0      0 14272164 149636 917024    0    0     0     0  645  352 100  0  0  0  0
256  0      0 14272164 149636 917028    0    0     0     0  655  360 100  0  0  0  0
253  0      0 14272164 149644 917028    0    0     0   180  713  378 100  0  0  0  0
256  0      0 14272164 149644 917032    0    0     0     0  745  382 100  0  0  0  0
256  0      0 14272164 149644 917036    0    0     0     0  712  372 100  0  0  0  0
256  0      0 14272164 149644 917036    0    0     0     0  512  328 99  1  0  0  0
250  0      0 14272164 149644 917040    0    0     0     0  653  352 100  0  0  0  0
