procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
256  0      0 14272412 149308 916668    0    0     0    24  668  375 100  0  0  0  0
256  0      0 14272412 149308 916672    0    0     0     0  584  354 100  0  0  0  0
256  0      0 14272412 149308 916672    0    0     0     0  556  339 99  1  0  0  0
256  0      0 14272412 149308 916676    0    0     0     0  612  353 100  0  0  0  0
256  0      0 14272412 149308 916676    0    0     0     0  590  353 100  0  0  0  0
256  0      0 14272412 149316 916680    0    0     0    16  630  372 100  0  0  0  0
256  0      0 14272412 149316 916680    0    0     0     0  540  338 100  0  0  0  0
256  0      0 14272412 149316 916684    0    0     0     0  505  338 100  0  0  0  0
256  0      0 14272412 149316 916684    0    0     0     0  491  331 100  0  0  0  0
256  0      0 14272412 149316 916688    0    0     0     0  498  332 100  0  0  0  0
238  0      0 14272412 149324 916688    0    0     0    16  484  329 100  0  0  0  0
256  0      0 14272412 149324 916688    0    0     0     0  626  350 100  0  0  0  0
256  0      0 14272412 149324 916692    0    0     0     0  607  345 100  0  0  0  0
256  0      0 14272412 149324 916696    0    0     0     0  664  382 100  0  0  0  0
256  0      0 14272412 149324 916696    0    0     0     0  597  372 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
257  0      0 14272412 149324 916700    0    0     0     0  566  340 100  0  0  0  0
256  0      0 14272412 149332 916700    0    0     0    16  630  366 100  0  0  0  0
256  0      0 14272412 149332 916704    0    0     0     0  643  384 99  1  0  0  0
256  0      0 14272040 149332 916704    0    0     0     0  666  598 98  2  0  0  0
256  0      0 14272040 149332 916712    0    0     0     0  515  337 99  1  0  0  0
256  0      0 14272040 149332 916712    0    0     0     0  581  343 100  0  0  0  0
256  0      0 14271916 149340 916716    0    0     0    64  476  338 100  0  0  0  0
256  0      0 14271916 149340 916720    0    0     0     0  531  334 100  0  0  0  0
256  0      0 14271916 149340 916720    0    0     0     0  524  338 100  0  0  0  0
256  0      0 14271916 149340 916724    0    0     0     0  579  346 100  0  0  0  0
256  0      0 14271916 149340 916724    0    0     0     0  627  351 99  1  0  0  0
235  0      0 14271916 149348 916728    0    0     0    16  632  368 100  0  0  0  0
256  0      0 14271916 149348 916728    0    0     0     0  695  358 100  0  0  0  0
256  0      0 14271916 149348 916732    0    0     0     0  602  341 100  0  0  0  0
256  0      0 14271916 149348 916732    0    0     0     0  612  355 99  1  0  0  0
256  0      0 14271916 149348 916736    0    0     0   120  664  354 100  0  0  0  0
256  0      0 14271916 149348 916740    0    0     0     0  661  364 100  0  0  0  0
256  0      0 14271916 149356 916740    0    0     0    32  568  346 100  0  0  0  0
256  0      0 14271916 149356 916740    0    0     0     0  518  347 100  0  0  0  0
256  0      0 14271916 149356 916744    0    0     0     0  544  339 100  0  0  0  0
256  0      0 14271916 149356 916744    0    0     0     0  488  324 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
257  0      0 14271916 149356 916744    0    0     0     0  586  351 100  0  0  0  0
240  0      0 14271916 149364 916740    0    0     0    16  581  343 99  1  0  0  0
249  0      0 14271916 149364 916748    0    0     0     0  694  357 100  0  0  0  0
256  0      0 14271916 149364 916752    0    0     0     0  650  352 100  0  0  0  0
256  0      0 14271916 149364 916756    0    0     0     0  602  347 100  0  0  0  0
256  0      0 14271916 149364 916756    0    0     0     0  574  348 100  0  0  0  0
256  0      0 14271916 149364 916760    0    0     0     0  663  355 100  0  0  0  0
256  0      0 14271916 149372 916760    0    0     0    16  658  367 100  0  0  0  0
256  0      0 14271916 149372 916764    0    0     0     0  638  358 100  0  0  0  0
256  0      0 14271916 149372 916764    0    0     0     0  553  342 100  0  0  0  0
256  0      0 14271916 149372 916768    0    0     0     0  569  348 100  0  0  0  0
256  0      0 14271792 149372 916768    0    0     0     0  499  581 98  2  0  0  0
257  0      0 14271792 149380 916768    0    0     0    60  523  340 100  0  0  0  0
256  0      0 14271792 149380 916772    0    0     0     0  536  336 100  0  0  0  0
256  0      0 14271792 149380 916772    0    0     0     4  594  365 98  2  0  0  0
256  0      0 14271792 149380 916776    0    0     0     0  632  371 97  3  0  0  0
256  0      0 14271792 149380 916776    0    0     0     0  610  357 98  2  0  0  0
250  0      0 14271792 149388 916772    0    0     0    16  489  366 100  0  0  0  0
250  0      0 14271792 149388 916780    0    0     0     0  481  331 100  0  0  0  0
255  0      0 14271792 149388 916784    0    0     0     0  536  375 100  0  0  0  0
250  0      0 14271792 149388 916784    0    0     0     0  537  359 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
255  0      0 14271740 149388 916788    0    0     0     0  500  619 98  2  0  0  0
255  0      0 14271792 149388 916792    0    0     0     0  441  339 99  1  0  0  0
254  0      0 14271792 149396 916796    0    0     0    60  389  346 100  0  0  0  0
254  0      0 14271792 149396 916796    0    0     0    60  433  335 98  2  0  0  0
254  0      0 14271792 149396 916800    0    0     0     0  386  333 100  0  0  0  0
254  0      0 14271824 149396 916768    0    0     0     0  438  330 100  0  0  0  0
252  0      0 14271824 149396 916772    0    0     0     0  475  345 100  0  0  0  0
227  0      0 14271824 149404 916776    0    0     0    24  517  353 100  0  0  0  0
248  0      0 14271824 149404 916776    0    0     0    60  487  366 100  0  0  0  0
247  0      0 14271824 149404 916780    0    0     0     0  448  342 100  0  0  0  0
218  0      0 14274780 149404 916752    0    0     0     0  425  357 100  0  0  0  0
215  0      0 14277724 149404 916720    0    0     0     0  520  653 99  1  0  0  0
173  0      0 14280724 149412 916716    0    0     0    68  544  444 99  1  0  0  0
152  0      0 14283932 149412 916524    0    0     0     0  493  381 100  0  0  0  0
126  0      0 14287012 149412 916408    0    0     0     0  445  390 100  0  0  0  0
109  0      0 14290156 149412 916340    0    0     0     0  545  410 100  0  0  0  0
19  0      0 14293460 149412 916120    0    0     0     0  823  547 100  0  0  0  0
