procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 15062968 148444 888896    0    0    62    51  217  176 39  1 59  1  0
 1  0      0 15063020 148444 888904    0    0     0     0  477  237 90  1  9  0  0
 1  0      0 15063020 148444 888904    0    0     0     0  486  221 90  2  8  0  0
 1  0      0 15063020 148444 888904    0    0     0     0  480  214 91  0  9  0  0
 1  0      0 15063020 148452 888908    0    0     0    32  479  225 90  1  8  1  0
 1  0      0 15063020 148452 888908    0    0     0   152  499  220 92  0  8  0  0
 1  0      0 15063020 148452 888912    0    0     0     0  481  221 91  0  9  0  0
 1  0      0 15063020 148452 888912    0    0     0     0  461  210 92  0  8  0  0
 1  0      0 15063020 148452 888916    0    0     0     0  483  215 91  0  9  0  0
 1  0      0 15063020 148460 888916    0    0     0    24  469  218 92  0  8  0  0
 1  0      0 15063020 148460 888916    0    0     0     0  477  216 92  0  8  0  0
 1  0      0 15063020 148460 888920    0    0     0     0  472  225 91  0  9  0  0
 1  0      0 15063020 148460 888920    0    0     0     0  476  212 91  1  8  0  0
 1  0      0 15063020 148460 888924    0    0     0     0  472  214 92  0  8  0  0
 1  0      0 15063020 148468 888924    0    0     0    16  487  243 88  2  9  1  0
 1  0      0 15063020 148468 888928    0    0     0     0  479  214 92  0  8  0  0
 1  0      0 15063020 148468 888928    0    0     0     4  480  221 91  0  9  0  0
 1  0      0 15063020 148468 888932    0    0     0     0  471  218 92  0  8  0  0
 1  0      0 15063020 148468 888932    0    0     0     0  485  224 91  0  9  0  0
 1  0      0 15063020 148476 888932    0    0     0    16  479  233 92  0  8  0  0
 1  0      0 15063020 148476 888936    0    0     0     0  474  214 92  0  8  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15063020 148476 888936    0    0     0     4  473  227 90  1  9  0  0
 1  0      0 15063020 148476 888940    0    0     0     0  483  227 91  1  8  0  0
 1  0      0 15063020 148476 888940    0    0     0     0  474  215 91  0  9  0  0
 1  0      0 15063020 148484 888944    0    0     0    16  483  224 91  0  8  1  0
 1  0      0 15063020 148484 888944    0    0     0     0  478  215 91  1  8  0  0
 1  0      0 15063020 148484 888948    0    0     0     0  481  221 91  0  9  0  0
 1  0      0 15063020 148484 888948    0    0     0     0  473  224 90  2  8  0  0
 1  0      0 15063020 148484 888948    0    0     0     0  480  214 91  0  9  0  0
 1  0      0 15063020 148492 888952    0    0     0    16  476  224 92  0  8  0  0
 1  0      0 15063020 148492 888952    0    0     0     0  481  219 92  0  8  0  0
 1  0      0 15063020 148492 888956    0    0     0    12  474  222 92  0  8  0  0
 1  0      0 15063020 148492 888956    0    0     0     0  481  216 91  0  9  0  0
 1  0      0 15063020 148492 888960    0    0     0     0  481  217 92  0  8  0  0
 1  0      0 15062896 148500 888964    0    0     0    36  486  229 90  1  9  0  0
 1  0      0 15062896 148500 888964    0    0     0     0  472  218 92  0  8  0  0
 1  0      0 15062896 148500 888968    0    0     0    60  493  220 92  0  8  0  0
 1  0      0 15062896 148500 888968    0    0     0     0  472  216 90  1  9  0  0
 1  0      0 15062896 148500 888972    0    0     0     0  480  217 92  0  8  0  0
 1  0      0 15062896 148508 888972    0    0     0    24  473  222 90  1  8  1  0
 1  0      0 15062896 148508 888976    0    0     0     0  483  210 91  0  9  0  0
 1  0      0 15062896 148508 888976    0    0     0    28  481  228 90  1  9  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15062896 148508 888980    0    0     0     0  479  218 92  0  8  0  0
 1  0      0 15062896 148508 888980    0    0     0     0  463  209 91  0  9  0  0
 1  0      0 15062896 148516 888984    0    0     0    16  495  236 92  0  8  0  0
 1  0      0 15062896 148516 888988    0    0     0     0  473  217 92  0  8  0  0
 1  0      0 15062896 148516 888988    0    0     0     0  486  219 90  1  9  0  0
 1  0      0 15062896 148516 888992    0    0     0     0  479  222 92  0  8  0  0
 1  0      0 15062896 148516 888992    0    0     0     0  469  217 91  0  9  0  0
 1  0      0 15062896 148524 888996    0    0     0    16  476  230 90  1  8  1  0
 1  0      0 15062896 148524 888996    0    0     0     0  478  227 92  0  8  0  0
 1  0      0 15062896 148524 889000    0    0     0     0  478  231 90  1  9  0  0
 1  0      0 15062896 148524 889000    0    0     0     0  474  214 91  1  8  0  0
 1  0      0 15062896 148524 889000    0    0     0     0  469  212 91  0  9  0  0
 1  0      0 15062772 148532 889004    0    0     0    16  475  229 92  0  8  0  0
 1  0      0 15062772 148532 889004    0    0     0     0  470  215 92  0  8  0  0
 1  0      0 15062772 148532 889008    0    0     0     0  470  215 91  0  9  0  0
 1  0      0 15062772 148532 889008    0    0     0     0  470  217 92  0  8  0  0
 1  0      0 15062772 148532 889012    0    0     0     0  470  219 91  0  9  0  0
 1  0      0 15062772 148540 889012    0    0     0    16  470  223 90  1  8  1  0
 1  0      0 15062772 148540 889012    0    0     0     0  475  218 92  0  8  0  0
 1  0      0 15062772 148540 889016    0    0     0     0  475  229 89  2  9  0  0
 1  0      0 15062772 148540 889016    0    0     0     8  477  223 92  0  8  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15062772 148540 889020    0    0     0     0  473  223 90  1  9  0  0
 1  0      0 15062772 148548 889020    0    0     0    24  470  225 92  0  8  0  0
 1  0      0 15062772 148548 889024    0    0     0     0  470  214 91  0  9  0  0
 1  0      0 15062772 148548 889024    0    0     0     0  473  222 92  0  8  0  0
 1  0      0 15062772 148548 889028    0    0     0    56  482  222 91  0  9  0  0
 1  0      0 15062772 148548 889028    0    0     0     0  469  222 92  0  8  0  0
 1  0      0 15062772 148556 889028    0    0     0    24  474  230 91  0  8  1  0
 1  0      0 15062772 148556 889032    0    0     0     0  475  219 91  1  8  0  0
 1  0      0 15062772 148556 889032    0    0     0     0  465  224 90  1  9  0  0
 1  0      0 15062772 148556 889036    0    0     0     0  470  218 91  1  8  0  0
 1  0      0 15062400 148556 889036    0    0     0     0  467  248 92  0  8  0  0
 1  0      0 15062400 148564 889040    0    0     0    48  477  236 91  1  8  0  0
 1  0      0 15062400 148564 889040    0    0     0     0  469  218 91  0  9  0  0
 1  0      0 15062400 148564 889044    0    0     0     0  478  222 91  1  8  0  0
 1  0      0 15062400 148564 889044    0    0     0    48  481  223 90  1  9  0  0
 1  0      0 15062400 148564 889044    0    0     0     0  470  222 92  0  8  0  0
 1  0      0 15062400 148572 889048    0    0     0    16  471  229 91  0  8  1  0
 1  0      0 15062400 148572 889048    0    0     0     0  475  217 91  0  9  0  0
 1  0      0 15062400 148572 889052    0    0     0     0  475  233 92  0  8  0  0
 1  0      0 15062400 148572 889052    0    0     0     0  479  221 91  0  9  0  0
 1  0      0 15062400 148572 889056    0    0     0     0  474  213 92  0  8  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15062276 148580 889060    0    0     0    16  477  225 91  1  8  0  0
 1  0      0 15062276 148580 889060    0    0     0     0  462  213 91  1  8  0  0
 1  0      0 15062276 148580 889064    0    0     0     0  480  223 91  0  9  0  0
 1  0      0 15062276 148580 889064    0    0     0     0  467  219 92  0  8  0  0
 1  0      0 15062276 148580 889068    0    0     0     0  473  220 90  1  9  0  0
 1  0      0 15062276 148588 889072    0    0     0    16  479  227 90  1  8  1  0
 1  0      0 15062276 148588 889076    0    0     0     0  480  226 92  0  8  0  0
