procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15064764 147576 888124    0    0     0     0  247  122 41  0 59  0  0
 1  0      0 15064764 147584 888116    0    0     0    16  252  141 40  0 59  1  0
 1  0      0 15064764 147584 888124    0    0     0     0  247  123 41  0 59  0  0
 1  0      0 15064764 147584 888124    0    0     0     0  237  125 40  0 60  0  0
 1  0      0 15064764 147584 888128    0    0     0     0  253  131 40  1 59  0  0
 1  0      0 15064764 147584 888128    0    0     0     0  248  135 40  0 60  0  0
 1  0      0 15064764 147592 888128    0    0     0    16  266  150 40  0 59  1  0
 1  0      0 15064764 147592 888128    0    0     0     0  246  135 40  0 60  0  0
 1  0      0 15064348 147592 888128    0    0     0     0  256  158 41  1 58  0  0
 1  0      0 15064392 147592 888132    0    0     0     0  245  134 40  0 60  0  0
 1  0      0 15064392 147592 888132    0    0     0     0  259  136 40  0 60  0  0
 1  0      0 15064392 147600 888124    0    0     0    68  240  138 40  0 58  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 15064392 147600 888132    0    0     0     0  245  127 40  0 60  0  0
 2  0      0 15064392 147600 888132    0    0     0    68  262  137 40  0 60  0  0
 2  0      0 15064392 147600 888136    0    0     0     0  264  139 41  0 59  0  0
 2  0      0 15064392 147600 888136    0    0     0     0  250  125 41  0 59  0  0
 2  0      0 15064392 147608 888128    0    0     0    16  261  143 41  0 57  2  0
 2  0      0 15064392 147608 888140    0    0     0     0  244  131 41  0 59  0  0
 2  0      0 15064392 147608 888140    0    0     0     0  248  124 41  0 59  0  0
 2  0      0 15064392 147608 888144    0    0     0    28  243  125 40  0 60  0  0
 1  0      0 15064392 147608 888144    0    0     0     0  250  127 41  0 59  0  0
 1  0      0 15064392 147616 888136    0    0     0    24  250  146 41  0 56  3  0
 1  0      0 15064392 147616 888144    0    0     0     0  252  131 41  0 59  0  0
 1  0      0 15064392 147616 888144    0    0     0     0  246  123 41  0 59  0  0
 1  0      0 15064392 147616 888148    0    0     0     8  256  137 40  0 60  0  0
 1  0      0 15064392 147616 888148    0    0     0     0  245  134 40  0 60  0  0
 1  0      0 15064392 147624 888140    0    0     0    24  259  141 41  0 57  2  0
 1  0      0 15064392 147624 888148    0    0     0     0  240  134 41  0 59  0  0
 1  0      0 15064392 147624 888148    0    0     0     0  262  135 40  0 60  0  0
 1  0      0 15064392 147624 888152    0    0     0     0  247  136 40  0 60  0  0
 1  0      0 15064392 147624 888152    0    0     0     0  253  129 40  0 60  0  0
 1  0      0 15064392 147624 888152    0    0     0     0  240  127 40  0 60  0  0
 1  0      0 15064392 147632 888152    0    0     0    16  257  138 40  0 58  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15064216 147632 888152    0    0     0     0  263  377 44  4 52  0  0
 1  0      0 15064268 147632 888156    0    0     0     0  308  626 46  8 47  0  0
 1  0      0 15064268 147632 888156    0    0     0     0  248  128 40  0 60  0  0
 1  0      0 15064268 147632 888156    0    0     0     0  253  134 40  0 60  0  0
 1  0      0 15064268 147640 888156    0    0     0    64  250  146 41  0 58  1  0
 1  0      0 15064268 147640 888156    0    0     0     0  248  123 41  0 59  0  0
 1  0      0 15064268 147640 888156    0    0     0     8  251  133 40  0 60  0  0
 1  0      0 15064268 147640 888160    0    0     0     0  255  125 41  0 59  0  0
 1  0      0 15064268 147640 888160    0    0     0     0  242  130 40  0 60  0  0
 1  0      0 15064268 147648 888160    0    0     0    16  255  138 41  1 56  2  0
 1  0      0 15064268 147648 888160    0    0     0     0  251  132 41  0 59  0  0
 1  0      0 15064268 147648 888160    0    0     0     0  256  131 40  0 60  0  0
 1  0      0 15064268 147648 888164    0    0     0     0  246  135 41  0 59  0  0
