procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15065136 147336 888004    0    0     0    16  201  131 30  0 68  2  0
 1  0      0 15065136 147336 888004    0    0     0     0  188  108 31  0 69  0  0
 1  0      0 15065136 147336 888004    0    0     0     0  197  110 30  0 70  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15065136 147336 888004    0    0     0     0  192  116 30  1 69  0  0
 1  0      0 15065136 147336 888004    0    0     0     0  199  118 31  0 69  0  0
 1  0      0 15065136 147344 888012    0    0     0    16  204  133 31  0 67  2  0
 1  0      0 15065136 147344 888012    0    0     0     0  198  114 30  0 70  0  0
 1  0      0 15065136 147344 888012    0    0     0     0  190  110 30  0 70  0  0
 1  0      0 15065136 147344 888012    0    0     0     0  195  117 31  0 69  0  0
 1  0      0 15065136 147344 888012    0    0     0     0  194  117 31  0 69  0  0
 1  0      0 15065136 147352 888012    0    0     0    16  207  131 30  0 68  2  0
 1  0      0 15065136 147352 888016    0    0     0     0  194  117 30  1 69  0  0
 1  0      0 15065136 147352 888016    0    0     0     0  192  101 30  0 70  0  0
 1  0      0 15065136 147352 888016    0    0     0     0  190  111 31  0 69  0  0
 1  0      0 15065136 147352 888016    0    0     0     0  197  116 30  0 70  0  0
 1  0      0 15065136 147360 888016    0    0     0    16  186  122 30  0 69  1  0
 1  0      0 15065136 147360 888016    0    0     0     0  195  110 31  0 69  0  0
 1  0      0 15065136 147360 888016    0    0     0     0  190  109 30  1 69  0  0
 1  0      0 15065136 147360 888020    0    0     0     0  187  108 31  0 69  0  0
 1  0      0 15065136 147360 888020    0    0     0    24  191  115 30  0 70  0  0
 1  0      0 15065136 147368 888020    0    0     0    24  207  130 30  0 68  2  0
 1  0      0 15065136 147368 888020    0    0     0     0  197  117 31  0 69  0  0
 1  0      0 15065136 147368 888020    0    0     0     0  190  102 30  0 70  0  0
 1  0      0 15065136 147368 888020    0    0     0     0  186  107 31  0 69  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15065136 147368 888020    0    0     0     0  199  112 30  1 69  0  0
 1  0      0 15065136 147376 888024    0    0     0    16  195  128 30  0 69  1  0
 1  0      0 15065136 147376 888024    0    0     0     0  204  122 31  0 69  0  0
 1  0      0 15065136 147376 888024    0    0     0     0  190  118 30  0 70  0  0
 1  0      0 15065136 147376 888024    0    0     0     0  198  116 31  0 69  0  0
 1  0      0 15065136 147376 888024    0    0     0     0  191  112 30  0 70  0  0
 1  0      0 15065136 147384 888024    0    0     0    40  206  143 30  0 67  3  0
 1  0      0 15065136 147384 888024    0    0     0     0  189  111 30  0 70  0  0
 1  0      0 15065136 147384 888028    0    0     0     0  200  114 31  0 69  0  0
 1  0      0 15065136 147384 888028    0    0     0     0  183  104 30  0 70  0  0
 1  0      0 15065136 147384 888028    0    0     0     0  196  110 31  0 69  0  0
 1  0      0 15065136 147392 888028    0    0     0    16  198  130 31  0 68  1  0
 1  0      0 15065136 147392 888028    0    0     0     0  196  112 30  0 70  0  0
 1  0      0 15065136 147392 888028    0    0     0     0  180  104 30  0 70  0  0
 1  0      0 15065136 147392 888028    0    0     0     0  193  111 30  0 70  0  0
 1  0      0 15065136 147392 888032    0    0     0     0  187  110 30  0 70  0  0
 1  0      0 15065136 147400 888032    0    0     0    16  206  132 30  0 67  3  0
 1  0      0 15065136 147400 888032    0    0     0     0  187  106 30  1 69  0  0
 1  0      0 15065136 147400 888032    0    0     0     0  191  102 30  0 70  0  0
 1  0      0 15065136 147400 888032    0    0     0     0  194  110 31  0 69  0  0
 1  0      0 15065136 147400 888032    0    0     0     0  205  122 30  0 70  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15065136 147408 888032    0    0     0    16  197  126 31  0 68  1  0
 1  0      0 15065136 147408 888036    0    0     0     0  201  116 30  1 69  0  0
 1  0      0 15065136 147408 888036    0    0     0     0  193  116 30  0 70  0  0
 1  0      0 15065136 147408 888036    0    0     0     0  195  117 30  0 70  0  0
 1  0      0 15065136 147408 888036    0    0     0     0  197  116 31  0 69  0  0
 1  0      0 15065136 147416 888040    0    0     0    36  206  132 30  0 69  1  0
 1  0      0 15065136 147416 888040    0    0     0     0  199  126 31  0 69  0  0
 1  0      0 15065136 147416 888040    0    0     0     0  204  110 30  0 70  0  0
 1  0      0 15065136 147416 888044    0    0     0     0  191  106 30  0 70  0  0
 1  0      0 15065136 147416 888044    0    0     0     0  210  117 31  0 69  0  0
 1  0      0 15065136 147424 888044    0    0     0    24  203  132 30  0 68  2  0
 1  0      0 15065136 147424 888044    0    0     0     0  201  113 31  0 69  0  0
 1  0      0 15065136 147424 888044    0    0     0     0  188  112 30  0 70  0  0
 1  0      0 15065136 147424 888044    0    0     0     0  200  113 30  0 70  0  0
 1  0      0 15065136 147424 888048    0    0     0     0  186  112 31  0 69  0  0
 1  0      0 15065136 147432 888048    0    0     0    36  206  129 30  0 68  2  0
 1  0      0 15065136 147432 888048    0    0     0     0  190  111 31  1 68  0  0
 1  0      0 15065136 147432 888048    0    0     0     0  197  111 30  0 70  0  0
 1  0      0 15065136 147432 888048    0    0     0     0  178  105 30  0 70  0  0
 1  0      0 15065136 147432 888048    0    0     0     0  198  107 31  0 69  0  0
 1  0      0 15065012 147440 888048    0    0     0    24  195  128 30  0 68  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15065012 147440 888052    0    0     0     0  202  115 31  0 69  0  0
 1  0      0 15065012 147440 888052    0    0     0     0  183  106 30  0 70  0  0
 1  0      0 15065012 147440 888052    0    0     0     0  195  117 30  1 69  0  0
 1  0      0 15065012 147440 888052    0    0     0     0  192  116 30  1 69  0  0
 1  0      0 15065012 147448 888052    0    0     0    24  205  131 30  0 68  2  0
 1  0      0 15065012 147448 888052    0    0     0     0  196  120 30  0 70  0  0
 1  0      0 15065012 147448 888052    0    0     0     0  196  110 30  0 70  0  0
 1  0      0 15065012 147448 888056    0    0     0     0  186  113 31  1 68  0  0
 1  0      0 15065012 147448 888056    0    0     0     0  202  114 30  0 70  0  0
 1  0      0 15065012 147456 888056    0    0     0    16  194  127 30  0 68  2  0
 1  0      0 15065012 147456 888056    0    0     0     0  202  113 31  0 69  0  0
 1  0      0 15065012 147456 888056    0    0     0     0  192  113 30  0 70  0  0
 1  0      0 15065012 147456 888056    0    0     0     0  193  110 30  1 69  0  0
